	('Cell Line: A549', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('EWSR1_Rme1_R300', 'Data-Type: Rme1')	0.0732821339482	0.0	-0.811723024157	2.90077200295	2.05984119013	0.461953623504	-0.184974494321	-0.866116475721	-1.23371116062	0.0	-0.384360196927	-0.602894078563	-0.408500483278	-0.170818223852	-0.258404187266	-0.615383613866	1.47844778389	-0.0883706833236	-1.56630864587	-0.096535941701	-1.09849943038	0.0	0.0309923588689	-0.821312720947	2.05984119013	0.418507100533	0.679600902163	0.754884338229	0.0860489422684	0.618486250019	-0.0734042714162	0.560611114735	-0.54997370611	0.0	-1.08013420693	-0.513600097207	-0.758243288915
('EWSR1_Rme1_R471', 'Data-Type: Rme1')	0.391633325347	-0.826944810951	0.121417796849	1.80236131887	0.473281659766	1.37454158504	-0.518381726469	-0.058639658827	0.481848651734	-1.78519276251	0.244648309654	-0.139587486168	-0.589700647691	0.345640080403	1.18976557207	0.48010287474	0.555341838144	2.10730697028	-2.28186637243	-0.139587486168	-0.378528413429	-1.87602259832	0.0702407702782	-0.70744923641	0.971270466607	1.10214279201	-1.71237987146	0.598783060798	0.0609590716711	-0.0349121660049	0.108671940427	0.738348896223	0.216709876617	-1.22140826462	-1.40502694148	0.44124407002	-0.200632484619
('EWSR1_Rme1_R486', 'Data-Type: Rme1')	0.453170806383	-1.33881842516	-0.129976483435	0.666989937119	0.330600708821	1.44270313886	-0.605380970112	-0.290811629642	0.913351508853	-1.75075744936	0.405528609825	-0.173976570878	0.328299964983	0.286158110251	1.47448446962	0.797322876408	-0.219098499431	2.58899744733	-1.42089846214	-0.214534756398	-1.04999555885	-1.58341533242	0.203114744615	-0.882670223612	0.828446883543	1.40884874463	-2.07805848786	0.4760936378	0.908399684405	-0.23197767319	0.0129488246828	0.165244607583	-0.00984228247877	-1.36264539482	-0.359562184826	0.480335387856	-0.468619708956
('FAM120A_Rme1_R886', 'Data-Type: Rme1')	1.55027223993	-1.40267892937	0.0736038758553	-1.21611529538	-1.14472031538	-0.163653772416	-0.203753714755	0.606853087712	1.08853964975	0.45657751658	-0.174235345133	-0.404528886151	-0.331663741455	1.23817210648	1.45558894456	-0.0275963835681	-0.32826469698	-0.341586351121	2.41734570231	0.908440260147	0.11869662562	-1.13878338899	-0.451607458463	0.480106882295	-0.6600706854	0.0947848012415	-0.959984833609	-1.86699546212	-1.07779153148	1.18423162351	-1.20724194056	1.31585922331	1.15157401642	-1.07779153148	0.48381341204	-0.923894944702	0.478499240765
('FAM195A_Rme1_R65', 'Data-Type: Rme1')	-0.777366889815	-1.07859854137	0.733660323199	0.694630081802	0.563800492999	-0.232041058283	-0.412659433274	1.0583592873	-0.667675132122	-1.05547104262	-0.699488633596	-1.31239577772	-0.251597535327	1.33971561418	1.99303223024	1.09473312395	0.77933418245	0.0331395018331	-0.53648036116	-0.339355026391	-0.681502062606	-2.5940005148	-1.12980891693	0.0558578466433	-0.002024962066	1.08165155016	0.0	-0.0150903055923	-0.766611754592	2.00853227743	0.25171392666	1.40507470099	-0.456953515141	-1.01927989153	-0.131395029455	1.08165155016	-0.0150903055923
('FBL_Rme1_R78', 'Data-Type: Rme1')	0.683530889504	-1.8321725245	1.15897553104	1.0207599927	-0.473464398527	0.3079599885	-0.720391147232	-2.28666548075	2.07656089777	-0.366317448389	-0.180750577537	0.683530889504	-0.93316515463	0.255719863009	0.82977765889	0.660419198476	-0.282982591491	0.874539968168	0.0301370379372	1.71167801461	-0.296208425978	-0.0935049444748	-0.988634071826	-0.251144058594	0.683530889504	-1.5781370922	0.255719863009	0.290848554659	-0.456618411344	0.915331886271	1.24476620554	0.915331886271	-1.8144555553	-0.129038645918	-0.212999877748	-0.37191491607	-1.33055389287
('FMR1_Rme1_R471', 'Data-Type: Rme1')	-0.494425964051	0.818290513154	-0.92578913301	3.01413465975	-0.542852894892	0.998278387189	-0.0821981080799	0.0895235496797	-0.837344932765	-1.13297364883	0.403950805869	0.577116638667	-0.033466094968	-1.9693657056	0.906587123475	-0.00621458250266	-0.151839539313	0.522456756001	-1.46222675721	0.0678481920942	0.20140159907	-1.02673296813	2.18819350059	-0.700198168923	-0.211048475018	1.28873541919	0.40645785026	-1.15882503443	-0.840135740925	0.925428688206	0.00823404967009	-1.13762776804	-1.07192021793	0.141261629838	0.15044875601	0.570427501255	0.506410114664
('FMR1_Rme1_R474', 'Data-Type: Rme1')	-0.629275750863	-0.251811204259	-0.367649330077	2.86364258969	-0.485026978608	0.801474576496	-0.354830355068	0.478111920791	-1.66762336249	-1.92921005498	0.619580107548	0.27220602267	0.875119236836	-0.915505921527	1.57951404519	0.393007326695	0.129374154064	0.806200427333	-0.966008296496	0.343269606605	0.189767394821	-1.31212073827	1.51123328066	-0.247789234015	0.0153113926629	1.08534801862	0.0437831085509	-1.10540057302	-0.334594675724	1.02996202265	-0.169919906267	-1.14240549089	-1.64749472358	-0.794518200337	0.63496104926	0.511633555056	0.137684960261
('FOXK1_Rme1_R161', 'Data-Type: Rme1')	-0.966936997652	0.0	-0.49545817062	1.76780554087	-1.58839895383	0.514737260057	-0.0476554638988	-1.30954083388	0.265589405593	0.0	0.196184508669	0.738009763589	-1.66542559931	0.312974315416	0.427103254338	1.3726374329	0.617385418515	1.51027664079	-1.18353254344	0.38110262553	-0.245622691965	0.0	0.121624362482	-1.11488643744	-0.0270715728163	1.38402185852	0.0	-0.696756926177	0.474909918412	-0.0431886586634	-0.434066265581	-0.572448199354	0.711383812143	0.0	-2.3488924304	0.891941054297	1.0521945729
('FOXK2_Rme1_R144', 'Data-Type: Rme1')	-0.514780185124	0.0	-0.494370945447	-1.03886415994	-0.756975397078	0.062109342826	0.512613704527	-0.821635026524	0.580312513483	0.0	-0.358136968717	-0.235144276481	-0.196742891093	-0.809932359791	-0.326376364181	-0.341144118519	0.387283970568	2.98876714997	-0.64005957206	-0.162393522787	-1.45824159432	0.0	1.07983553897	-0.475408713098	0.61601877331	0.549083429945	-0.192271377178	0.840505887149	1.32351950221	2.12993300082	0.920562377607	-1.51781669967	-0.857657741997	0.0	-1.43935190133	0.843501515051	-0.196742891093
('FRMD8_Rme1_R219', 'Data-Type: Rme1')	1.48576090634	0.0	1.51040782252	-0.983381778849	-0.497480948388	-0.251401173603	1.92966253745	-2.07512925297	1.98555432902	0.0	-0.044722429881	0.413291933625	-0.810207425904	-0.623417717561	0.427965055334	0.0272050155836	-0.23427223482	-0.0650442570663	0.0717101879192	1.40457146304	-0.75119065099	0.0	-0.702660555309	0.488546779881	-0.351924123314	0.178771950375	0.0	0.18557422058	0.524870867244	0.529475398321	-0.0224305630105	-0.810207425904	1.18677285793	0.0	-1.21819459022	-1.47209633728	-1.4363798601
('FUBP1_Rme1_R359', 'Data-Type: Rme1')	1.72259503666	-0.583788728581	0.104530444642	1.48133055545	0.058136726624	0.0	-3.21253792427	-0.783229702756	-0.171420056519	0.519754166701	-0.303175180466	0.0	0.531684557822	1.60102426589	0.0	-1.18180229168	0.248439150213	0.0450064979903	1.38965319498	0.23929895131	-0.189988318364	-0.151488196697	0.0	0.197228243415	0.218730099424	0.0	-0.809310163587	-1.50977334654	0.139987896282	-0.628448431892	-1.2558355044	1.29463216241	0.824613591607	0.222576105269	0.448848497918	-0.0869527501778	-0.42031954867
('FUBP3_Rme1_R337', 'Data-Type: Rme1')	-0.736680084076	1.02027553827	-0.936329332352	1.00037174101	0.413087708496	0.656020533016	1.38984975725	-1.34082130642	-2.62929666823	-0.607588548776	-0.117873351076	0.385151632836	0.32056578248	-0.143780782761	-1.71321299194	0.784888839781	0.566660842785	0.925647260458	-0.98788030595	0.881503838948	0.16339302833	1.06271701698	1.49289314558	-0.972135104482	-0.276834960827	0.617836582179	-0.0160583375293	-1.59515429322	0.419479221161	0.150935826305	-0.457786233495	0.646316661436	-0.910518037271	0.588055993119	-1.49075301644	1.605323949	-0.158271544588
('FUS_Rme1_R218', 'Data-Type: Rme1')	-0.484701004699	0.0624800559651	0.466714217692	0.647258869377	-0.27173527202	1.35253727355	-1.63900085293	-0.27546156098	0.92614099672	-1.27973844789	-0.89608225829	0.245006059578	0.811687416432	0.787644440144	0.27019858498	0.650913834184	0.850716034989	2.45498911406	-0.410902905835	0.438253096278	-0.932734759716	-0.861259473905	1.34507308546	0.380233357319	-1.69497949716	1.61956963478	-0.219165915454	-1.10220390235	0.921864923801	-1.64634182176	-0.458664813623	-0.113065728606	-0.874839273789	-1.13027933909	-0.409071317338	1.17919842082	-0.710251270711
('FUS_Rme1_R242', 'Data-Type: Rme1')	-0.210894106591	-0.0466208995671	-0.620112391095	1.39776613841	1.47808157397	0.936469490373	-0.710772205217	-0.40646114108	-1.86657731601	0.0233251541691	-0.29952245964	-0.723993320716	0.486392664999	1.16747682006	-3.8118462514	-0.47994306128	1.54819111037	0.541352712201	-0.536122362182	-0.0895946182761	-0.117560131733	-1.14119514193	-0.0146986664904	0.00508957095986	0.5305762456	1.60554324418	0.161145234984	0.556321110751	0.680743228672	-0.572446036584	0.18162561452	0.633793899724	0.179833226463	0.0550651913059	-0.640176249478	0.413158205329	-0.293414077779
('FUS_Rme1_R503', 'Data-Type: Rme1')	-0.300284247696	-0.790708943632	-0.336924076403	1.74154145036	2.22746416675	1.1385346123	-1.35331181888	0.23221448381	-0.878203503108	-0.208761415339	-1.13706472352	-0.232171048005	0.377947458764	1.15342242232	-0.296901006578	-0.232171048005	1.57550447633	1.40060444845	-0.504677917173	-0.317936472906	-1.18420631807	-0.730156754102	-0.352049438597	-0.693149396624	0.827523643615	1.91930691127	-0.103448095513	0.546244356579	1.22629857505	-1.38058855151	-0.835305970262	0.37153115776	-0.643090663687	-0.264641220725	-0.477815775404	0.292437870612	-1.77700762822
('FUS_Rme1_R514', 'Data-Type: Rme1')	-0.799386454186	-1.55360437108	0.270643048103	0.345240037293	-1.24771561605	1.26551914031	-0.079405959527	-0.974077109349	1.34647534316	-0.467920625558	-0.857781600354	1.56044855926	-0.808974195223	-0.0170704759892	1.647718533	1.62694469173	0.292475667236	2.89202469027	0.352310823039	-0.0968395105789	0.599267974916	-1.19123840728	1.29022322898	-0.579686072402	-0.371144474294	0.300172452764	-0.647875058648	-0.490822733448	-0.1165465744	-0.693932536642	0.210625779433	0.119816682242	-0.155287897019	-1.1850870958	-1.40942864459	0.0690292585212	-0.445110497853
('G3BP1_Rme1_R435', 'Data-Type: Rme1')	0.210743884534	0.444798731959	-0.846314249382	0.689015825745	-0.729217136982	1.85174372983	-1.17086508481	-0.15525217997	-1.38879629645	0.190600149532	0.69753695966	-1.37195354693	0.265033543723	0.294067230048	-0.246422290515	0.871462153762	0.750662583653	-1.06012791829	1.6784731608	0.517700450026	0.30771626308	-0.425974241099	0.0016146006912	-0.0334567055439	-0.503653159726	1.70826911831	0.0	-2.15681289309	1.29566936927	-1.65689971008	-1.34293522043	0.436177539923	-1.19367286469	0.971354605126	0.677779662246	-0.377263046958	0.799196983018
('G3BP2_Rme1_R432', 'Data-Type: Rme1')	0.826874928734	-1.21566035413	0.591133547526	0.271570551617	-1.69092810836	0.558443323748	1.65667308206	-0.225878252978	0.919212944372	-0.713682066768	-0.579028989517	1.74379072968	-1.0286875955	1.5294144857	1.89204967947	0.314651037084	-0.681236819115	0.703329735489	0.199843779267	1.17994342445	0.0303728224659	-0.492529097114	0.573334382526	0.0424791704936	-2.22789444574	0.0963600759741	-0.991897213875	-1.16330494067	-0.979716367726	-0.105910558534	-0.294175206097	1.38336311872	0.0764073047035	-0.219356872498	-1.40575745539	-0.603976602536	0.0303728224659
('G3BP2_Rme1_R457', 'Data-Type: Rme1')	0.88253731214	0.0	-0.212216949176	-4.01067088114	0.200976859658	0.427567000757	0.0205440907512	-0.438104312201	0.916621427854	0.0	0.72333418158	-0.600344079954	-0.123182835721	1.02907063474	-0.848759172839	0.497853585215	-0.168135014951	-0.127554546266	0.37689661114	0.715527461353	0.529819443951	0.0	0.69566733246	0.0381055732202	0.0801891418065	0.499579037315	0.0	-1.4132021987	1.01372431875	-1.12617835003	-1.07722820018	1.44201760365	-0.570376827203	0.0	0.00159173576659	0.571979599144	0.0523504171079
('G3BP2_Rme1_R468', 'Data-Type: Rme1')	1.14053008831	0.309936488866	0.636793547933	0.579164334318	-1.02234626366	-0.0658930566233	-1.45666863775	0.917533908033	1.80617110743	0.398336361333	-1.27603495163	0.1784204049	-0.053501084772	1.41064369111	0.612181039757	-0.108638657844	0.0874712068658	-0.4923053773	1.74666834357	-0.341335312645	-0.592785067868	-0.0755285232673	-0.606907991561	-1.1127163287	0.148389656276	0.700207880112	-0.468780676776	-2.33270740819	-0.655442610167	-0.48132800777	-0.790634648929	2.71118500326	0.0497664678363	0.372192707756	0.047066879819	-1.28542628173	-0.633678230301
('GATAD2A_Rme1_R293', 'Data-Type: Rme1')	0.53240586688	-0.498481297514	-0.34382713734	0.993211458366	-0.24070476002	0.979462791649	-0.412282407814	-0.537434699285	-0.0650385942931	-0.670863816367	-0.440707664191	1.08137058384	-1.02476082686	-0.332473427425	-0.911817428697	2.58221262387	1.06326731485	1.69710305022	-0.527719607987	-0.093097067096	-0.215744330904	-1.5667587726	-0.284395002083	-1.30137446992	1.17593829356	0.723592562564	0.0	-1.81174067185	0.284792040977	2.15140338696	0.316675781227	0.0536990822905	-0.684023777294	0.00498238190426	-1.53293148102	-0.127314430999	-0.0166255475967
('GATAD2A_Rme1_R539', 'Data-Type: Rme1')	-0.933181830689	0.705625974668	-0.279401435156	3.75630743912	-0.504055225847	-0.166356449791	-1.15773268423	-0.849599423286	0.418970605078	0.304796327601	-0.790123754201	0.212017774496	-0.230432414862	-1.57246865464	-0.131508777088	0.939830037831	0.376643125421	1.13798170279	1.10379977516	-0.566183139399	-0.599999526739	0.811636518915	-0.546563797273	-1.29406490261	0.326365037829	-0.804386629194	0.0	-0.793289303112	0.995045263786	0.655654783713	0.511166739489	0.560507134858	-1.07455245898	1.10379977516	-0.29259620739	-0.810452417578	-0.523198983849
('GATAD2B_Rme1_R286', 'Data-Type: Rme1')	1.20463562183	0.0	0.151983778775	0.0	0.88128324802	0.401768145544	0.245718628843	0.0	-0.311616425592	0.0	-0.552842389074	0.705438602372	0.149939122827	0.582355852422	-2.00893621096	-0.0276491534853	-1.41627186432	0.989836976637	-1.09852514579	1.33565852091	0.0616985714061	0.0	-0.0624030747607	-1.3782841885	0.943314546136	0.297420995632	-1.32941582494	0.273309994005	-0.52112738331	2.07751349457	1.55818738486	0.0	0.012109353888	0.0	-1.37273696433	-0.800722613792	-0.991641599814
('GIGYF2_Rme1_R149', 'Data-Type: Rme1')	0.539959434331	-0.0564451885349	1.5354565799	-0.169886745459	1.00270208704	0.502343111137	-1.2083161908	-0.599945289451	1.71562643483	-1.10544783209	-1.34916609614	-1.24875658374	-0.199012555935	-1.09869680331	1.2275104709	2.27436085092	-0.41850178725	0.525525225043	0.162444620286	-0.204031070803	-1.18750805136	-1.28235868931	-0.777046270029	-1.22947141442	0.973863803293	1.49233874035	0.0	-1.46670748443	0.278138569502	0.0729294920297	-0.507447066165	-0.0587891847071	-0.153641431872	-0.439358702232	1.16588190245	0.656106627621	0.635346488395
('HCFC1_Rme1_R1219', 'Data-Type: Rme1')	1.0911087946	0.0	1.94666519554	-1.07016325381	0.445454587095	-0.0497612276076	0.0651406987993	-1.18112898999	2.13063797531	0.0	-0.830532251138	0.634349208157	1.47157593219	0.960476549715	-0.478824922679	0.607269740786	0.0164155301275	0.157827778573	-0.684743065278	2.03247969319	-0.848609252904	0.0	-1.23619764056	-0.0540928113125	-0.961793385847	0.372847143818	0.0	-0.304462713348	0.409432502266	-1.3586200561	-1.3716015264	-0.29317503099	-0.225845717632	0.0	0.314312847615	-0.442685167006	-1.26375716518
('HCFC1_Rme1_R1253', 'Data-Type: Rme1')	1.23359120182	-0.674206820606	0.074953936881	1.20978191747	-0.0308773570999	1.00946929509	1.15071197925	-1.58889559334	-0.521630797467	-1.73111895722	-0.274647848485	1.23977626391	0.228600669155	1.36160842394	-0.406892403039	0.758836578784	-0.490596193368	0.722915444159	0.338820356733	1.32103642312	-0.391151018344	-1.20109427286	-1.1288333993	-0.885698110512	1.12477990584	1.25293733218	-1.63844766776	-1.1214332484	1.66024216222	1.02885475789	-1.41649619418	-0.166280889502	-0.10007047885	-0.617917352321	-0.476636514015	-0.794016728778	-0.0599748029975
('HCFC1_Rme1_R524', 'Data-Type: Rme1')	1.07748983867	0.0608975383366	1.70703512865	0.465150776271	1.56068096371	1.26668918789	-0.430090408143	-0.11553132361	0.216727964007	0.376366160571	-1.84602246864	0.838311823822	-1.43392293885	0.854901715793	0.211742894964	-0.851521854207	0.568114439582	-0.265174266285	-0.34111565303	0.282819871645	-1.3098180994	-0.90996766617	0.0223099071676	0.105809788769	-0.256742144415	0.939172573282	0.0	-1.72010849038	-1.53069094056	-0.90996766617	0.0223099071676	0.838311823822	0.103269920965	0.065976741022	1.56716171316	0.87741250245	-2.10798926187
('HCFC1_Rme1_R847', 'Data-Type: Rme1')	1.20343601515	0.461067677557	-0.225208099632	2.6333108896	-0.0359166066096	0.978442094596	-0.117217812113	-1.65874397307	-0.933674069912	-0.112585934454	-0.702005670259	0.898697397754	-0.227108340746	-0.000779524590356	-3.52673307977	0.365488909324	0.787676490457	1.13030322549	-0.387606938102	0.513019311396	-0.500530793731	-0.00890209314569	0.342663412713	-0.936662537779	0.237769887095	0.542923731805	0.0015182550711	-1.41180442295	0.939256617977	0.734291196405	-0.229205846703	0.619580195487	-0.317126913414	0.291198772638	-0.720846167592	-0.0301557884036	-0.597829467544
('HCFC1_Rme1_R855', 'Data-Type: Rme1')	1.89954517696	0.0	0.363303814688	0.154182459416	-0.103057821769	1.2760410801	0.337328441142	-0.850449579814	-0.333188838974	0.0	0.197185139234	1.64540331704	-0.509719362469	0.190770007894	-1.01987437233	-0.388881636486	0.653760768959	0.889226223479	-2.14294645599	1.14155702417	0.374451017475	0.0	0.608049063876	-0.279714226272	-0.406451642931	1.15213553016	0.0	-1.52504121659	-0.764353282918	-1.31411536375	-1.27083725718	0.91760376443	0.796869603665	0.0	-1.86221168984	0.019247855219	0.154182459416
('HGS_Rme1_R557', 'Data-Type: Rme1')	0.261521474	-0.322285993903	-0.607605868647	-0.515606190401	-0.855493168748	1.46119760378	0.943189069336	-0.53326899011	0.158779515601	-0.12695116563	-0.220805951177	0.766810307081	-1.3076320547	0.983928250949	-1.67711046093	0.782202708495	-0.113884862062	-0.672132985622	0.843771550236	0.482202236764	-0.165311104003	-0.13664317741	1.48787799349	-0.993689274933	0.158779515601	0.543184333002	-0.483662707043	-2.7035734362	0.882626388258	-1.15930091767	-1.80258913677	1.22097683252	0.219266229765	0.272676099251	0.142566933979	0.698563272612	2.08742713124
('HLTF_Rme1_R27', 'Data-Type: Rme1')	-0.157431975791	-0.282226210398	0.0879580362529	2.56698567734	0.394364418617	-1.60297138799	0.99000588864	0.22644686805	0.155949235918	-1.01299545291	-0.451200840344	-1.63623520255	-0.221414582769	0.653099641355	-0.224347624933	0.574030204215	0.901896420401	0.17772670909	-0.38173951646	1.46309404651	-1.01299545291	-0.720251863559	-1.82192577874	-0.075243552439	1.09889034405	-1.11478985997	0.859727117089	1.24686060487	0.00618470814358	0.374245668714	1.53615022931	1.25866801081	-1.30193757663	-0.706151615247	-0.38173951646	-1.23864815799	-0.228037661284
('HNRNPA0_Rme1_R189', 'Data-Type: Rme1')	1.80919542606	-0.622181419969	0.426629738689	2.62574367579	0.651174065738	-0.354590807661	1.23988906123	-1.89075612245	-1.75368122562	-0.0137045112252	-0.710881104916	0.531802249443	-1.13364726529	-0.00139868272608	-2.19937522056	-0.573462776075	1.11239693744	0.207882180439	0.0677251139704	0.39164550027	0.674734213968	-0.265206802794	0.203799797258	-0.694233470365	1.32629137709	-0.141820098506	0.576750901584	0.152939396524	-0.665478383513	1.53128417761	-0.516445266559	-0.0651231421084	0.0529824398359	-0.0417807526137	-0.868157782783	-0.904815621638	-0.166125795569
('HNRNPA0_Rme1_R284', 'Data-Type: Rme1')	0.23043353804	-0.014880347159	1.81912523986	0.430824997506	0.06214801804	-0.855220676355	0.855282290769	-0.90578423989	0.62995386505	0.527627094135	-0.0845410278718	0.110802594232	-1.34905170581	-1.95854095622	-2.50352333375	1.23552266885	0.710011056375	2.06164046679	-0.259655340043	-0.431059346324	1.21881615644	0.568299104292	0.06214801804	-1.20039571388	0.657071240622	-0.30707278095	0.0	-1.2249945843	-0.931662367153	-0.00893837165301	-1.2249945843	0.433567146045	0.349584117035	0.626831564932	-0.713512724164	1.00315446358	0.380984459194
('HNRNPA1_Rme1_R140', 'Data-Type: Rme1')	-0.16142187539	-0.187824816914	0.208725568944	0.0	-1.26204536666	0.0272701754675	1.62065156699	-1.65175185182	-0.553486287389	-0.290268241863	0.220984166347	1.40111509738	-0.452042619626	-1.12642989605	-1.41953354889	0.0970050626523	-0.84530497426	1.93103670699	0.28096447227	-0.657929252494	0.89345115201	-1.38985707839	1.85791574519	-1.07979119722	-0.394582195305	-0.16464342082	1.65259380988	-0.120997579427	-0.298722816817	1.63112823706	1.01024126777	0.0	0.499694141996	-0.120997579427	-1.15759141481	0.470417673713	-0.46797283109
('HNRNPA1_Rme1_R194', 'Data-Type: Rme1')	0.392713580384	-0.642404413442	-1.26737429476	0.833358010795	0.692805242323	1.75792097245	-0.656393296349	-2.10167395678	0.314925088417	-0.818344614901	0.0758278437194	0.750841070691	-0.0329034619736	2.01928832752	-0.206607137271	-0.381720649261	0.863482202559	1.90357127765	-0.270114070248	-0.966761842771	-0.298165157593	-2.52300114428	-0.262178120187	0.0151317177939	-0.099058686196	2.20825860188	-0.780724330485	-0.239500222979	0.903237899907	-0.0109029316967	0.138309675709	0.285063297537	-0.486842778461	-0.298165157593	-0.0407450142455	-0.146535277702	-0.62461825017
('HNRNPA1_Rme1_R206', 'Data-Type: Rme1')	0.222512081437	-1.39076394632	-0.199989119156	0.849857911943	1.23939194295	1.40469293345	-0.626244268831	-1.18454765109	-0.827580422845	-1.24644794199	0.0536978964004	-0.147709509654	0.711315395163	1.62300524938	-0.741849832981	0.098421976399	0.960178480948	0.84591199996	0.267726978638	-0.296760858185	-0.548540429221	-2.55202200246	-0.752233280196	0.119046648224	0.60047548597	2.25405468901	-1.69066254816	-0.529236184847	1.19256620046	-0.154418556105	0.0475109746052	1.04591011302	-0.287916965035	-0.329330478882	0.498290574841	0.475385055185	-1.00369859202
