	('Cell Line: A549', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('BCLAF1_AcK_K335', 'Data-Type: AcK')	-1.05893006288	1.39791394165	0.176154407168	-0.442997697644	0.0	0.0825382947329	1.12338893013	-1.13522074154	0.429989746192	0.178831894967	-0.127939281721	2.22466848305	0.602733324288	1.25110789658	-1.4563439788	0.878636551693	-1.30812492775	0.973429676748	-1.45928317235	-0.00254470287991	0.996416994512	0.529952625959	0.0394373778094	-1.11051571785	0.0	-0.900020339955	-1.58511673028	0.0	-0.186690366249	0.0	0.0	1.52371692151	-0.641431662676	0.492101002453	-1.03831344857	0.181190212332	-0.62873545064
('BGN_AcK_K209', 'Data-Type: AcK')	0.0	1.07523773249	-0.688545776616	0.0	-0.410153386625	-0.302831647501	0.0	1.12502714098	-1.07590155948	0.774660464763	1.04582023627	-0.711845627586	0.644777862023	0.0	-0.410153386625	-2.18748901032	-0.753794019201	-0.753794019201	0.901207745649	0.0	0.993460363747	0.604417982671	-0.711845627586	0.0	-1.37518177316	-1.65254452751	0.829610407488	-0.574993052598	1.07523773249	-1.17906463062	1.0679444014	0.0	0.911624270918	0.945629469825	0.767013853407	-0.899916113703	0.926384494207
('BGN_AcK_K219', 'Data-Type: AcK')	-1.97116347518	1.75498451984	0.0275271450271	1.91767057243	-1.38889836072	-0.508794918283	-0.326369733638	0.563515275283	-2.36390479416	0.0964401767047	0.750403926155	0.312902909471	-0.904994962147	-1.03305888052	0.885048557766	-0.155792226608	1.82151136958	0.338499307085	-0.734884698542	-0.491947917001	-1.46213213191	0.875733083858	-0.446914950516	0.697406340777	-0.462359302796	-0.260702035447	0.338499307085	0.151609240183	0.124401541724	0.862248472029	1.91767057243	-0.389626982644	0.0367689204358	0.0667511444667	-0.697857779055	-0.462359302796	0.522170069641
('BGN_AcK_K254', 'Data-Type: AcK')	-0.910053380808	0.850865059843	-0.0738120230469	2.44468689981	-0.30025150104	-0.102187041411	0.167803603948	0.121454560697	-0.990822858528	-0.6567169929	-1.62449272582	-0.710545505543	-0.443407298798	-0.443407298798	-0.239286282846	-0.609674182158	1.71081772947	0.406354540788	-1.95396247778	0.167803603948	-0.405359248375	-0.800438677972	-0.483414795752	-0.755244215951	0.167803603948	-1.62449272582	0.658007601224	0.912997914958	0.630510512933	1.6107994739	2.40433721096	0.08652243257	0.208951520544	0.864049189356	0.147030823983	-0.839581590319	0.406354540788
('BGN_AcK_K288', 'Data-Type: AcK')	-0.372922277723	0.662731551754	-0.879680749485	0.545562005662	0.0729119390223	0.501017721859	-0.73703015203	-1.12281306218	-3.5551486013	-0.775664955303	-0.19783286928	0.0801473955326	0.469679605768	-0.372922277723	1.4155269337	-1.28859843147	1.03744315921	-1.24548724691	0.538490498187	0.261306645744	-0.713583178796	-0.701166701665	0.0639427764386	-0.518807449028	0.175843951608	0.559326525301	0.443975913926	0.656937642679	1.26666195499	1.37743597536	2.04503328509	0.275876235032	0.43387492845	0.360441263278	0.268206246544	-1.24548724691	0.214771044666
('BRD1_AcK_K23', 'Data-Type: AcK')	-0.415771925913	-0.929172574829	-1.25083466936	0.767500851302	-0.0771006617722	0.503843511867	-1.11656235679	-0.796547836589	-1.20071907642	-0.365627096803	0.384472146307	1.02782656344	-0.293399228703	-0.38822642214	2.46902126144	-1.00487249807	0.789374399867	-0.208631447612	1.14563559475	-0.0968007300572	0.50863948697	-0.832935972731	0.387954964289	-1.12541613053	0.568438521316	0.298367293013	0.0557175264833	1.34451848533	-0.670887431254	1.43240727661	2.71057936161	-0.0977540043027	-0.0603523789689	-0.754563299735	-1.33655620445	-1.32105058113	-0.0505147164449
('BRD1_AcK_K523', 'Data-Type: AcK')	0.736850002734	-0.412532436163	0.249847331644	2.44365944332	0.0	-0.426340343411	0.697528875436	-0.285877917964	-0.685215988513	-1.29861832123	-0.916193666557	1.08361611274	-0.868481362864	1.76287879286	0.160685116624	-0.269310266502	2.02132438741	0.318902443747	-1.14748807541	0.32760977567	0.0834890917536	-1.75631895913	-0.203819221235	1.28509027576	0.0	0.10333866081	0.0	0.0	-0.396614791025	0.0	0.0	0.0241043104787	-0.0384096819288	-0.372637781785	-1.80660664312	0.191689813412	-0.606148977547
('CA1_AcK_K157', 'Data-Type: AcK')	0.212959201606	0.212959201606	-0.137226942337	1.35139316631	-0.485102774647	-2.68900241253	0.313208912071	0.197060954096	-0.299487654205	0.0941925379284	-0.422955261252	-0.266503542482	-0.603962708867	0.413260674228	1.21876416529	-0.0747824951866	1.1329621536	0.639104296705	-0.0477354523162	0.814570223085	-4.18268302548	-0.506582644498	-0.422955261252	0.224064325451	0.267228461659	-0.422955261252	0.858961666056	0.313208912071	0.126992377167	0.495197849148	1.16842535611	0.784198345134	0.224064325451	0.0941925379284	-0.485102774647	-0.299487654205	0.189556222454
('CCT8_AcK_K318', 'Data-Type: AcK')	0.0	-1.49246892554	1.19283657777	0.445978776779	-0.128449897255	0.383591405434	0.0	-1.55276644367	0.481787948012	-2.08451386278	-0.402545347502	1.37164438523	-0.785247134793	0.0	-0.350721740156	-0.429445478821	1.9094935718	0.529908156149	0.29071459626	0.0	0.304468282172	-2.18797504428	-0.440507773545	0.0	0.0154046576659	-0.564187084289	1.3577641605	0.57459727408	0.843931291506	0.671536953843	1.41819460533	-0.394742372882	0.806379343528	-0.51939519517	-1.03632112735	-0.341496772754	0.112552214715
('CFL1_AcK_K114', 'Data-Type: AcK')	-0.0374680085212	-0.382003645266	-0.158097079069	-1.48777732709	-2.00431366399	-0.643553035947	0.745651161554	-0.569669936294	0.373492704846	-1.04742599892	0.0	0.687767430703	-0.41401821694	-0.174319495965	1.97954283906	0.110204461533	1.36252576834	-0.208632398409	0.221597124987	0.535378411786	0.0	-1.3464342607	-0.410165318572	0.351949796308	0.371085541288	-1.14219577338	1.21305367847	-0.593550370833	-0.0572584401196	0.83477015747	2.53978438941	1.28908403532	0.0	-1.37018622872	-0.255344727086	-0.313473575274	0.0
('CLIC5_AcK_K333', 'Data-Type: AcK')	-1.04824885091	-0.0753513898828	1.14330177218	0.527368661629	0.0	1.13006453214	-0.706355349732	-0.99532406595	0.658321673514	-0.412204890735	0.971489244033	1.22084259535	-0.51062369578	-0.379216249006	-0.0250103285561	0.867255424621	-0.185707015999	-1.35343074689	0.259468196437	0.99840203239	0.143569379472	0.7430736253	0.631720982746	0.0161404991509	0.0	-0.529639827732	-3.5988885428	0.0	-0.361579092288	0.0	0.0	0.543778888244	-1.02004815049	-0.533105759473	-0.29537563751	1.01926742169	1.15604466484
('CLU_AcK_K123', 'Data-Type: AcK')	-0.129759961029	0.465019320842	-0.418862521455	1.60945781954	-0.561464426032	-1.47592804207	0.43041578378	0.0745643441442	-4.39602495214	-0.326855510857	0.233728284576	-0.35547567513	-0.516895978236	-0.280406300354	0.422673609771	-0.157665962271	0.923965340859	0.370203671017	-0.854525874292	0.361388473095	0.195206558105	-0.516895978236	-0.222093516442	-0.280406300354	-0.129759961029	-0.47977780273	0.872548254809	0.562231135487	-0.204121764961	1.03188275886	2.02207924419	0.759930766485	0.567365213518	0.195206558105	-0.171200057755	-0.204121764961	0.584375213153
('COL4A1_AcK_K1496', 'Data-Type: AcK')	0.0864585677764	0.388490942649	-0.586300958118	2.75533447361	-2.90921326436	-0.419551404171	0.0235119210874	0.376583088633	0.0235119210874	-0.983913310717	-0.759911333733	-0.889936859183	-0.702414539476	-0.0443810346093	0.0541268575447	0.145833197708	1.43764858998	0.77369908684	-0.487022285791	0.751375867677	-0.983913310717	-1.05109599561	-0.117111403425	-0.586300958118	-0.858925005255	-0.182201385819	0.919432904941	0.487315470311	0.0338985009843	1.03190214881	2.53314087842	0.855516822499	-0.076499014427	-0.258280371057	-0.372215957071	-0.258280371057	-0.150312477848
('COL6A3_AcK_K1772', 'Data-Type: AcK')	-0.860004987597	0.354574780692	-0.797416839115	2.47852681751	-1.47081342461	-0.684747920383	-0.659377413619	1.42319727113	-0.0221510353162	-0.526732399861	0.0350240331989	-0.581535315299	-0.42777969945	-1.21575782243	0.581595919561	-0.0221510353162	1.61705990566	0.79643178926	-0.581535315299	-0.126773746698	0.128207152913	-0.513179731833	-0.747351906957	-1.64876106737	-0.447172636393	-0.747351906957	1.46406515758	0.662127215108	-0.395894885676	1.47628524689	2.51687536615	-0.103960644557	0.523332634204	0.0187319465742	-0.955007646307	-0.526732399861	-0.0138454555107
('COL6A3_AcK_K2464', 'Data-Type: AcK')	-0.116251040873	0.651336284701	-0.640111986243	1.8665194507	0.0375774612127	-0.715054540363	-0.809193430859	0.97405381183	-0.8727658439	-0.139229610598	-0.139229610598	-0.8727658439	-1.10667966817	-0.0840936813247	0.977335392674	-0.468483784964	1.97789356426	0.0913740665266	-1.59641633174	0.377927929668	-0.229162478834	-0.395866913673	-0.701142526817	-1.34711852317	0.474516312101	-0.913201267071	0.0	0.977335392674	-0.348400095104	1.56939225499	2.82502322462	0.230523410072	0.126632268885	0.0145007814617	-1.29885528376	-0.913201267071	0.535282122655
('COL6A3_AcK_K2532', 'Data-Type: AcK')	-0.979771107353	-0.235158562127	-1.55669575906	1.78933745346	-0.382515307795	0.30959546186	-0.0267722063663	1.01893380375	-1.18492981074	-1.09870538788	-0.391250816259	-0.0141464524241	-0.215035020439	-0.382515307795	1.45786703151	-1.14447274452	1.33796617775	0.201560254636	-0.215035020439	-0.391250816259	-0.0619767902624	-0.967982072344	-0.0619767902624	-0.85123840684	0.0542805592392	0.609956159615	1.01817767936	0.487243162458	0.078587019262	1.25447100122	3.18260342713	0.595938096354	0.2688162682	-0.807639081146	-1.4540105723	-1.19716480122	-0.0450907219564
('CPNE1_AcK_K171', 'Data-Type: AcK')	0.193202366297	0.045536327213	0.491948042057	1.19945637311	0.0	-0.758042665368	0.193202366297	-0.134961935199	-0.221652012513	-0.833262406516	-0.98307576262	-1.1559320771	-1.42869548582	-0.0149948685357	0.089841530335	0.401793850111	0.94988487629	0.890802741464	-1.39085832026	2.28719629018	1.10682247138	-0.717905081521	-0.81113948718	0.790274785307	0.0	-0.686655553223	0.109005913567	0.0	0.0737681006212	0.0	0.0	2.00025547417	0.320988207167	-0.505261777019	-2.12316729383	-0.678894372228	1.30051938336
('CREBBP_AcK_K1741', 'Data-Type: AcK')	0.247369886179	-0.626614487029	-0.332446549648	1.01542448701	-0.576211251258	-0.0125116121519	-0.399674931044	0.111143333836	0.276107254331	-0.194483951857	-0.506915390996	0.907414211718	-0.116919582745	1.248167918	0.492704490253	0.0696285634167	-1.8512927358	1.95563621688	-0.746732724915	0.244787717896	-1.58685431898	-0.403514919667	-0.589441789817	-0.987778998675	0.696447513133	0.399650045841	1.73989664958	-0.191043985652	-0.386609220496	2.09102939397	1.32805223168	1.31209584804	-0.0452253437983	-1.01447635057	-2.35051704396	-0.63772277111	-0.578567801613
('CREBBP_AcK_K1744', 'Data-Type: AcK')	0.0	-0.0990200039756	0.502720332549	0.267111429213	-1.31234425028	-0.182822768143	0.0	-0.141361658441	0.829505556774	0.303270039886	-1.49373735927	0.93770632007	0.634518724923	0.0	0.132921820511	0.618537621347	-2.20971235521	2.18181890799	0.129040473708	0.0	-1.90227866373	0.184635455037	-0.421021531874	0.0	-0.0110277295003	0.142319744333	1.62903485042	-1.67094844979	0.233509582233	1.03485840611	0.612346268724	1.05960563457	-0.022233502053	-0.0199198201331	-1.50845267944	0.130910869681	-0.569491266247
('CSNK1G1_AcK_K49', 'Data-Type: AcK')	-1.07226500066	1.23333049976	0.491083676645	0.407600576782	-1.90833988552	0.470098921346	0.497657403361	-0.301367117801	-0.00643359996287	-0.126322889864	0.0	0.0605227095884	-1.82785416631	0.433279496519	-0.811864704401	0.0858259192702	1.43012016246	0.228251345698	-1.89785431106	0.990464185602	0.0	-0.0174428050236	0.407600576782	1.13084380198	-1.57459020965	0.133218903601	-1.12299802703	-0.489746011969	0.306351262265	2.01063346051	1.72781237169	-0.227057591689	0.0	-0.2480441281	-0.935006281751	0.522491456922	0.0
('CTTN_AcK_K309', 'Data-Type: AcK')	-0.332373238043	0.710633591978	0.19726817193	-0.510360249617	-1.42528490866	-0.49869530034	-0.802029315754	-0.0159623969758	0.13441520493	-0.530964353368	0.0	0.705885648394	-1.02248052864	0.774964658208	1.55109637947	-0.132693540857	0.918041199457	-1.59387175148	1.11542490501	2.77203228826	0.0	0.167181790419	-1.16271777633	1.27985952848	0.359817059064	-0.73484802301	-1.75137900664	-1.47389459511	0.322802587979	0.750048932138	0.54647205974	0.54647205974	0.0	-0.232610103545	0.202068958214	-0.834319935053	0.0
('CYFIP1_AcK_K189', 'Data-Type: AcK')	0.30246674674	-0.0748121066876	0.405012048205	0.809302662375	0.0	-0.196749806949	-1.8914580488	-0.944598421376	0.876865614017	-0.093153735	-0.470904570381	-0.482181941118	-2.25306349881	0.275485382999	0.954479931472	0.745268894736	1.85343044698	0.957636287513	1.15736625798	1.16502296024	-0.492411697824	0.380647838291	-1.16382061896	-1.087096947	0.0	-1.71194230886	1.96373519582	0.0	0.0617928993491	0.0	0.0	0.0494246059699	-0.745711723035	-0.093153735	-0.576258194169	0.234139082508	0.0852404987823
('DBI_AcK_K55', 'Data-Type: AcK')	1.50697594194	0.834640294577	1.31994516087	1.3144345913	-0.520003251096	0.632670211238	-0.2078801977	-0.631197494288	-0.628635361484	0.328249332616	-0.316647719836	0.632670211238	-1.75012596971	2.26667919565	-0.362109951091	-0.628635361484	1.59995400519	-1.02944302149	-1.93580909455	0.669078614652	1.52212058124	-0.0644874907927	0.0921808768409	-0.160839620285	-0.349270756517	-1.26478717779	-0.526395197739	-0.99066209897	0.364660744532	-1.13670814893	1.34882316193	0.191931178309	-0.461961712683	-0.57667328014	-1.11322635203	-0.485970643196	0.516455799686
('DCN_AcK_K130', 'Data-Type: AcK')	-1.23297575895	1.2754253303	-1.03293578173	0.0	0.0	-1.16213122448	-0.254111464384	1.15978396811	-0.491723406287	-0.347051879762	0.0509971646833	-1.0961112885	0.133353355246	-0.410836034351	0.67805911997	-0.491723406287	1.21907449041	1.51798647533	-0.207215574144	-0.126393961688	1.48695342446	-0.776879493354	-0.966968377784	-0.804245545299	0.0	-1.1113353153	1.9176052842	0.0	0.480684943359	0.0	0.0	0.0	0.80656533531	0.520196326533	-1.34966854847	-0.966968377784	1.58259022063
('DDX17_AcK_K109', 'Data-Type: AcK')	-0.44890640802	0.17533974523	-0.283617129224	1.23537652579	-1.31540698035	-0.692200891099	0.378717862258	0.212529837464	0.502318806427	-0.412803046496	0.00972683826957	-0.541550139737	-0.911569380155	0.16524161164	2.88649573221	0.155634337075	1.1112555467	0.281941630518	1.41511213083	0.84011247005	-0.634436786637	-0.570029273762	-1.71213744972	-0.502860106868	0.0763166587128	-1.13011262539	0.0	-0.664687819601	-0.189889663699	-0.612592364213	2.45695123178	1.35453812716	-0.540019429632	-0.314699265688	-1.25445613384	-0.890617783641	0.364983585671
('DDX24_AcK_K17', 'Data-Type: AcK')	-0.727879690014	0.825234351156	-1.65474003479	1.85551425565	-1.57722556391	-0.42797865832	-1.27630651486	0.710426377061	-0.505606300964	-0.469970950276	-0.577424743542	0.213795694371	-1.1442899456	0.749329602542	0.187823852474	0.97509351741	1.21446359069	2.09663380121	-0.757095376935	-0.4510338235	-0.974456379943	-0.433726052508	0.208678175937	-1.53327940149	0.128837092146	0.0274693210525	1.72074398065	0.36959973216	-0.228244789511	2.17723628431	0.825234351156	0.364221195422	-0.724854288034	0.15066711437	-0.302767825157	-0.606143292094	-0.42797865832
('DDX5_AcK_K33', 'Data-Type: AcK')	-0.296629084181	0.744587326113	-0.0840143536323	-0.571981392236	-1.42297573306	0.19269335753	-0.259761138442	0.071310233022	0.181337547886	-0.0317136040264	-0.276180130245	1.39570323385	0.2495302329	-0.364973862117	1.58182434842	0.654361450001	0.118121321191	0.859746322274	-0.965667150713	2.06707029583	-1.60598953163	-0.18172375142	-1.65873670483	-0.401042172477	1.90468377922	0.512850484025	-1.03368474184	-2.14902312295	1.10005695053	-0.434263972461	0.564223681084	1.54741998313	-0.887332595072	0.599140221539	-1.08619591347	-0.373010675288	-0.259761138442
('DDX5_AcK_K501', 'Data-Type: AcK')	-0.65756048868	0.248961539356	-1.17692640957	-0.517966975986	0.0862918864198	1.0368457403	-3.136378644	0.845194703903	0.21807581232	0.306975517937	-0.606627812545	0.22239186849	-0.45167881009	0.546785044636	0.925883947539	0.700737765319	0.66657437218	-0.180825864451	0.96153263404	1.74461302458	-2.30064013463	-0.819694375963	-0.574693181857	-0.303051779235	1.3698020599	0.467330602573	0.0	-0.913411772421	0.761326627195	-0.0838446222147	1.01034347294	1.43304512099	-0.838818203823	-0.173992316507	0.1250980579	-0.160471716489	-0.781226690048
('DLD_AcK_K273', 'Data-Type: AcK')	-1.20480000561	0.255870267314	-1.20480000561	0.0	0.0	0.785892977319	1.39928110769	-0.20136958838	-1.87851396257	-0.321980863428	0.685448337754	-1.23112587251	-0.362360253527	0.421187683611	0.987656960338	-0.662866259774	1.10854596326	1.39303202657	-1.31324337187	-0.0956812566336	-0.0712114661865	-0.658227269067	0.487779171785	-0.407173367854	0.0	0.980570305673	2.4012508903	0.0	-1.15456969646	0.0	0.0	0.0	0.371211039211	0.0633468791872	-1.16833041897	0.837965341659	-0.242785293229
('DLD_AcK_K420', 'Data-Type: AcK')	-1.43747139234	0.213683920818	-0.978812738144	0.390157505616	-0.32358929243	0.523999598113	1.35843144678	-0.147577077819	-1.14721335131	-0.597164158708	0.123011318047	-1.66500811538	-0.330250596302	-0.0827045469506	0.763001233587	-0.270528981868	1.10032286906	1.22060136483	-1.49156413603	0.147185063487	-0.430975081603	-0.463360983309	0.190899243596	-0.841973336453	-1.11441975599	0.692773365711	2.12798118615	1.58734371485	-1.25128606512	1.69706834064	1.69523948141	0.688941434326	-0.100814579757	-0.198057343464	-1.49156413603	0.344176063298	-0.500481481306
('DOCK6_AcK_K1871', 'Data-Type: AcK')	0.622881244914	-0.191626747113	-0.518193948425	1.60974618182	0.0	-0.203282555138	-3.42313366895	0.0546887380247	0.964002251237	0.470072223934	0.43481502849	-0.36714496218	-1.09622012535	0.296649480411	1.23036828389	1.02235100473	0.695678154642	-0.0251775183625	0.190566641162	1.43665505326	-0.121836682444	0.661085581106	0.245784334706	-0.951100869825	0.0	-1.41497243764	0.676861723679	0.0	0.197183752791	0.0	0.0	0.734742688349	-1.46451062467	-0.54483837928	-0.791300429131	0.247806840701	-0.678600259348
('DOCK7_AcK_K1962', 'Data-Type: AcK')	-0.951013715971	-0.710808353042	-0.132974252595	0.337785195713	-0.638652407756	0.412985459868	-0.168599280245	-1.16958187889	0.432205752789	-1.06651946163	0.0952446209846	-0.82915623492	-1.63695121003	0.374717402168	-0.936271537522	-0.129984314882	1.32984384539	1.70807073769	-1.02863086148	1.00851963917	0.267222229663	-0.487306997216	0.643976055578	-0.716252053587	-0.206640072932	-0.610370845607	2.01997226366	1.58894401983	0.579126899607	1.58894401983	2.02883733938	0.218125578117	-1.38473444247	-1.1881098894	-0.724774280881	-0.610370845607	0.693181877234
('ECH1_AcK_K231', 'Data-Type: AcK')	-0.570442021752	0.40436576388	0.151607658964	2.18765171656	-0.835317523273	0.325744916219	1.45874698716	0.0781186529936	-1.0026639592	-0.256904860554	0.179380770827	-1.30725860858	-0.839818158912	0.114378476276	2.11062308077	-1.54582297017	1.4250577709	0.287057030017	-0.00241976165816	0.541937639687	-0.0701328683334	0.082300399715	-2.06972139983	0.12136827881	-2.16864927411	-0.183321527896	1.45719931452	0.97669749039	0.49764564315	-0.126769375524	0.472920176544	0.297868622453	-0.0985700027444	0.244430552882	-1.19081609302	-0.835317523273	-0.311155013887
('ECHDC1_AcK_K217', 'Data-Type: AcK')	0.0	-0.105302486681	-1.20659660005	2.20038372953	-2.18013481235	0.510804246319	0.0	0.409701247627	-1.44299772047	-0.303998850425	0.815314404016	-0.742465103959	-1.13012977704	0.0	0.726653109307	-0.964768075525	1.72600165165	0.885967995644	-0.0661916692446	0.0	-0.151819057446	-0.333257338071	-0.772319669294	0.0	-0.930307499743	0.0954278639122	1.32775227583	0.0682205958885	-0.597762566824	1.32177050861	1.6310387985	0.533212190812	0.081425851969	-0.577911337315	-0.731240902617	-0.443717339686	0.347246337134
('EEF1A1_AcK_K386', 'Data-Type: AcK')	0.54522514668	0.251982372505	-0.799144069023	-0.437975121734	0.276224482993	0.808144753486	0.664336000628	-0.258005872076	0.472169864245	-0.447508952833	0.322536199368	-1.57035475435	-1.29394405251	0.165017929967	1.80877636079	-0.768390607223	1.47878532366	-1.36614839747	0.113955489424	1.78375218637	1.24462814332	0.168345675932	-1.57035475435	-0.615291354041	-0.524275642956	-0.792703561139	0.142162514767	-1.51519839629	0.322536199368	0.308941397036	2.31189574947	1.31276108419	-0.0789804820469	-0.837384485654	-1.11897057438	-0.873988827411	0.366443031277
('EEF1A1_AcK_K392', 'Data-Type: AcK')	-1.17639588025	0.635099295891	-0.262194955656	2.56904778427	-0.55007841903	-0.808828784329	0.863587994043	0.492338906355	0.221724387613	-0.0387033040149	-0.0551325070944	-1.42782389315	-1.40582222944	0.474844755709	1.54106012804	-0.854782815721	1.75615253247	-0.172576502564	-0.198556148959	1.1185571112	0.489020076395	0.754367022101	-1.40869224597	-0.64687529636	-0.442551751191	-1.39764232121	-0.493406182274	-0.360952560937	0.221724387613	1.41212287431	1.71618792234	0.652269093546	-0.616540384897	-0.474661728018	-1.17398353611	-0.800033462218	-0.151869362509
('EEF1G_AcK_K220', 'Data-Type: AcK')	0.578494088521	-0.317046997687	0.026635522023	0.238000260617	-0.564183865648	0.825172067778	1.10364933013	-0.288934564775	1.15611855328	-0.948773002151	-0.561708924003	0.93650641484	-1.72186733637	-0.0109726218961	1.81787864253	0.683937484678	0.804542078211	0.24338336064	-1.66648583496	1.44321871414	0.544661254354	-1.39782680852	0.694629636432	0.279705812067	-0.804715015292	0.600140830072	0.763858895405	-0.659716182328	-1.08792334429	0.452940147839	1.1967220796	0.571294100674	-0.659716182328	-1.30402673677	-2.70436229021	-0.178875950587	-0.0843536159986
('EEF1G_AcK_K52', 'Data-Type: AcK')	1.2783506219	0.138557185523	0.0859237728519	0.0	-1.11820062592	0.655880644531	1.16964846844	-1.3113579995	0.643204042647	-0.745052532657	-0.217348718734	0.191376242466	-1.43864730257	1.5601479568	0.972189550645	0.339290230446	0.606155653262	-0.151362464067	-0.480193846381	2.27007303366	1.20996084456	-0.979360304152	0.956449721693	0.576315100377	-1.74776459183	0.247240925931	0.32119984481	-1.60403737658	-0.0825115983943	-0.137437431661	0.622665760491	0.0	-0.24398964498	-0.955656608483	-1.92786112853	-0.78058866407	0.0767412374558
