	('Cell Line: A549', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('RNF167_phospho_T288', 'Data-Type: phospho')	-0.637930888506	0.633832206027	-0.824539099869	0.0	0.0	-1.35651498166	0.426161399534	-0.172122058022	-0.50591273692	0.536658916548	1.31695327994	-0.561986405303	0.0709715417332	-0.463256450704	-1.35187817211	-0.625279967597	0.704091412157	1.99382230447	-2.12493297547	-0.70331834105	1.28841996477	0.578832707013	-0.32172450837	0.317974684328	0.0	0.922280034836	-1.27333020201	0.0	-1.02333339267	0.0	0.0	0.0	1.69029678338	0.128097340928	0.426161399534	-0.481594139448	1.39310034451
('RNF19B_phospho_T698', 'Data-Type: phospho')	0.225752424187	0.588252651538	-1.40739391193	-2.48646789556	0.109771097777	0.800394070115	1.40729873868	-0.143297541282	0.537486677557	0.517785605806	0.79369031983	0.657222546213	-0.810895301598	0.634256610705	0.43859673007	-0.706287960962	-1.77110225501	0.479156638653	-0.363801230244	0.55371070636	0.848518432836	1.29000592199	0.773653180666	-0.487265085865	-0.578266729746	0.955930607576	0.0	-1.28902775022	-0.200766193791	-0.429437693718	-1.3600608894	-0.504843225249	1.51486416437	0.87851536973	-1.05189103686	-1.60215216108	1.18809436785
('RNF213_phospho_T303', 'Data-Type: phospho')	1.32195720075	0.600352420867	0.553305965538	-0.80139664361	0.0801413143394	0.326369059465	-0.474250664182	0.949445465359	-0.0323045674729	-0.284077131622	0.116638066104	0.313923953296	1.14014663653	1.0284814661	-0.841149709773	0.469405369333	-2.26004601282	-0.785754455699	0.609894403963	0.88750902815	-1.49782606322	0.46708458682	0.0773787915275	0.30604114819	-0.993713752293	0.985881577018	0.0	-2.01308571412	-0.257614202735	-1.48535508701	-2.02305765851	-0.328929307023	0.352993439783	0.246332061083	1.68546393939	0.0551478825086	1.50466719396
('RNF34_phospho_S169', 'Data-Type: phospho')	0.378133481889	-0.134869701456	0.0	0.940377442991	0.462836606877	-0.220333941251	-1.69998001618	-1.26890683341	0.0	-0.775823420384	-0.246296534481	-0.788857727917	0.0271821794294	0.227504005513	-1.42090989531	0.0	1.99246946731	0.0	-0.18073888178	-0.06901170709	-0.735886080925	-0.783866003085	-0.154211612835	-0.742748900144	0.137196340547	0.296186949637	1.29871877867	2.97384086886	-0.373481393407	1.71795810499	0.0675875310338	-0.641332970169	-1.0109737922	-0.313022710757	0.139382318308	0.0	0.901878046717
('RPGR_phospho_S961', 'Data-Type: phospho')	0.472364131829	-0.0040754424758	-0.77131350289	0.831190136841	1.12754040822	1.317095149	0.857042490546	0.622959139043	-0.826724215602	-1.17063470621	0.325114866988	0.622710274818	0.523865418952	0.263314434065	-0.238188694354	0.155468614025	-0.301230816631	-0.311090564169	-0.454753494227	1.00239025746	0.926752516657	0.408258068821	0.529962768188	-1.49574714253	0.619997433099	0.974282485694	-0.563450525512	-0.448585405907	0.0198489287145	-2.96251198163	-3.13975195581	0.520728934122	0.766279543969	0.594040951317	-0.381189492979	-0.715374935771	0.303415924329
('RPL35A_phospho_Y34', 'Data-Type: phospho')	0.391469767163	0.249065605188	0.219847249873	-0.620556205612	0.0	0.253696645069	-1.38871044973	-0.405916780169	0.0105312636226	-0.709541818269	1.60874828749	0.292924642162	-1.44799271258	-0.820300049636	-2.35541936555	0.904348088541	-0.644519095448	-1.11718969983	-0.652663336343	-0.256730774882	2.12417827646	-0.473564924831	-0.632600513123	-0.149433133282	0.0	0.418786879536	0.0	0.0	-0.206700539567	0.0	0.0	1.49614149733	1.92326356465	0.053324108454	0.452438978485	0.513839356537	0.969235188286
('RPLP2_phospho_S64', 'Data-Type: phospho')	1.09979378732	-0.248229142025	-0.404326249157	-1.46329980222	0.614392132071	0.641554701794	1.14868314029	-0.229582363979	-0.818552754999	-0.03788996655	1.40445499118	-0.227811389616	0.249077986948	1.61296155619	-1.44263865097	-0.430548178355	-0.663965944635	-1.03825299495	-0.50753292033	1.43874143036	0.170519412592	-0.89150520369	0.60954955761	1.21626850682	0.455519042904	0.5571993188	0.0	-3.11398320864	0.60954955761	-0.511657287354	-1.74524400299	0.741759889583	0.444795333815	0.40330284248	0.356547007146	-0.302913187098	0.303263052031
('RPS10_phospho_Y127', 'Data-Type: phospho')	-0.732012066064	0.867374129075	-0.532050098283	-0.954902120625	0.0	-1.16881180627	0.528296557019	0.497400581633	-1.20277024357	0.930175799985	0.659277570409	0.0393407929527	0.219967507861	-0.506444190462	-1.31831821773	-1.83767032564	-1.63860455645	1.79839631845	1.48277097475	-0.480581038771	1.14376980082	1.43503860034	0.680430951879	-0.58703406408	0.0	-0.874955944038	0.0	0.0	0.253693892891	0.0	0.0	-0.503065441424	0.263235110111	0.271716482594	0.867374129075	-0.99934058591	1.39830149946
('RPS28_phospho_S23', 'Data-Type: phospho')	-0.602232193525	-0.3666922351	0.326151868321	0.169996839815	0.0436338949579	-0.533409667944	-0.670489675525	-0.383163735229	1.11543906578	0.475723088353	0.284207841227	0.661661527278	1.98350306175	-1.26793593813	-2.43331926704	0.429478102981	-0.690443368536	-0.447377337412	0.786575675215	-0.976405800325	1.00101171516	0.92728354347	-0.124249883623	0.648849935364	2.17728321587	-0.570514161523	-1.84639986436	-0.721972925259	0.194493237829	-1.09218657659	-1.67748286492	0.199460051626	0.924974292337	0.285786419588	1.48910007742	0.0251442156281	0.254517825077
('RPS28_phospho_T28', 'Data-Type: phospho')	-0.603266303647	-0.5237490886	0.367870322426	0.730794656623	0.0192104647409	-0.0439977677025	-0.659003937746	-0.246527135562	1.12269009011	0.0923673760883	-0.146369141033	1.31436406661	1.98648016948	-1.2490194988	-1.79098000574	0.014807193323	-0.603347288934	-0.846558933574	0.365702444796	-1.19197510877	0.84029330161	0.708774269049	0.562366611634	0.657361300257	2.18670318682	-0.0392784743479	-1.85365720931	-0.563052599304	-0.143373417309	-2.21703241338	-1.22971624982	0.680905430833	0.798760985543	0.101996647427	1.32076378913	0.155889932153	-0.0771976650749
('RPS6KA3_phospho_T231', 'Data-Type: phospho')	0.703022545611	0.430482540942	-0.436610264824	2.48788479795	2.61330289653	-0.311790100468	0.784513940068	0.212059728927	-0.0293147492014	-0.603803194265	-0.766442047411	-0.23317628507	0.0756587920778	0.867929725718	-0.215504496189	-0.250261886109	-1.13844380141	-0.485242600612	0.948040205719	0.00812137002782	-1.50030860692	-0.308356459357	1.1701525249	0.689706061024	-0.107759627273	0.0795627005638	-0.446581946222	-1.76474033123	-1.25232632481	-2.00463609609	-0.58063996245	-0.452248088772	-0.0410906013305	-0.647434113567	0.511919298732	1.59913015758	0.395224297216
('RPS6KA3_phospho_Y234', 'Data-Type: phospho')	0.646667303431	0.15777837765	-0.464029974766	2.28911384342	2.61177973344	-0.324931165814	0.816894642737	0.169128014837	0.0819990544954	-0.617060316799	-0.412660527783	-0.0745312089711	0.0991147079626	0.778676123657	0.243238230425	-0.182101875488	-1.30148334495	-0.543004832854	1.00109661066	-0.068144019681	-0.804721538383	-1.19974923257	1.08464995862	0.616040515852	0.0947231483911	0.0184762805286	-0.986659418321	-1.83523829242	-1.2819558958	-1.918088971	-0.684040597833	-0.561324453443	0.237304008783	-0.611412905043	0.407380343032	1.67569055326	0.841387120739
('RPS6KB1_phospho_S447', 'Data-Type: phospho')	-1.74502653203	-1.39412545111	-3.37723211762	0.698010680011	-0.13062408147	1.53606005163	1.12894501851	0.702963311511	-0.349715841133	0.0775399738868	0.875221864996	0.792642297489	0.631176401824	-1.08341462371	-0.141682742941	0.664571499109	-0.224109645091	-0.428049337121	0.191200577489	0.886720468044	-0.210923484644	-0.648101680297	1.27381054569	0.286568996977	0.989869440316	0.487846419843	-0.00123414314021	1.12894501851	-0.368360246567	0.624928465148	-1.1526602241	-1.59225294516	-0.220591136103	0.210552466058	-0.18085455027	-0.737771299668	0.799156585131
('RPS9_phospho_T15', 'Data-Type: phospho')	0.00719048007574	-0.182424024935	-0.117358849758	0.0	0.141184142715	2.1581762434	-0.772858380163	0.344312541103	0.738330159164	-0.514946059423	0.552763687715	-0.478361373794	-2.25988884124	-0.0324529249135	0.493595864687	0.00719048007574	0.0	-1.24421914326	-1.50042339249	0.033129140154	-0.550190167361	0.178731924981	0.708772306012	-0.710739952901	1.41540604499	2.43323085629	0.0	-1.25880934221	-0.77935736732	1.11164419678	-0.389261978724	0.0	0.974873475112	0.105948224855	-0.752351568352	-0.846841857741	0.986005456488
('RPTOR_phospho_T714', 'Data-Type: phospho')	0.280201544248	1.45944864468	-1.3255160894	-0.628779241278	1.49093964456	0.233329305392	0.625711066857	-0.10636152322	0.221954755116	1.39681594438	-0.607921313588	0.640878042011	0.76783420839	-1.07622751837	-0.285815061116	-0.963592459189	-1.37189099388	-0.439028587834	0.0992163442568	-0.807255357041	-0.723947647882	1.45944864468	0.575374641079	-0.730404521817	0.707160787385	0.76783420839	0.0	-0.776407198445	2.18576170383	0.293962053143	-1.48972810867	-2.20323453073	1.10486342422	0.707160787385	-0.600453352826	-0.621826175262	-0.259506069451
('RRAGC_phospho_T394', 'Data-Type: phospho')	0.254396257064	1.20419664806	0.042969138943	0.204069955997	1.39303869121	-0.156011071766	0.377972704689	0.273570383278	1.39303869121	-0.0164940994787	-0.0729846731363	-0.412447082772	0.919799756939	0.943249270698	0.750141507736	0.400374640228	-1.84883484433	-0.191187851381	-0.0278644071319	0.627289377118	0.0924691014654	0.0667948118522	0.224971938425	0.00946785795234	0.451265002273	0.27670028718	-2.6138966315	-0.844017244266	0.495779616009	-2.44488480516	-2.94750795224	0.478373544723	0.053962560004	0.393629492935	-0.242850326706	-0.238428617356	0.729888371242
('RRP12_phospho_S1284', 'Data-Type: phospho')	0.428290825858	0.465284167745	0.830290740714	-0.255588117612	1.12446014491	0.806415452589	-1.84196963311	-1.36175049921	0.297142361042	0.299053448629	0.899345458757	0.168774210461	0.0577944671468	0.363741625037	-0.344455980936	0.3502992289	0.210382238043	-1.49783166551	0.764594319842	0.70012093937	0.465284167745	1.04621298275	0.918040936655	0.27419518779	0.581846338926	0.477795149746	-0.532594332125	0.701632676616	0.399695635206	-0.498458708947	-0.0578929863089	0.186062401285	0.259963504431	-3.27699298365	-2.53057965258	0.371497306175	-1.25010135637
('RSF1_phospho_S1310', 'Data-Type: phospho')	-0.00378975805325	-0.522296501628	-0.646481409108	1.33054337524	1.80883350983	0.332453955361	0.728703307511	-0.0348855005955	0.0200730956171	-1.80850324668	-0.255021016879	0.793198308957	0.21739269708	0.641675612061	0.538722581355	-0.964328370886	0.811676440521	-0.408943250758	-0.0244921780017	1.42047168537	-0.731038641417	-1.41840750841	0.20206213668	1.7400400965	1.36999959659	-0.986906531268	-1.02473902691	1.52735230091	0.430648320287	-1.74398466751	-0.286160313481	0.95835589505	-0.558391483113	-0.980533634629	0.133630676016	-0.873131581069	-1.73379897055
('RSF1_phospho_S1345', 'Data-Type: phospho')	-0.0815681752402	0.542239520428	0.404210209874	0.194550754298	1.25178974086	0.714984952503	0.378424072781	-0.404789666168	0.257241325487	-0.0346714043778	0.378424072781	1.02436910631	0.227080174885	0.134174257224	-2.16539807184	0.160890137375	-0.628436305426	-0.00119634619767	0.265869487975	0.547591204829	0.428173715007	0.246014768201	0.930587807248	0.577519552052	1.06144071013	-0.186569919277	-1.19600660576	-3.35946754927	0.367450841591	-1.02754002284	-2.91070504285	1.00708461311	0.401425761034	0.131893030361	0.192447376511	0.278072330919	-0.107600414524
('RSF1_phospho_T1305', 'Data-Type: phospho')	-0.579902942461	0.646065803611	-0.410623241807	1.25119870994	1.96306987108	0.304831723334	0.444647488663	-0.715885185038	-0.0990895057522	-0.690884336622	0.669641815737	0.783884239244	0.0544852293982	0.259731458815	-0.146963928171	-0.951965296912	-0.22039490164	-1.028597098	-0.195797853536	1.10737316741	0.391637786376	0.07499813515	-0.232645082745	1.58482292944	1.50424604311	-1.4720616106	-2.02904557925	1.22905508954	0.213025712699	-2.73189155783	-1.12346162292	1.16106679972	0.453280521696	-0.146963928171	-0.0607392167599	-0.558569666037	-0.701579970715
('RSL1D1_phospho_T340', 'Data-Type: phospho')	0.400678262037	0.163480865741	0.449050310766	-3.00965140701	0.904912116247	0.818070095533	-1.77510033717	0.242620620203	0.222668334999	-0.220833443021	0.904912116247	0.163480865741	-1.95141867647	1.03705009549	-0.706702108015	0.449050310766	-1.70370073596	-0.387921015843	-0.200881074093	0.649994006876	0.508560767683	0.508560767683	-0.238343236381	-0.528965237007	1.41145667319	1.03705009549	-1.71340468272	0.508560767683	-0.167256401061	0.358936695353	-0.729112763278	0.222668334999	1.41145667319	1.03705009549	-0.04543109035	-0.681540669902	0.649994006876
('RSRC2_phospho_S104', 'Data-Type: phospho')	-0.940090990625	0.562574865435	-0.0871560124589	-0.256748970249	1.25800117714	0.507859411394	1.67468590129	1.60375798214	0.108369933738	-0.708419539602	-1.27743072737	0.725613269527	1.18186318121	-1.38493918167	0.811743117917	0.443683145861	-0.746316920432	-1.27743072737	1.55195140479	1.04845131197	-0.665772934011	-0.665772934011	1.06398116241	1.15886605052	0.478726485808	0.106107693557	-1.43641896898	-0.675184754156	-0.814945188409	-2.00482510089	-1.12251710003	-0.60747467213	0.191756540511	-0.166558565767	0.485572159964	0.992696566512	-1.11825807353
('RSRC2_phospho_S105', 'Data-Type: phospho')	-0.351851183878	-0.302205315244	-0.873650013862	0.728750324473	0.969549316596	0.499091159234	1.3152785224	2.41761225827	0.365753314114	-1.10615481161	-0.815895924861	0.393258096322	-0.825736563644	-0.21657062177	1.98762554823	-0.405927151371	0.462343901441	-0.309914945799	-1.51336427033	1.27044484174	-0.493600145132	-1.04227098242	0.360958486685	1.41134471388	0.790580197126	0.305805732969	0.285186209476	0.73004755737	-1.94044485401	-0.169985223735	0.812403636582	-0.888735682702	0.0165015160102	-0.853930119114	-1.36167471165	-0.317540885894	-1.3330819259
('RSRC2_phospho_S30', 'Data-Type: phospho')	-0.753624458458	0.939273876465	-2.05584345156	-0.136006542343	0.144566633194	0.757180140344	1.6310754172	1.16916465656	-0.395720553097	-0.540999074931	-0.640541907007	0.948067059296	1.53112944919	-0.82742596317	-0.844377429404	-1.26456114049	0.965976563056	-1.73486975286	1.0440418278	-0.0452538087496	-0.180409055689	-1.8006637508	0.406213649238	0.328755122781	1.2305702594	0.378529032344	0.230108966861	0.598247957858	0.882705253581	0.899999634178	0.474655852349	0.321760729786	-0.071688304225	-0.58544067334	0.029390312481	-0.787927301125	-2.24605922673
('RTN4_phospho_S107', 'Data-Type: phospho')	-0.120650246742	0.342821610394	0.0576809498753	0.839584887228	0.948000269591	1.23212806175	0.597779109967	0.0904052452533	0.386836807952	0.899020886841	-0.168682552222	-0.269371866932	0.245597802984	0.122644894567	0.812607572686	-0.536425513198	-1.54455950886	0.740283387698	0.651846664477	0.521374387538	0.131868052222	0.797306299463	-0.410706717691	0.0576809498753	-1.23020342045	0.159005041478	-2.96709380557	-2.25095769791	-0.32380463576	-2.03357010148	-1.4218058828	0.411829208466	0.699334501189	0.767089120342	0.289008151899	-0.196962564893	1.67306065077
('RTN4_phospho_S111', 'Data-Type: phospho')	1.05092287494	-0.573726211151	-0.628769351256	1.64862914439	0.0	1.48773056144	1.5806634073	-1.47313862576	-0.355871843784	-0.255833048709	-2.17865192075	0.478441666233	-0.712912609082	0.981662277693	1.36424317847	-1.44637981946	0.796481927014	-0.168906699969	-0.168906699969	0.897677670121	0.00829341154382	-1.02515628661	0.0673858719932	0.463566113989	0.0	0.708723250497	0.0	0.0	-1.29835398849	0.0	0.0	0.533848969028	-1.13790925002	-0.764758352754	0.449517365071	-0.712912609082	0.384399627102
('RUVBL2_phospho_S220', 'Data-Type: phospho')	-1.67691651104	0.272082654935	1.37945220796	-0.982578459039	0.740082910774	0.19972393547	0.0884415155667	-0.294237152184	-1.22146449537	-0.602004832494	0.35420304444	-1.3019274139	-0.699644541807	-0.482772012544	-2.03713194439	-0.830049736076	0.838730909425	0.0713551299623	-0.918423413175	0.173565270673	2.39023573735	-0.205439109272	2.27516862858	-1.09607791851	0.963506534243	-0.439736631496	1.13267678618	1.32140454258	0.12771105658	1.22442861785	-0.00278735349401	0.0694629300674	-0.913163965875	0.259410484677	0.0560234495949	-0.184397877243	-0.0489129789984
('RUVBL2_phospho_Y215', 'Data-Type: phospho')	-1.33321655435	-0.291931307385	1.02789299205	-1.89241124271	0.0	1.17815968257	0.116620657328	0.773508300786	-0.380205663946	-0.673637959747	0.0712757925061	0.657851855328	-0.80672436932	-0.510653221604	0.60465574464	1.23249673687	-0.55311990105	-2.03988726714	-1.0216414077	-0.0543990991236	1.73424720817	-0.68673179662	1.74748102226	-0.690936201447	0.0	0.0670367983073	0.0	0.0	-0.283158588654	0.0	0.0	1.46582093193	-0.792382663001	0.0170190169578	0.0317206884174	1.49545433077	-0.210204515097
('SAE1_phospho_S185', 'Data-Type: phospho')	0.425311007206	-1.16064412548	0.768836168176	-0.086780741272	1.3262633925	0.702816804637	0.256571879037	-2.30481415666	0.74868587135	-1.99901911081	-0.197193694524	-0.330514607662	0.0260840465788	1.18812145657	0.291560450014	-1.29218613674	-0.59948154483	-2.02834080988	1.73471452893	-0.689863387205	-0.0763523956807	0.616931522195	1.71728471979	-0.218652203756	0.497435758126	-0.413586389497	-1.1283085848	0.933588855284	-0.473200349661	1.66413458614	0.816667256237	-0.221285151412	0.121771810954	0.464497844107	-0.319192081738	-0.122448726782	-0.639413759428
('SART1_phospho_S448', 'Data-Type: phospho')	0.29599822728	0.0111732341554	0.586721746944	-0.885963326504	0.679684014298	0.629789829534	0.576158510952	-0.644576417741	-0.524037436903	-0.0831092898545	0.372325152007	0.350977349079	0.593496529934	0.127352784274	-1.12692017282	0.774281629026	-1.04559968723	0.476336622305	0.891688237356	0.419452097585	0.504472043752	0.337763902524	1.02478818661	0.191826195385	0.260195423573	0.256728333381	-2.50300305678	-2.94737042987	0.54500484544	-0.917502264756	-2.82828752519	0.260932718363	0.575380648732	0.481503910407	0.614675134717	0.719909023443	0.947753276594
('SART1_phospho_S84', 'Data-Type: phospho')	1.27285621577	-0.248219343951	-1.09912599593	-1.09139931524	1.04041816635	-0.153440746491	2.30664365325	-0.655852911936	-0.666765807888	-0.435333894687	0.0491231247955	0.0871255363843	0.680743880716	1.11958467407	-0.805781880559	-1.01286681992	0.0268025553816	0.0109527364473	-0.198014148045	1.67207041817	0.617129312879	-0.8716608317	1.2143460114	0.617129312879	0.933364516461	-0.153440746491	1.89851028892	0.993234204276	-0.222255098354	-1.9502193038	-1.03410232981	-0.863927095897	0.0871255363843	-0.723879043997	-0.757192936883	-1.71295862343	0.0292767304826
('SART1_phospho_T430', 'Data-Type: phospho')	-0.00693018446943	-0.687808766887	-1.2452776747	1.0142109048	1.30733450627	-0.748624649654	-0.365173061449	0.730041946203	-1.17774941146	0.183145237576	0.735783925961	-0.175768692814	-1.11184180731	-0.173313712228	-0.57486275731	-1.40960030084	1.72221493959	-0.222481077528	-0.500142940225	-0.104022370055	1.43471327289	-0.657411046278	1.18855444518	-0.128645957171	0.802853526957	-1.08580004418	0.286453857641	2.40706370565	-1.90827850104	-0.0710643999049	0.186168761596	1.0432915743	0.865701529813	-0.749579394275	-0.641090266106	-1.31272060041	1.15065548187
('SART3_phospho_S769', 'Data-Type: phospho')	-2.06850421599	1.05820961469	0.190692970827	0.881512990566	1.02839301149	0.642899842579	-0.196523888421	-0.811127638493	0.0421256873658	-0.7116905311	0.202700366962	-0.155751785558	1.10418282892	-0.126963375133	-3.05757019655	-1.0953928714	0.382004064604	-1.2209365797	0.131695379277	1.25665897957	-0.526231879246	-1.6399353732	0.778788146112	1.96367825395	0.861517441837	0.205479473945	-0.329288094168	0.624276897123	0.448504295294	1.27751739762	0.269726695151	-0.191527424713	-0.253355120612	0.105917640945	-0.995370590453	0.353441137416	-0.429753551507
('SASH3_phospho_S7', 'Data-Type: phospho')	0.0	0.180096293169	-0.423653610886	2.63916084361	1.45368419044	0.382024081102	0.0	-1.29936392565	0.334218109126	-0.0639445607089	-1.19193319034	0.0340621617548	-0.714391686625	0.0	0.292981306388	-0.557505677737	0.632260928758	0.403163097962	0.317052965116	0.0	1.32364449265	-3.12905768054	0.292981306388	0.0	-0.423653610886	-0.557505677737	-0.470020600276	-0.188045757443	-0.80248964595	0.261458964136	0.699098594906	1.35653914716	0.123414338715	-0.319017491893	-0.423653610886	-0.80248964595	0.640885552124
('SCAF4_phospho_S1037', 'Data-Type: phospho')	-1.43800106579	-0.0189036902801	-1.64918320784	1.49652205291	0.5888740326	-0.493892846085	-0.369760895968	0.805554134871	0.759885342214	0.0768925745649	0.0	-0.37139355355	0.280006935609	-0.983633954885	1.26534487964	-0.653675002938	0.867921012667	2.89201811496	-0.584678191899	-0.0702438224355	0.0	-0.042280759723	-0.997921360467	0.0836000330485	0.713644221467	-1.55096570697	0.799959722667	1.33001936698	-0.246089855995	0.0398712333029	0.678111593012	-0.621881633746	0.0	-0.25084179892	-0.773188969088	-1.56168893394	0.0
