	('Cell Line: A549', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('HIST1H3A_Kme1_K9', 'Data-Type: Kme1')	-0.620669704787	-0.898028894416	0.157755738256	0.00143156409514	-1.32691755691	0.827203748681	-0.536885328658	0.562108666969	2.52371141309	0.185179826749	0.306662101519	0.347535578389	-1.61616973285	0.359968587314	0.983429583404	1.13884862454	0.877579603242	1.63323506202	-0.264360901723	0.591768658946	-0.412401235435	0.322079400762	0.342137132	-0.984377935143	-1.44960561994	-0.00562401560316	0.827203748681	0.596598954426	0.316766871331	0.69834278296	0.309716315493	-0.0642305235423	-2.75382090543	-0.588886749546	-1.67205338145	-0.156062265659	-0.559169211784
('HNRNPL_Kme1_K34', 'Data-Type: Kme1')	0.265246084664	-0.899417188935	-0.456060980153	3.15352239623	-0.256668143558	0.133206784264	-0.329624489608	0.552375102114	0.828624128067	0.177518874661	1.45763411764	-0.822996483215	-0.632369145765	-0.351010867552	0.707880068147	0.0702257943084	0.787518437784	1.03196099431	-0.154779854135	0.725672581632	-0.134130071371	-0.003592102875	-0.491282672845	-1.43391750557	-0.810551727126	-0.193512461365	-0.401071962297	1.42427280404	0.465437315674	0.899342097558	0.561331969909	0.188458555867	-2.93780295617	-0.883299347398	-0.71286649624	-0.88082442653	-0.644449224163
('HTATSF1_Kme1_K234', 'Data-Type: Kme1')	0.935051319142	-0.067973694668	0.576965799759	0.0	-0.376457864264	-1.13711816216	-1.35040941043	-0.515998696067	1.06505299049	1.40447868509	-0.835040718412	0.118039378231	-2.40526437178	0.493524738638	1.34607011473	0.916561788559	-0.60095877099	0.210320052582	0.0601367333734	0.151423172234	0.583777385426	1.09723146917	-1.36553671703	0.490713645193	0.0303631641926	-1.04454704225	0.367856889508	0.0813662697325	-1.22503924229	1.97064271255	0.318066459378	0.0	0.189527277959	0.576965799759	-0.526077491287	0.67214829977	-2.20586196382
('LASP1_Kme1_K75', 'Data-Type: Kme1')	1.07290687902	-1.96978379588	1.45567323431	1.23022782077	-0.666099970052	-0.456772265598	-0.0885011106637	-0.445517766123	2.21478747661	2.10864616932	-0.66276479651	-0.0983918838186	-0.14781003104	0.470066604488	0.264367458523	1.23878865733	0.129469869138	-0.300987458874	0.410869555539	1.18496966446	1.01444383323	0.519876619049	-0.37688054999	-0.0958229357861	-1.79026888459	-0.486133088726	-1.07863166357	-1.9531693838	0.660077950645	0.0702430204854	-0.592853149032	0.455674102928	-0.612692867034	-0.7233582274	-0.531199037192	-0.50492063236	-0.918529417803
('MYH9_Kme1_K1918', 'Data-Type: Kme1')	0.48800226988	-1.1011921788	0.769768381038	0.0	-1.3086757285	-0.198729906219	-1.21339870719	-0.713249223891	2.92312368437	0.975134214481	0.0404560322889	-0.163392398941	-0.280142310673	-0.119242724906	0.438603184475	2.72250383674	-0.935975400893	0.150018065967	-0.615816475571	0.918775307847	0.103659108876	-0.157710021602	0.432062976591	0.756193487999	-0.828756145744	-0.634625042972	-0.868745816947	-0.991142513542	0.293013626761	1.71121515423	-0.942748669594	0.0	-1.08769231794	0.0857476442613	-0.0866167455212	-0.311398364234	-0.249026282124
('NCL_Kme1_K71', 'Data-Type: Kme1')	0.807372630016	-2.90310766205	0.128285244292	-0.383651146007	-0.581607115707	0.319403939886	-1.14456952095	0.14897301364	0.523968696758	0.963234262322	-0.805217616972	0.50486753927	-1.1981622959	0.0660323355752	1.50404944601	0.59427727318	1.07579196385	0.613921368324	-0.0624323406819	1.45156972205	-1.46455924134	0.691307940199	0.814070756611	-0.609793781825	-0.658947281906	0.349599691349	0.46549449871	0.441530703049	1.60641944605	1.11968111517	0.510100374095	-0.0937724005298	-1.11789000143	-0.977233818673	-1.44740611283	0.200705561798	-1.45230718541
('NCL_Kme1_K96', 'Data-Type: Kme1')	0.0	-1.31866862963	-0.280208224056	0.0	-0.239805529792	0.76097048526	0.0	0.239841792654	0.248276060341	1.8458976372	-0.943987351827	0.286281327346	-0.917563801034	0.0	0.788893692984	0.364036894081	0.435793076765	0.0897473516816	0.0844347290632	0.0	-2.06246271832	1.5115046515	0.656608629999	0.0	-0.702832938032	-0.0870618582619	0.839257439956	0.387804368999	1.20830369849	1.29964466382	0.536921286467	0.0	-1.47438058176	-0.234464880515	-1.02314096647	-0.0180982403482	-2.28154206656
('NPM1_Kme1_K223', 'Data-Type: Kme1')	1.17645186201	-2.77770873916	-0.516450431458	2.1719730782	0.451730247177	0.109868284587	0.135562284038	0.653369188889	0.556513524031	1.76140802364	-0.472047007685	-0.217557376234	-1.96407692785	0.872036932545	1.38032335044	0.461322539299	-0.616897087701	-0.455926917297	0.522019177818	0.136827814677	-1.47649420683	0.929681037178	-0.173808280967	0.210712234934	-0.610274729825	1.20776111463	-0.334613006141	-1.0629479663	-0.127748430557	0.555168014708	-0.791996389041	0.185317241017	-0.399328503115	0.0547329858873	0.176565655179	-0.107322187492	-1.60414640322
('PIK3C3_Kme1_K287', 'Data-Type: Kme1')	0.779858994509	-0.475017637623	0.313076425683	1.15560451973	0.369777282289	1.01716861295	0.0934767447767	-0.623644466366	-0.143285972213	-1.47886151487	0.130203643596	-0.307991401625	-1.43329974651	0.307646316317	-0.104989448579	-0.169510212229	1.71325043325	0.668047256324	-1.80080933465	1.96274823326	-1.17689301243	-0.877970509313	-0.447406662877	-0.542502364043	-0.669978761272	1.59019928514	0.55145927609	0.018568726019	0.495426762341	1.6941956002	0.728789971318	1.44748109107	-0.9498296494	-0.608850403439	-1.67188964449	-0.439261290425	-1.1149871425
('PIP4K2C_Kme1_K390', 'Data-Type: Kme1')	-0.173978008138	-2.20360042258	-0.282210575413	1.26099123837	0.254168790316	0.498110382513	-1.10449198525	-0.634847541392	0.973411608183	-0.672686714565	0.0	0.556593311133	-0.337971634824	-0.631455914666	0.804459908548	0.263160957069	0.762945347499	1.36652467575	-0.432478700609	1.4863678521	0.0	-0.250263477829	-0.543945650997	-0.778143120095	-0.541662695353	-0.533814866356	1.02216195098	0.498110382513	-0.280495324713	1.89390221227	0.4904753982	-0.551833056052	0.0	-1.85865091965	-1.76755157119	1.44869816422	0.0
('POLR2B_Kme1_K1052', 'Data-Type: Kme1')	0.576076324751	-0.743823439999	0.277304783402	1.42869137792	-0.0884943560107	1.241391563	-2.07082611233	-0.551863811432	1.25056010096	1.24457484539	0.337747734509	-0.287340636908	-1.48288947913	-0.347226523533	0.92227236489	1.08693293287	0.307391019101	0.876557217995	-0.569261941396	1.30299645276	-0.934701970305	0.481753079618	-0.444969109244	-1.66196148685	-0.720198138145	0.488938526678	-0.616778043716	-1.43239428098	1.51310035312	1.00328562229	0.037667768237	0.982484664565	-0.974545672638	-0.1680024711	-1.76461908796	0.285814595659	-0.785644766024
('POLR3B_Kme1_K1013', 'Data-Type: Kme1')	0.369647650758	-1.66041635126	0.208605211951	0.0	0.536659851316	0.830745741712	-1.90176752504	-0.679697864567	1.21522011351	0.949494903993	-0.213939131908	0.0506811990992	-1.80480916067	-0.878979234086	1.3921754691	0.865446938895	-0.577272042947	0.74538698618	-1.54460030577	0.489062888662	-0.842287783829	0.603708341675	0.462651127755	-0.989825155452	0.0443492647995	1.27605059681	-0.0566726870123	-0.230236151112	0.439134290599	1.96860237454	1.21522011351	0.0	0.014166751726	-0.674846992422	-1.6929824245	0.547965967166	-0.47664297319
('PTRF_Kme1_K312', 'Data-Type: Kme1')	0.92295699401	0.39447345359	-1.17081669773	0.0	-3.51856792656	0.0302590282112	0.551622258008	-0.930644875405	0.875012467907	0.0181956969826	0.278301895069	-0.113344344414	-2.02597679502	0.510031692903	0.288158549419	1.53448619064	-0.101464431932	-0.164852573482	-0.630000279131	0.972386487666	-0.578627509924	0.510031692903	0.599034166705	-0.842568881299	-0.495925096263	0.704140414372	0.93497171509	0.567364368268	-0.699013475039	1.11254990251	1.51505844382	0.0	0.11473922211	-0.495925096263	-0.0268499609238	-1.00665204753	0.36745535072
('RALGAPA2_Kme1_K679', 'Data-Type: Kme1')	0.366198539956	-2.57073721509	0.422252530982	1.5777518574	0.558926694897	-0.234040510534	-0.278552583797	0.459902052455	0.233335400424	2.10655410667	-1.09836175568	0.447417917746	-0.0418970904397	-0.283921276625	2.72092571748	0.269646438003	1.03561747497	0.266309382094	-0.156028873906	0.337870275305	-1.09532842706	0.417869006067	-0.561603159341	0.166569801692	-0.908562042142	-0.5411697348	0.0851863252972	-1.38393295956	-0.146139768303	0.598697706413	0.0574298657461	0.547093882193	-1.74450104967	-0.380354563008	-0.499539967894	0.633048961614	-1.38393295956
('RPL36A_Kme1_K53', 'Data-Type: Kme1')	0.495452757334	-0.140020659	-0.508746757258	0.710372106957	0.159927581839	1.0500519392	-0.719105041993	0.105146535557	1.94988183421	-0.127373786963	-2.57237585007	-0.627934722062	-2.2977545425	0.190251381379	0.605717075958	0.710372106957	0.393861999408	-0.0546875410991	-0.338532049521	1.42690117309	-0.274494467357	-1.23093445327	0.193065471619	-0.623535416826	0.452451417403	0.961195185614	-0.144953641076	-0.0377062007238	-2.50875159759	1.31608535177	0.716079509121	1.18483351826	-0.051138752405	-0.127373786963	0.344470699825	-0.8256018432	0.244903464384
('RPL5_Kme1_K164', 'Data-Type: Kme1')	0.676588963675	0.0874278390518	0.186507203248	0.0	0.319143771876	1.53204922514	-0.870306383002	-0.661517191025	1.29001165958	1.33820070033	0.460730001838	-0.265304709054	-2.36903286273	0.00418167471796	-0.27213883521	1.52898977241	-1.11932374725	0.310969256465	-0.369579213607	1.44385456728	0.362029302198	0.497180221506	0.445194802744	-0.502156062336	-0.614304674608	1.22788909756	-0.712138873475	-1.69641670295	1.42863039203	0.671832068188	-0.239932324968	0.0	-0.629887585813	0.091836126474	-2.08109767851	-0.668918005437	-0.831191796333
('SARG_Kme1_K480', 'Data-Type: Kme1')	0.0	-0.232242879742	1.01586893593	0.0	-0.257762445332	-1.58558289205	0.0	-1.27923771916	-0.242325600422	-0.0527971296755	-0.15277297475	-0.94578256515	-0.703284041407	0.0	0.144937595004	-0.316477994054	0.851398735371	0.388865591315	-1.06334140726	0.0	0.0984107774615	-1.60609008727	0.0801267616427	0.0	-0.605612731915	-0.386940780773	2.0596457332	-0.331644973844	0.851398735371	1.61606714364	1.14686925956	0.0	0.562888560747	-1.03098076753	2.43007512403	-0.770501204779	0.31682524182
('SCEL_Kme1_K109', 'Data-Type: Kme1')	-0.162873908438	1.18409384393	-0.396887739425	1.29822486925	-0.0265519478775	-0.545783378446	1.97081837956	-0.101546678687	0.271630979718	-0.12115287821	-1.3788614676	1.22622931358	0.62379345533	-2.93960216888	0.0963773304446	0.199262714223	0.208243842293	-0.576570609155	0.295996759309	-2.12022333906	0.616287415465	-0.302327428544	0.992691472009	1.45203155251	-0.711031829876	-0.581398244275	-0.33135692065	-0.837050003179	0.402241984072	0.0125914880532	-0.067643810435	0.841652794536	-0.0162223483361	-1.60779718472	1.34880925467	0.382903283429	-0.598998846584
('SLC25A3_Kme1_K112', 'Data-Type: Kme1')	-0.00132436780483	-0.18892420212	-1.78850595956	3.55299448736	0.154712369483	-0.545458673534	1.57233784671	-0.152189164278	-0.00302100939941	-0.800496902538	-0.942813131409	-0.0759593078961	0.0	0.788149059941	1.19368402201	-1.00834006001	0.466223106172	-0.515638374035	0.0	1.22099667715	-0.644610314899	-0.0847398239123	-1.03683347421	-0.251135554237	0.546021935559	-0.426588915681	-0.0777315484584	-0.50491702366	0.0	0.694532632212	0.212521196045	0.709588975592	-0.506982403246	-0.721505828774	0.0	-1.48804590376	0.653999635176
('SLC25A5_Kme1_K166', 'Data-Type: Kme1')	0.0	-0.586003065204	0.75204174034	0.0	0.379063646367	0.33861544065	0.0	-1.37733421871	-0.411509790312	1.92842530679	-0.121095262483	-0.534974325553	-1.42054873094	0.0	-0.180797118742	-0.265328026567	-1.03589715147	1.49333377994	1.38221128288	0.0	0.490432677539	0.848117655894	0.498752820316	0.0	-1.70303742875	-0.794419551023	-0.323262982525	-1.71986348748	1.40695871919	0.568268567796	-1.09327370937	0.0	0.406390804408	-0.432744472837	-0.11655120837	1.65671146995	-0.0326833817311
('SLC25A5_Kme1_K52', 'Data-Type: Kme1')	-0.67370788583	-2.88402400165	-0.712718374525	0.598132155015	0.311040639165	-0.773102560931	-1.15884784016	0.0333201539692	1.19105129952	0.460324634002	0.477133868063	-0.941597506785	-1.36096132994	-1.02879298646	0.763410426105	0.555544139052	0.72757303548	1.58135938023	-1.64350991712	0.87585265186	-0.155022651311	-0.060109624889	-0.314022647763	-0.121190960127	0.0763416092307	1.24960471163	1.19484351081	0.65447997545	-0.0431812818712	1.5631756227	1.38818562948	-0.197722137851	-1.38291070199	-0.293055848917	-0.884352249612	0.248213095443	0.679243970521
('SLC25A6_Kme1_K52', 'Data-Type: Kme1')	-0.508519998639	-1.81189435197	1.15227118261	0.202652520282	-1.27755095088	-0.68166815619	1.19447612873	-1.12781409172	0.291103537189	-0.38857520566	0.682477361514	-2.12653777732	-1.29063670206	-0.449545151438	1.51779859883	-0.409135671152	0.703110367066	-0.188847026532	-0.857231882418	0.712990170141	-0.563827844006	-0.443635102027	1.16030952565	-0.247000463234	-1.01132018769	1.84470552909	0.465785080059	0.619820210504	1.33005372219	1.46516987451	0.864040488458	-0.289758955592	-0.374456910112	1.05345663028	-0.723852763921	-1.07181331983	0.583401585294
('SMARCC2_Kme1_K592', 'Data-Type: Kme1')	1.44437586402	-3.87468043632	0.12100030634	0.0	-0.270485826184	0.52327585016	0.139595448382	-1.10344298371	-0.650791734562	0.170108593807	0.0230703298024	1.8677316418	-1.54312497575	1.28085871874	0.805806708108	-0.23711097651	-0.13292840344	0.0780433696886	0.209534957941	0.714792354162	0.118758071339	-0.538668741471	0.687173149255	0.748571241163	-0.554547938372	0.714792354162	0.157750583276	0.181921468683	0.480432472519	1.01211504434	-0.540345542801	0.0	-0.0795996384226	-0.775263219701	0.490339229345	-0.671078019269	-0.997979320511
('TNKS1BP1_Kme1_K1644', 'Data-Type: Kme1')	0.124937773476	-1.28350681241	0.18400602935	0.0	0.505505575699	-0.326724320109	0.0345293778999	-0.201601771876	2.12805940736	3.04993989116	-0.357277706277	-0.189617403113	-1.33960279755	-0.799211488508	1.03131483653	1.8568554931	-0.950518048078	-0.578205711598	0.0172222935814	0.494746464034	-0.235918712115	1.26915817203	0.537815914624	-0.143262794379	-0.0491395433999	-0.215319108148	-0.349862063749	-1.95008490108	-1.17197377418	0.614883638161	0.0236681232616	0.0	-0.72010346716	-0.0829721099247	-0.761404652344	-0.655708303975	0.489372499713
('UBE2C_Kme1_K18', 'Data-Type: Kme1')	-0.242766431236	-0.591367143703	0.705672933831	-0.19509942077	-0.597408980925	2.24611660212	-2.30513807212	-0.861113820034	0.90106867526	-0.144193812338	0.086656684298	1.76782515178	-0.759738542922	-1.01249687568	1.8906249023	1.04102905381	-0.892010908044	0.789482543817	-0.663389765542	0.43827683758	-0.0469377534455	0.41206466289	0.598239641878	-1.466855184	-0.386071466553	1.74525789811	-0.225031353637	-0.709593527844	0.8558225279	0.595304008058	0.0270295735648	-0.198866577523	-0.559606051457	-0.331147048696	-1.82388428069	-0.114784253599	0.0270295735648
('UBE2K_Kme1_K18', 'Data-Type: Kme1')	0.20515875487	0.139780129344	0.0954316872302	0.0	0.0	1.76757305721	0.67377143855	-1.26404805963	0.0759606845862	-0.17627810541	-0.2592429478	-0.230121797867	-1.73360874604	0.172567245256	0.496072717669	0.256168271137	-0.680782645689	-0.629367101645	0.740346475957	1.07645206875	-0.792808230367	-1.45901718776	0.950816456626	-0.397368896767	0.0	1.60681256405	-0.188621017441	0.0	1.61401408306	0.0	0.0	0.0	0.932519491632	-0.317980328013	-1.73770929459	0.983012202364	-1.91950296927
('WBP11_Kme1_K169', 'Data-Type: Kme1')	0.874515787173	-0.708738189057	-0.263395821285	0.0	-0.318559239121	0.498241735403	-0.640197161422	-0.244170977656	0.758961737331	0.101232434007	-0.0289681744711	-0.710957660799	-2.17123682618	0.382115474825	1.00959320597	0.206973448033	0.0	0.602454441778	-0.60290950419	2.1207696636	-0.526751239052	0.283605741597	-0.869768601357	-0.44872578533	-0.695959594617	-0.33873663306	0.0	-0.196178095562	0.804321331278	1.56519930246	2.99346361453	0.0	-0.843743773312	-0.410825717435	-1.05237012255	0.13126635732	-1.26052115884
