	('Cell Line: A549', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('BCAR3_phospho_T130', 'Data-Type: phospho')	0.415690495412	0.371389418058	0.105533475389	-3.94470783746	0.649496873592	0.252307371072	0.973779535008	-0.489999795731	0.963246911991	-0.604625449209	-0.422313254086	-0.664868023052	0.313599466166	-0.0556248898345	-2.10528087113	0.876734216009	-0.920627160223	-0.581420701897	0.258965751758	0.230590259828	0.258965751758	0.48724219173	-0.0448825151589	-0.0243119712956	1.00218137686	0.695143383047	0.0	-1.071607217	-0.675781564853	0.118688390273	-1.14688907904	1.08557769873	0.730357378459	0.599902641712	0.585419785802	0.575137560656	1.20299039666
('BCL10_phospho_T52', 'Data-Type: phospho')	-1.373533069	0.0	-0.227765638171	1.37864379808	1.55028517666	-0.263426224706	0.0847926721189	0.10489915572	0.47673375006	0.0	-1.02385722044	-0.699460898722	1.08135924146	-0.998917932083	-1.4746244347	-2.07046411143	0.170024185446	-0.992873990196	0.257562233426	-0.668280298152	-0.314243492352	0.0	2.11090264989	0.583000898853	1.00022491979	0.0298252842644	0.0	0.810698150903	-1.79877024363	-0.0265025687647	0.252997735435	-0.0534804025967	-0.434649067803	0.0	1.46023887528	0.519532580925	0.549128284437
('BCL2L12_phospho_T171', 'Data-Type: phospho')	0.667187686147	0.763895871697	1.54993726145	-1.41029519533	0.0	0.4650416478	1.77468125124	-0.952277755131	0.440320182189	-1.2316330954	-1.26332860317	-0.526338885928	-0.610541665497	1.41973691954	0.807389947229	-0.436557267233	-1.31961763489	-0.0136668364796	0.723327645013	1.39475989506	-1.54882306003	0.590933126149	-1.60978250092	-0.271716889009	0.0	0.778170465688	0.0	0.0	1.13258434369	0.0	0.0	-0.735852627293	0.279591218759	0.639556577957	-0.697363043183	-0.670414548483	-0.12890443164
('BCL7C_phospho_S126', 'Data-Type: phospho')	-0.246120278603	1.01541044312	-0.927323249473	1.24410512312	-0.588451133708	-0.804841461997	-1.54104581226	-0.27913088522	-0.521023907873	-0.135406931952	-0.372059990091	-0.945886701098	0.41787907435	-0.11440637972	-2.14465163243	-0.415153742611	2.46801359267	0.339793985411	-0.804841461997	-0.670508077711	0.205862019839	-0.509928906049	-0.563015519336	0.425619045056	0.361579205568	-0.908535485389	2.22769512575	0.554323479448	-0.4739344336	1.45796992919	2.13466196494	-0.11440637972	-0.135406931952	0.361579205568	0.711943546723	-0.908535485389	0.198179047426
('BCLAF1_phospho_S264', 'Data-Type: phospho')	0.00153295555387	-0.123482685944	-0.353547411938	-0.700236606627	0.81314041463	0.0	0.991493521629	0.0477920402583	-0.232415498572	0.96319612498	0.309418705532	0.0	-1.88723542587	0.543795320076	0.0	0.594381559813	0.242773369625	0.354005199018	-2.13350309259	0.422236896615	1.34406891767	0.697793236696	0.0	0.0684525943191	1.04126276146	0.0	0.0	-0.922687800833	-1.36953018291	-1.44440808119	-0.188768574696	1.83600731926	0.369830531134	1.00555201579	-2.05490343833	-0.627793199272	0.39177851472
('BCLAF1_phospho_S268', 'Data-Type: phospho')	0.882141032102	-0.675041141199	-0.204820410867	-2.06372516848	0.28698944795	1.29602494852	0.856020509454	-1.24945088904	-1.1846556858	0.455885154053	0.593408233138	1.45664512978	0.579034611418	0.302061977489	-1.9011348829	0.191348834836	-0.296301647501	0.139352142257	0.368490064241	0.208271828004	1.74340101335	0.361346270098	0.856020509454	-0.0696895433532	0.12327774349	0.382858600961	0.215957925975	-1.71521190754	0.647902880259	-2.03014785424	-2.15621239935	0.318583528388	0.631741416888	0.605125386981	-0.0268039248921	-0.613077121997	0.684383388052
('BCLAF1_phospho_S690', 'Data-Type: phospho')	0.0	-0.0847190873114	-0.526282965695	2.29136978483	1.84814698181	-0.331077456706	0.0	0.383365896612	0.9268956467	-0.619961690139	-0.66027282256	-0.408878547051	0.67642593778	0.0	0.0844385081582	-0.781271127905	-1.08766640296	1.62457396434	-0.483627691429	0.0	0.155261560074	-0.203252988593	0.62414460116	0.0	1.96914695563	0.0275145561208	-1.25248982002	1.35903367386	-1.17101630592	-1.67824430562	-0.262744288707	-0.418059508536	0.372840240266	0.0918738185847	-0.803798834542	-0.350879097081	-1.31078918515
('BCLAF1_phospho_T355', 'Data-Type: phospho')	-1.48799357201	-0.715888396274	0.243900493275	1.58556852126	0.0	0.502026954425	0.251931929256	-0.0694295582612	0.178075206063	-0.0669634012138	-0.707326198716	0.834749080367	0.689589521444	0.183971184815	-1.2545040846	-0.142686534032	-3.88166459073	0.433409341651	0.316524293044	-0.0422290839168	0.901715972885	0.679142356435	1.45165377252	0.326280800182	0.0	-0.418779177799	0.0	0.0	-0.638140143443	0.0	0.0	0.676591279423	0.383776011417	-0.413707393795	0.663067042547	0.150765864285	-0.61342749049
('BPTF_phospho_S817', 'Data-Type: phospho')	-0.555204083565	0.136449293037	-1.15143853121	-0.129400808227	0.107958417883	-1.02251125309	0.107066826743	-0.116952139548	-1.64240028722	-0.377023422352	-0.45983531019	-0.273345569676	0.357061877604	0.247437358841	-0.74742456542	-1.58013736638	2.01322010383	-0.568903624357	-0.000494178955885	0.217009773622	-0.211055504157	-0.413605351579	0.948625772104	-0.0811155756526	-0.560151718104	-0.114193181569	2.29618004816	2.18828878882	-0.124209164877	1.49574256	2.27205247939	-0.736836200417	-0.468657689224	-0.321098383698	0.296134044224	-1.52570588943	0.49847245465
('BRD4_phospho_S1117', 'Data-Type: phospho')	0.864824515206	1.49806152988	0.438431674462	0.0	0.606514330157	-0.413754448751	0.309075422929	0.555200556495	-0.555412523323	0.252299597829	0.227300605279	0.234174330649	0.407950559474	0.842765834208	-0.749138083488	-0.484509867192	-0.992301598527	1.58674731003	0.802822677996	0.978866867468	0.301958035748	-0.560256705797	-0.455494483214	0.351098179505	0.577056976681	-0.00914184609098	-3.00239308894	-0.884431905155	-0.488545716372	-2.27227485977	-2.01933933826	0.0	0.252299597829	1.09539364047	-0.239514150166	0.974402419124	-0.0307360463666
('BRIP1_phospho_S116', 'Data-Type: phospho')	0.596822546187	0.0	0.36021316012	0.430663683648	0.426826979468	1.28890170006	0.826099483932	0.35019523954	0.651679781574	0.0	-1.07724907926	1.0118840237	-0.976443493023	0.377938898346	0.178628045509	0.92386534516	-0.0731080865665	0.840040257657	-2.14368554017	0.580986926898	-2.45030410061	0.0	-0.150751263296	0.377938898346	0.97298196838	1.15105070698	0.0	0.463870393375	-1.29684333413	-0.0576062147841	-0.219486186984	0.596822546187	-1.67602116411	0.0	-0.482995539032	0.106487764041	-1.90940434714
('BRPF1_phospho_T56', 'Data-Type: phospho')	1.21195085505	-0.191790489776	0.162121887587	0.259755090422	1.05600819557	0.178053392335	0.053263785226	0.227510718614	-0.14797926731	-0.532435960321	-0.938365395629	1.0793015865	0.71049833199	0.272460700329	-1.77537569285	-1.88972032821	-0.164740928304	1.96080732131	-0.57004321231	1.54539539931	-0.866147661417	0.178053392335	-0.578682212077	0.71049833199	1.83254853585	0.626184744703	0.234536234255	1.38041803383	-0.433329182218	-0.319754639186	-2.34332895078	-0.670757149231	-1.56267783329	0.0602151565959	0.357342836238	-0.234743733975	-0.877051893154
('BRWD1_phospho_T687', 'Data-Type: phospho')	-0.149710670811	1.05623987209	-0.293714668108	0.352680829694	0.426406887834	-0.0888031589421	0.828625537117	0.837969763055	0.822096366443	-0.312522248614	0.0670302042638	-0.497453459972	0.681032161306	-0.281839950276	-1.197861211	-1.51470647211	-1.26668169486	2.26608832199	0.97657566103	-0.640970593502	0.0232132159168	0.340448021764	-0.0485635806369	-0.0310512645973	1.7163682572	1.32423437519	-0.305501047921	-1.1593716627	-0.0759577532564	-0.375635000038	-3.16771704079	-0.106365774336	-0.0391525853252	1.38890953663	-0.0175526588592	-1.00241919461	-0.534367320266
('C2CD5_phospho_T285', 'Data-Type: phospho')	1.40680146798	1.57834807119	-0.283633838615	-2.55634092288	0.950884458187	0.431363651385	-0.000189794722656	-0.167734164837	-1.82286539921	-0.099809838547	1.42213980861	-0.210541447227	0.563789935605	0.254023407989	-0.746606383579	-0.343706999976	-1.26084856325	0.15937533715	0.433033135421	1.45955570548	-0.157599824275	0.333964344701	-0.668653300811	0.19291769889	-0.128364543624	-0.896627417511	0.0	-0.768496898774	1.04964737576	-1.85824650717	-1.8514739438	0.722309066012	0.489572553288	0.336326984004	0.682480751534	0.93490855687	0.420297478756
('C5orf30_phospho_S132', 'Data-Type: phospho')	0.895816236263	-4.02614405842	-0.310484266849	0.57338341977	1.6344766248	-0.202718930004	-0.749743314598	0.591453731896	-0.378659037075	1.33576884471	-0.143161643406	-0.694291857193	0.355656338982	0.125727022258	-1.03629496325	-0.282839711566	-0.909983917556	-0.932781145966	0.701558306362	0.454199586012	0.417535828888	0.334385484243	0.267938523353	-0.0158584772778	0.88114771127	0.532545902619	-0.568997246548	-0.159959535763	0.592242865934	-0.0249710542827	-1.59229643752	-0.1959791917	0.56189252521	1.18740855547	0.677935993793	-0.930680347777	1.03477163491
('C9orf142_phospho_S148', 'Data-Type: phospho')	0.307187249021	2.13987042145	-0.565777103541	0.0502722844178	-0.0406876644007	-0.208495773993	0.629883594309	0.31090132396	-0.84162175768	-0.208495773993	0.67255778642	-0.561690515096	1.62213710166	0.699482346538	0.606502456979	0.432488754555	-0.494513095794	-1.30761499543	1.12111834872	0.0108148905491	1.30380503557	-0.169922168113	-1.33920496337	-1.69690371532	1.08693269727	1.57826170619	-1.03470646803	-1.38727516906	0.74111185208	-1.77254959007	-1.80192449429	-0.254510734823	1.14153260437	0.2129697009	0.0815280350673	-0.713656829103	-0.349807377913
('C9orf169_phospho_Y12', 'Data-Type: phospho')	-0.00330750122659	-1.01386326117	0.295258372134	0.256479399064	0.0	0.255718977542	-0.914013599984	0.200309160229	-0.0982964968215	0.718595362943	0.118370426741	0.348763733519	-0.165144404725	-0.86181455391	0.118370426741	1.10769669708	-0.471993859385	-3.4813045108	-0.35562422076	-1.14224918926	0.0876176928103	-0.29257475995	2.091787041	2.12095875868	0.0	-0.00093538083605	0.0	0.0	-0.310414837033	0.0	0.0	-0.494703398198	0.529720340639	0.00173095230038	1.33995822628	-0.146515546341	0.161419952705
('CAD_phospho_S133', 'Data-Type: phospho')	-0.650018886318	0.204566929873	-0.287529235555	-0.895297958014	-0.450115835613	-0.871566086455	0.205520159428	0.0871013990643	-0.699925354759	0.00453679854166	0.675763578734	-0.212985600515	0.331820703456	0.129371649787	-1.49345435951	-0.279585496481	0.838913796543	1.71366278315	-1.57797494624	-0.543543872175	-0.0438444102882	-0.514203674854	-0.824547357931	-0.415105753347	0.451399232186	-1.12377403062	1.08759459506	2.07834911675	-0.305375159816	2.44047435141	2.74785194351	0.0171670047983	0.0143363855115	0.28156258253	-0.446332687969	-0.380660396449	-1.29415190744
('CAD_phospho_T1410', 'Data-Type: phospho')	-0.811985667909	0.297913249046	-0.561531624934	-0.469596850351	-0.928809878412	-0.398834328033	-0.319262411807	-0.15930360444	-0.612867449075	-0.0113382687554	0.0278023945918	0.320677872953	0.737355947049	-0.236077617301	-1.08978634052	-0.270614712137	1.58662968014	0.792527570258	-0.607147169497	0.0345004162911	-0.170944661867	0.465397874848	0.0953316794626	-0.972035862861	-3.05014846644	-0.332428721439	2.12750881596	2.08143129021	-0.0160316494094	1.59982096642	2.243660649	-0.00388625967852	-0.118720781994	-0.139761856402	-0.695984095427	-0.34726088194	-0.0861992456056
('CAMK2D_phospho_T287', 'Data-Type: phospho')	-1.72744262973	-0.0241337179852	0.23876406551	1.83602086875	0.677648502602	-3.03101412847	0.381326044316	-1.16550157673	-0.320673120844	-1.64518803212	-0.641453720144	0.648145750642	0.618526475022	-0.0411842720346	-0.403178167591	-0.641453720144	0.341960298012	0.478793007175	-0.993248232436	0.454504818	-2.03225388466	0.127903392169	0.955692737137	0.0516818399674	0.608810982816	0.206960869973	0.454504818	1.63278483729	0.142298996063	-0.191729187626	1.67164385667	-0.172776053922	0.11394978597	-0.11715267407	0.11394978597	0.523431530259	0.869079856193
('CAMK2G_phospho_T287', 'Data-Type: phospho')	-1.48870907249	1.46966814247	0.143292437538	2.38629756501	0.753752247421	-0.356057118061	0.444796487919	-0.399738925395	0.31857588315	0.663187481097	-1.8594609284	0.611131977522	0.571598931404	-0.467217695575	-0.530188119832	-1.61940747848	0.200472914351	0.571598931404	-2.14214849979	0.58163957202	1.10727815541	-0.909421566307	0.299192117826	-0.342396997382	-0.0075337528877	0.287224692363	0.855962163645	-0.0844020437898	-1.9590248082	-0.734926478608	1.6575540994	0.444796487919	-0.295720330436	-0.141641818325	-0.325542572361	-0.586652476405	0.882170394863
('CANX_phospho_S583', 'Data-Type: phospho')	-0.47544835103	-1.59753432117	0.711968192235	0.210743164242	2.24003792477	-0.671552135965	-1.16324869496	0.884814255859	-0.702787798107	1.40451873046	0.571252802029	-1.79922573256	-0.383493635847	0.922598181525	-0.251793674932	-0.811423199689	-0.325466884017	-0.537782125216	1.1362173183	-1.15981889414	-1.47862295178	0.917397987113	0.213918713353	-0.286609409588	1.20288298563	0.36489634585	0.0	1.34095857391	0.0569074428	-0.916889029312	-0.771992112775	0.376862578704	0.856261863221	-0.189988599982	0.673744839509	-1.65717986913	1.09487552069
('CAP1_phospho_Y31', 'Data-Type: phospho')	-0.893592868944	0.394133099169	0.361636109732	-0.261724880974	0.0	0.722432196445	-0.842854212862	-0.0984108561985	-0.417902980823	0.616932712096	1.12756720168	0.337944352845	1.10574836222	-2.16226918841	-0.849302659589	0.102436697465	-1.98692839297	-2.32902916054	0.406042120427	-1.01573989599	-0.596856015406	0.0641220421641	0.819185979367	0.283891062947	0.0	-0.814724636669	0.0	0.0	1.6584404955	0.0	0.0	0.69146248746	0.757139970761	0.423564920774	1.51890832052	0.528191041898	0.349556575904
('CAPZB_phospho_T267', 'Data-Type: phospho')	0.109854922064	-0.123126258408	-0.400656580977	2.31744750347	-0.147968765099	-0.0708406234077	0.33068037355	-1.27132767856	-0.341406986287	-1.04900886758	-0.805364521793	2.30660362545	0.0919743587876	2.46160910702	-0.482424745864	-1.00509266082	0.628190589378	0.233008605392	-0.265872055036	0.81803975754	1.49932521377	-1.09094036081	-0.509963197878	-1.04900886758	-0.667027110083	-1.82914994426	-0.123126258408	-0.372585233225	-0.400656580977	0.0279280634345	1.27913682499	0.0919743587876	-0.172736341713	0.699071775032	-0.625961978471	-0.922707161931	0.832107700505
('CARHSP1_phospho_S58', 'Data-Type: phospho')	0.581068689496	1.33152520747	1.11931323174	1.16145899072	-1.29196173613	0.0	2.33546042814	-0.873850733103	0.286797786741	-0.209194596837	-0.333130043427	0.0	-0.487546139428	1.4866570908	0.0	-2.5170604506	-0.171278456299	-0.905705934826	1.02426946018	0.698290198693	-0.0820636205243	0.157885810483	0.0	0.290799497861	-0.100875007672	0.0	-0.531740969497	-1.4640225001	0.000695656060719	0.662680520229	-1.36922874883	-0.596256221817	-0.0271144503763	-0.120887307258	0.957032014614	-0.100875007672	-0.911142658832
('CASC3_phospho_S66', 'Data-Type: phospho')	0.937076656962	0.212803636605	1.36889940438	0.0	1.73466494319	-0.164721577201	-1.60783792135	-1.85926751077	-0.879406289026	0.50994202193	0.164075087767	0.65545349719	0.417766909826	-0.906573037179	-0.647023555479	-0.388882027616	-0.8218491203	-0.125229917471	1.01123388348	0.813152584714	1.32580297951	0.0118159494869	-0.327949011054	-0.15060895844	2.05816968572	-1.31226952953	-1.1740577057	-0.952329788282	0.5460631115	-1.37933860211	-0.952329788282	0.0	1.26330401961	0.00529579383817	-0.715512628507	1.14553994272	0.184126859864
('CASKIN2_phospho_T853', 'Data-Type: phospho')	-0.784959071799	-1.22226595067	-0.384008148988	-0.431273052242	0.0	1.34864483616	-0.306269209478	0.512616224119	1.37727049954	-1.47608125994	1.23876388169	1.36392459736	1.38284581787	-0.57545221604	1.61389367491	-0.107555503089	-1.65126346692	0.640921585578	-0.160719190821	-0.69299921278	0.750543190167	-0.446711802384	-0.541257711354	-0.970077562762	0.0	0.953608241292	0.0	0.0	1.37049673802	0.0	0.0	-0.612015360252	0.00774921095256	-0.877548004358	0.131434808605	-1.82301761834	0.370761035959
('CAV1_phospho_Y14', 'Data-Type: phospho')	0.199221965158	0.364630501725	-0.819981924096	-0.653736202514	0.0	1.04799000102	-0.239969198939	-0.609765800569	0.254382618231	0.154481417519	0.471995921792	-0.74566341325	-1.22863832655	-0.24301633022	-1.61900166791	1.62395889531	-1.54079117051	-0.190753531351	0.930367238007	-1.44160088342	0.0494228435709	1.60983734227	-0.106558166528	1.33549088805	0.0	-0.426961287416	0.0	0.0	-0.307204441351	0.0	0.0	0.163640095584	-1.98381847074	0.110163353146	1.04579076537	0.893779511471	1.90230745714
('CBL_phospho_S833', 'Data-Type: phospho')	-1.24790800761	1.33923984812	-1.26380177135	-0.527876294794	-0.476613542161	0.248266326606	0.185379957908	0.393300695188	0.520746556386	-0.876957802198	0.182865788316	1.69369014426	0.598981139833	-1.08533568333	-1.01941695176	-0.101947183824	-0.202342634488	1.32129363418	-0.903867358842	2.10882570647	1.2770977679	1.15732384364	-0.415337994823	0.145422164809	-0.739358674803	-3.24836486179	0.510596397832	0.379192158807	0.0194669029194	-0.895051363768	-0.155878582996	0.191540673462	-0.334375284242	0.359400872999	0.462786248244	-0.371325414622	0.770342579522
('CCDC14_phospho_S96', 'Data-Type: phospho')	0.488319580557	-0.395480815527	0.0406922747438	1.02427997764	1.98818099385	0.314493503165	-0.583105214802	0.0901957510229	-0.580856736479	-0.813031199971	0.0216166207054	-0.196828586655	-0.549083416896	1.42837267132	-0.644616878269	0.140277942084	0.282713810898	0.653493218922	-0.895873368369	0.165082736991	-0.0102598458691	-1.38882864976	-1.12282327686	-0.346271388794	2.63840652073	1.08508478003	-0.668535868039	1.74243498746	-0.429069642433	-1.68962354936	-1.8503119497	0.545312390307	-1.47706730133	-0.008902141498	-0.357711540742	0.481893669887	0.877429941037
('CCDC50_phospho_S340', 'Data-Type: phospho')	-0.113337149745	0.274921268175	0.792027054272	0.0221072798146	0.666321312394	2.12382480919	-0.25404174887	-0.404505663751	0.938300040067	-0.34357216405	-0.0106607614865	1.24769225278	-0.887724052531	0.938300040067	0.733439189198	-0.0896855920881	-1.04811226438	0.418179058636	0.206317586845	-0.609076055604	-0.713003691177	0.439065789276	0.828201330479	-3.62938965986	0.68070720334	1.70742005058	-0.565363102321	-0.290842822961	0.694972357101	-0.331196256789	-1.09466498282	-0.600466435418	-0.883402058525	0.637457227116	-0.835184212177	-1.04985651872	0.404831343925
('CCDC6_phospho_S254', 'Data-Type: phospho')	-0.227375583559	0.546053546503	0.632296790772	-0.600617919969	1.42356669831	0.0831399527493	-0.491548170182	0.380345332456	-0.212923373568	-0.900941221524	0.489590464749	-1.12882550205	1.76884179888	0.396307392439	-0.939122637544	-1.70988836957	-1.79536754055	-0.248410091071	1.53799602846	-0.235478884752	0.795020653963	0.516591551316	-2.13019814617	-0.278164724327	0.596334519623	0.29778705522	0.0	0.284782845732	-0.794545843108	0.0162787482871	2.69146972313	-0.846534654331	0.32885653543	0.359573601205	0.644555316283	-0.968468026552	-0.28097786667
('CCDC86_phospho_S18', 'Data-Type: phospho')	0.127646750915	1.11758310743	-0.0772972661803	-0.754528356684	2.37774792829	0.438687166682	0.115378295101	1.05242161035	-0.564302020473	0.904238839456	1.03995693958	-1.30065894155	-0.802801153346	-0.256260872197	0.300244224531	0.335670919021	-1.87716964357	0.815360364596	-0.423533011542	0.220527014134	1.39784275508	0.267969141674	-0.253838174528	-0.655952595173	0.94835960738	0.616194251784	0.0	-1.61399379857	0.217133716832	-1.92174388557	-2.07660205496	-0.151282176932	0.650636224669	0.779313566337	-0.644954150636	-0.869120236465	0.521125914536
('CCDC86_phospho_S219', 'Data-Type: phospho')	0.475384749714	0.529677996501	-0.240366816906	0.0	2.40765672323	0.159806053004	-0.741914656128	0.234908944381	-0.713370360108	0.283106523427	0.694652179123	-0.149423565139	-1.03776961044	-0.585471505107	0.607023533765	1.1009948269	0.0	-0.811967471975	0.814097786646	0.548304489866	0.469480722928	0.872675746671	0.486545207664	-0.456921467457	0.53473336002	-0.47640188699	0.0	-2.03085396132	0.020693549786	-1.79377989676	-2.9321963996	0.0	-0.207212875575	0.912029584693	0.263612977883	0.0850332944532	0.67723222285
('CCDC9_phospho_T83', 'Data-Type: phospho')	0.400842975364	-2.16878299824	0.366495227933	-0.163532878322	0.679666673128	-0.260560945479	-0.0216846571322	-0.436816881812	1.40551536321	-1.24348382097	1.21281734996	1.01149302396	0.485628217098	0.562859079117	1.37094227594	0.156838163892	-2.1513935432	-0.0584739124697	-0.0726414235284	0.580933762684	0.821274065736	-1.10140908452	-0.182550934635	-0.514718295924	0.366495227933	0.633040079465	0.0	-0.448435485577	0.906407639837	-1.70287064137	-1.72480430673	0.434503089941	2.00559030197	-1.01539412272	-0.488563367204	-0.390159752518	0.744934535178
