ptm	Channel 126: Normal Pool	Channel 127: H2228	Channel 128: H3122	Channel 129: HCC78	Channel 130: H661	Channel 131: H1781
NHSL1_S1388	NaN	NaN	NaN	NaN	NaN	NaN
KANK2_T552	10385.47184	289.6223808	165.3315636	181.34806	1989.45001	813.9984
FAM129B_S605	1087.230708	2552.365836	2283.634	2404.7358	8811.941451	7016.3496
PPP2R5A_S42	2081.09717	812.527932	1072.21294	1722.2948	8433.162787	2961.88188
PKP4_Y372	NaN	NaN	NaN	NaN	NaN	NaN
GJA1_Y265	87.9085198	19.7520732	14.882684	16.27849	917.079966	18.3672
NUMB_S438	5185.9589762	1889.761242	967.043164	611.5425	5796.165999	1730.05776
RBL1_T997	57.16501	119.9964	112.835984	312.942	1725.69892	173.5728
KRT18_S34	41.1384954	67.1885904	337.96948	195.5228	213.9449665	278.574
HSP90B1_Y539	70.024882	36.775032	45.563988	44.0991	349.7125	76.35612
LIMA1_S55	147.649326	34.099452	42.264832	66.3044	183.742133	107.35668
DOCK1_S1743	925.0838008	336.7274088	517.4050776	274.51843	8120.338377	834.5934
TLK2_T78	373.978456	752.176218	773.44392	2128.666	10021.223454	2797.3752
TIMM44_S180	171.175706	287.10444	323.508108	127.8761	6442.57403	227.06856
GANAB_T214	162.64475	224.25738	480.48244	276.934	1098.15542	430.6152
ETV3_Y240	NaN	NaN	NaN	NaN	NaN	NaN
AP1AR_Y165	14.4706346	8.477724	13.596824	72.5265	71.264067	18.9798
ALDOA_S336	406.676186	807.471918	898.320124	2395.8902	4189.983715	1518.24
ERI2_S302	34.85113	59.98794	23.517028	104.262	322.35044	125.7912
DSTN_Y117	NaN	NaN	NaN	NaN	NaN	NaN
SRRM1_S725	NaN	NaN	NaN	NaN	NaN	NaN
ATP2B4_T1181	677.48874	254.038056	169.982224	381.572	1182.05595	315.4692
ARHGAP21_T481	226.38733	76.881828	51.1183	188.9994	1751.66213	160.536
HNRNPC_Y139	18.757569	108.7524888	289.681232	225.7561	789.5496923	340.59468
TJP3_S369	NaN	NaN	NaN	NaN	NaN	NaN
BCAR1_Y249	NaN	NaN	NaN	NaN	NaN	NaN
ACTC1_Y93	NaN	NaN	NaN	NaN	NaN	NaN
UBR1_S1593	255.273154	234.705024	126.4310912	149.2663	1452.34701	230.5812
NUFIP2_S608	73.7128802	281.112486	327.708236	180.5594	1466.129699	454.73916
SZRD1_Y95	4.656	17.686302	24.906592	24.6593	145.340792	24.40128
CHD7_T2551	109.809238	175.135464	352.893576	131.7105	2508.26547	209.6268
NUMA1_S1887	1347.3662974	1350.023796	1340.9393404	2179.766	4204.549206	3929.31432
ACTG1_Y166	NaN	NaN	NaN	NaN	NaN	NaN
C6orf132_T297	337.07888	173.247054	177.7584	232.652	918.539756	535.338
FAM122B_S137	NaN	NaN	NaN	NaN	NaN	NaN
PKP4_S438	143.233304	51.901008	36.938924	54.1122	194.632942	136.08264
PIK3R2_Y464	435.3760998	258.801033	233.6826612	328.10996	5057.828316	934.2366
MEX3C_T541	NaN	NaN	NaN	NaN	NaN	NaN
ANKHD1_T2323	189.949862	177.201714	148.38024	207.6379	961.897458	437.30448
SDCBP_Y56	151.902582	531.890598	327.341444	221.8464	434.956757	159.37536
ZNF185_T447	1526.286852	650.0259594	1415.291408	3404.8893	13967.774583	1305.390396
FAM134C_S313	212.885318	67.393722	85.292828	104.4308	684.904937	223.37004
SAE1_S185	1594.065214	2097.429	1517.34612	841.0356	5114.32579	1675.5984
SRRM2_T1413	NaN	NaN	NaN	NaN	NaN	NaN
SLC25A4_Y81	NaN	NaN	NaN	NaN	NaN	NaN
ERF_T156	NaN	NaN	NaN	NaN	NaN	NaN
JUN_S243	NaN	NaN	NaN	NaN	NaN	NaN
TAF12_S51	1424.232764	1408.892256	2153.60728	951.7742	12552.31317	3745.5168
HIST1H2BH_Y84	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_T187	1861.6538372	919.3071948	2508.197588	5996.685	7977.557896	6178.00332
KLF11_S124	267.307944	297.890664	440.10748	393.131	3151.96915	577.1136
TMED2_Y150	NaN	NaN	NaN	NaN	NaN	NaN
ALB_T551	2714.76034	0	56.362196	39.8468	233.323748	68.45508
TRA2B_S26	NaN	NaN	NaN	NaN	NaN	NaN
ZNF219_S114	125.9254194	106.11747	448.13932	98.4247	1505.787235	990.29832
TMEM48_T440	NaN	NaN	NaN	NaN	NaN	NaN
KIF18B_S681	NaN	NaN	NaN	NaN	NaN	NaN
NDRG2_T330	NaN	NaN	NaN	NaN	NaN	NaN
NPM/ALK_Y646	NaN	NaN	NaN	NaN	NaN	NaN
TJP2_S196	NaN	NaN	NaN	NaN	NaN	NaN
MUC1_S1227	675.3080054	1593.11523	1078.919828	4871.095	777.32451613	3791.3772
ACTG2_Y189	NaN	NaN	NaN	NaN	NaN	NaN
SIPA1L3_S158	472.326756	458.156196	601.50176	579.7787	4926.71092	2368.3476
MAGED2_S191	NaN	NaN	NaN	NaN	NaN	NaN
ACTC1_Y190	NaN	NaN	NaN	NaN	NaN	NaN
MPLKIP_S47	NaN	NaN	NaN	NaN	NaN	NaN
CTDP1_S841	893.614052	771.33711	470.2925824	930.3072	8424.640605	987.14148
NUCKS1_S61	NaN	NaN	NaN	NaN	NaN	NaN
INF2_S1229	2952.699982	1245.28527	1158.240512	1742.5853	593.9266415	2849.76048
PHACTR2_S23	2782.835328	1020.230688	1290.961912	2054.673	9987.3735	3456.2316
NUCKS1_S204	NaN	NaN	NaN	NaN	NaN	NaN
ENAH_T489	303.6000284	436.499844	523.646504	326.51443	4912.67533	3516.8364
ZNF185_T241	0	51.531762	76.150752	299.5014	652.195392	87.97008
PTK2_T406	NaN	NaN	NaN	NaN	NaN	NaN
ST5_Y537	13.1585156	41.53761	0	9.79344	58.297697	0
HIST1H2BL_S65	NaN	NaN	NaN	NaN	NaN	NaN
RANBP2_T1399	564.620122	564.82896	994.48192	654.857	5676.04301	1051.98
SORBS2_S301	1014.72961	390.0068022	79.77075588	48.719578	4263.239966	376.85328
PTPRA_Y798	19168.955021	478.8858762	566.9831296	801.98057	6196.2284012	713.256456
ERAP1_S903	22.244234	20.391294	67.398668	59.2094	226.847488	62.31492
WWC1_S947	285.629304	207.950706	189.796184	482.556	414.049074	637.002
TUBA8_T223	NaN	NaN	NaN	NaN	NaN	NaN
SMARCC1_S328	NaN	NaN	NaN	NaN	NaN	NaN
TBCB_Y114	NaN	NaN	NaN	NaN	NaN	NaN
BRIP1_T918	NaN	NaN	NaN	NaN	NaN	NaN
RPS6KA3_T231	3247.63372	2185.479465	1752.86092	1767.3216	6083.194507	2655.74652
RTKN_S106	60.09538	22.9090752	65.970708	45.8641	620.66559	97.08924
HIST1H2BN_Y41	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_S549	188.71253	91.633542	139.66516	173.6622	782.795906	322.4748
TACC3_T59	189.6393262	690.205989	124.48064168	779.9831	6086.100514	2166.0594
TAF1_S1118	95.697484	215.707152	412.50006	332.568	1529.983739	368.64324
IRS1_Y612	12.5689496	27.338796	22.1777152	86.4394	137.456264	29.54784
STK39_T235	NaN	NaN	NaN	NaN	NaN	NaN
CIC_S1402	NaN	NaN	NaN	NaN	NaN	NaN
TPX2_S292	9.518901	691.96632	12.184176	417.85	3506.13858	520.0488
HSPA9_Y568	NaN	NaN	NaN	NaN	NaN	NaN
SF3B1_T223	NaN	NaN	NaN	NaN	NaN	NaN
PRPF40A_S885	NaN	NaN	NaN	NaN	NaN	NaN
GSN_S51	NaN	NaN	NaN	NaN	NaN	NaN
POLR2A_S1850	NaN	NaN	NaN	NaN	NaN	NaN
LRCH4_S515	285.61941	61.320372	106.328268	122.4437	268.08337	527.81124
HNRNPK_Y323	34.9242292	179.02161	396.225956	271.2136	1319.844891	434.03688
MKI67IP_T238	256.32347	296.022546	232.332804	293.189	2201.33285	268.62624
MAP2_T1649	NaN	NaN	NaN	NaN	NaN	NaN
C9orf169_Y12	53.32381	29.5382664	74.41142016	419.7155	189.5535376	61.135392
CASP9_T125	174.379228	141.631092	233.335508	173.8818	1376.32436	351.4428
SRRM1_S207	NaN	NaN	NaN	NaN	NaN	NaN
RALGAPB_T491	393.454892	29.965698	61.3292232	55.6268	285.8846365	422.15916
RAB1C_T150	NaN	NaN	NaN	NaN	NaN	NaN
PAPOLG_S715	259.89404	244.983036	267.770108	164.8067	913.68173	238.54536
KLC3_S466	332.062428	132.402792	80.160756	144.0057	422.576242	245.84256
SRSF2_S191	NaN	NaN	NaN	NaN	NaN	NaN
PSMD2_S363	538.999318	221.242536	299.647372	233.5617	1079.831039	670.86816
TUBB4B_S115	NaN	NaN	NaN	NaN	NaN	NaN
CTNND1_Y280	0	12.6248958	16.8807376	56.6871	293.373193	40.57764
BZW1_S413	NaN	NaN	NaN	NaN	NaN	NaN
CC2D1A_S208	295.269358	155.876988	130.48782	234.7902	1281.13331	506.83596
MET_S1236	0	21.26328	9.3903392	373.777	8.1583425	3.236052
FAM120A_S933	31.034568	69.0954	56.91134	58.2803	147.48865	103.05252
PHC3_S842	186.5504	107.095134	170.100776	279.7305	1317.323083	260.73636
SMARCA4_T1425	30.1885728	472.917714	917.55304	265.5586	208.443054	1113.7968
SZT2_S1680	NaN	NaN	NaN	NaN	NaN	NaN
SPATS2L_S452	363.78298	389.105598	633.537596	657.1897	850.684174	2033.9064
MYO9B_S2049	83.764738	45.01176	21.176148	32.9902	274.020311	62.61516
TICRR_T1119	14.7152686	105.708552	21.866348	257.526	2114.36316	649.6884
TFRC_S620	9.8005114	29.659722	12.732624	55.7716	328.20622	55.60248
CAD_T1410	121.828314	102.189942	445.84716	88.0928	1509.50873	1033.5864
FGD5_S744	6436.66586	8.4453708	68.1914468	44.35092	1311.27091	193.9224
TP53BP1_T855	282.116546	535.39872	1588.36248	530.829	1814.66301	400.6062
RBM12B_S591	132.8962662	197.560746	363.012372	196.2432	3088.78822	578.63136
ENO2_Y44	NaN	NaN	NaN	NaN	NaN	NaN
TNS1_Y766	340.3827	4.441383	23.343028	47.6995	231.567845	56.84784
PRR12_T738	1300.23068	859.469142	1080.76156	1064.248	7640.89265	3238.6212
MTMR10_S751	7405.725736	1439.7180612	501.0466068	902.60091	6275.748564	3289.13532
PPP2R5D_S88	NaN	NaN	NaN	NaN	NaN	NaN
PFDN1_S78	24.674666	20.778324	38.920204	45.2421	469.0441	48.17784
SRRM2_S1415	NaN	NaN	NaN	NaN	NaN	NaN
PRDM2_T1529	122.939546	117.916698	72.745804	275.0827	1803.30601	345.174
REPS1_S709	1117.441746	1055.07513	2646.09108	1500.644	8214.7674	1280.78436
TUBA3C_Y282	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S713	NaN	NaN	NaN	NaN	NaN	NaN
AAAS_S541	303.900418	246.923658	242.72246	187.2797	1704.456344	350.6076
NME1-NME2_S99	375.23286	531.72792	915.75504	834.195	4320.63215	1377.4464
MATR3_S14	387.223418	474.008238	319.109968	552.9111	3265.52253	1297.00296
ACAT2_S185	34.017512	23.426202	50.73434	59.4075	331.61332	191.892
BUD13_T147	NaN	NaN	NaN	NaN	NaN	NaN
CDC25B_S160	33.2322	68.928276	34.859276	78.0389	727.59867	211.8888
PSMA7_S216	130.864834	147.684606	239.6792	169.2413	2453.99009	269.0844
COBL_S294	21.197216	14.141358	23.589064	59.1769	29.321835	28.43664
CTNNA1_Y619	99.942592	254.003172	103.975904	286.2025	680.083198	221.04732
FGFR1OP_S152	NaN	NaN	NaN	NaN	NaN	NaN
PRKAR2A_T54	1665.84696	1438.12425	739.768192	1074.90522	5616.434549	1724.8458
SAMD4A_T423	105.37789	52.62981	53.616592	71.541	887.53847	117.94008
SCAF11_S830	93.238728	449.87478	490.23224	275.977	1739.33286	191.88324
FER_Y402	293.2846992	306.3284994	210.9729816	661.6575	8142.015566	408.138144
RANBP10_S367	99.487662	67.277556	85.417064	54.407	1577.93327	178.5228
RAB1B_S142	NaN	NaN	NaN	NaN	NaN	NaN
OGFR_S361	606.44303	314.715126	447.170024	896.2449	4428.98347	952.38552
CCAR1_S1091	29.527576	49.22064	84.740552	54.8415	279.11074	84.21708
MAPT_T470	82.10662	56.533626	58.178872	21.7413	1248.53595	104.04396
ERBB4_S1043	10.110407	11.799114	8.5416252	3.83315	356.5821	11.379936
CRIP1_Y12	472.2056418	72.7696941	738.116236	84.26649	15913.450283	2057.27412
UACA_T1358	92.162416	13.332414	22.63566	9.41785	387.86094	22.83816
MOGS_T18	122.288094	56.687868	118.32696	43.9196	1169.46076	248.8908
HSP90AB4P_Y32	NaN	NaN	NaN	NaN	NaN	NaN
DOCK11_T1352	201.6533	16.978818	34.186012	14.2308	247.328314	56.83512
ATG16L2_S304	45.996818	23.770482	20.59406	23.6042	145.937173	31.91508
DOCK5_S1742	696.49783	835.869318	704.92098	759.996	4083.81377	609.75072
CERS2_S349	NaN	NaN	NaN	NaN	NaN	NaN
ARHGEF12_T703	397.79118	28.493844	135.16088	123.528	400.64726	143.0256
LUC7L2_S283	NaN	NaN	NaN	NaN	NaN	NaN
FOXK1_S431	NaN	NaN	NaN	NaN	NaN	NaN
DTL_S557	153.8361218	538.899318	329.995756	569.881	1375.664823	1782.528
RRP15_T104	165.212922	292.22076	119.795404	670.531	6021.7307	531.8964
HNRNPA2B1_Y247	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPA2B1_Y135	NaN	NaN	NaN	NaN	NaN	NaN
RGPD5_S1486	NaN	NaN	NaN	NaN	NaN	NaN
EIF3A_T574	18.0650472	105.32517	283.708972	275.7149	598.02361	727.5528
ZC3H18_S78	NaN	NaN	NaN	NaN	NaN	NaN
DOCK6_S176	NaN	NaN	NaN	NaN	NaN	NaN
MCM4_T23	7.5577162	320.135712	158.058468	366.2646	3318.45169	535.773
EHMT2_S121	204.965268	464.338302	367.262032	550.5134	12710.94553	1964.286
PXN_Y118	572.330264	930.182202	745.283644	720.6103	756.590321	1086.74352
NCOR1_S2184	55.321816	76.606746	56.109432	95.5961	640.49879	185.96076
SMARCA4_T1423	72.759506	124.24917	429.916996	80.3111	52.7363957	376.81176
SDCBP_Y46	99.62482	99.38634	43.598948	195.854	244.249182	69.55104
SSBP4_S350	NaN	NaN	NaN	NaN	NaN	NaN
FARSA_S301	608.40406154	3100.770132	1991.074576	1807.79676	37865.39309	5905.39818
RHOA_T127	0	48.349338	82.106424	64.7529	134.554966	48.49404
LIN9_T93	382.544526	934.20492	326.88568	1531.032	7572.55121	2437.3068
MYL9_T19	NaN	NaN	NaN	NaN	NaN	NaN
FAM83H_Y908	13.3905978	19.7165508	138.75746	63.5131	143.053326	63.10704
ARAP1_Y231	NaN	NaN	NaN	NaN	NaN	NaN
PPFIA3_T714	892.2622794	367.8574572	681.863602	109.7503119	12105.175338	2260.27872
TAF15_Y156	NaN	NaN	NaN	NaN	NaN	NaN
KIAA1217_Y393	53.626256	56.541948	43.757868	86.4449	79.710628	70.35564
EPG5_T209	83.385662	128.8941	92.073028	153.179	617.18924	209.0748
THOC5_T328	873.76824	931.04142	1255.70116	303.9062	526.588911	1485.8652
DOCK4_S1717	49.386968	48.181986	57.475564	63.1599	360.98086	119.37552
AHCY_Y193	4.6044348	16.799952	44.525324	40.5708	386.64214	53.7948
SRRM1_T572	NaN	NaN	NaN	NaN	NaN	NaN
PALLD_S1121	NaN	NaN	NaN	NaN	NaN	NaN
PLXNC1_S986	3806.94542	.99223092	75.42407	34.30772	228.7265452	77.98668
RBM10_S50	NaN	NaN	NaN	NaN	NaN	NaN
PIN4_Y122	0	6.268803	.67546568	46.0722	16.9697679	3.127008
NME1_S99	NaN	NaN	NaN	NaN	NaN	NaN
DVL2_S170	50.586761	38.7222432	22.1803716	47.1852	1532.24489	218.11344
PHACTR2_T25	2708.244268	1203.411474	1573.251044	2380.021	13480.95013	4374.7956
PRPF4B_S467	NaN	NaN	NaN	NaN	NaN	NaN
KIDINS220_S1555	167.4459396	403.190412	1802.91318	253.3886	6632.82871	1277.1882
MISP_S394	471.8350436	188.0959188	958.747192	875.508	399.58453842	521.3424
MPRIP_S265	836.300826	196.363062	345.720716	336.2291	239.925212	453.67392
SRRM1_S420	33.1756296	135.11166	240.199924	126.6929	780.40318	211.06872
PHLDB1_S461	1227.711152	880.746102	917.161308	688.4811	9472.023587	751.55556
FH_T85	235.075232	263.898714	203.72558	404.515	2091.65193	617.4768
APBB2_T62	345.46453	286.862304	306.365628	378.8416	1041.14882	185.27436
C6orf132_Y1045	0	7.6733514	8.50367	64.8696	33.794	20.385
PRPF4B_S36	NaN	NaN	NaN	NaN	NaN	NaN
AHNAK_S210	22823.676498	250.114746	846.42984168	907.10746	3625.9271469	1503.641748
CLDN3_Y214	22.466558	33.8172792	68.6376408	136.89914	232.5358769	1046.32068
SRGAP1_S497	275.3147702	3061.76754	468.448368	596.9249	4752.42252	1799.92716
LRCH4_S513	1506.94544	142.8573786	351.391724	305.2751	1078.382329	2676.987
ARID4B_T1022	NaN	NaN	NaN	NaN	NaN	NaN
TXNRD1_Y281	354.3013852	932.013384	187.6973032	383.85467	923.8790418	220.487076
ZNF185_T513	167.15622	186.683892	466.954404	793.722	1886.127348	492.32244
HGSNAT_S239	1089.043638	209.394174	127.9561316	267.2706	7811.860651	353.702124
YWHAB_Y50	NaN	NaN	NaN	NaN	NaN	NaN
WEE1_T173	NaN	NaN	NaN	NaN	NaN	NaN
RIMS2_S463	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_Y684	72.00892	34.2194142	126.530016	482.699	122.850054	95.32104
NEK7_T199	NaN	NaN	NaN	NaN	NaN	NaN
RBM20_T1104	326.480078	124.123428	168.978244	119.6269	1424.10686	252.6282
SRRM1_S465	NaN	NaN	NaN	NaN	NaN	NaN
CAPZB_Y232	36.837884	21.50667	40.356516	66.4164	188.957489	39.6108
ATG3_Y18	34.1336792	25.246098	29.93728	104.7051	179.321213	47.66316
LDLRAP1_S14	NaN	NaN	NaN	NaN	NaN	NaN
HIST2H2BF_S39	NaN	NaN	NaN	NaN	NaN	NaN
SCEL_T437	385.48867	271.00707	797.314864	5932.019	213.8346374	2508.0864
LEMD2_Y122	33.802948	61.051902	102.946868	177.2145	484.866894	93.24084
DES_Y388	NaN	NaN	NaN	NaN	NaN	NaN
EEPD1_S16	1212.62998	2.9512548	43.990332	75.0468	748.52048	104.16024
SYNPO2_S611	NaN	NaN	NaN	NaN	NaN	NaN
GAPVD1_S766	NaN	NaN	NaN	NaN	NaN	NaN
PACS1_T504	919.958476	1502.137986	1608.425376	1478.4856	17386.184493	9452.83656
RPLP2_S102	NaN	NaN	NaN	NaN	NaN	NaN
RANBP2_S1835	311.0984	610.937856	460.314332	1099.638	3166.451264	1523.42832
YBX1_Y208	0	11.2043076	13.901208	19.5991	98.73388	17.70612
DHX9_S688	84.5912362	81.16629	116.894708	71.9128	347.288196	152.00232
PLEKHG2_S450	NaN	NaN	NaN	NaN	NaN	NaN
PDIA4_Y252	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_S131	293.3644138	187.9175886	333.531436	108.03095	8487.28554	1422.32508
CSPP1_S904	267.315122	191.4687	229.7235	126.4336	1228.04072	199.28496
KIF20B_T1675	40.527958	75.0348	21.526236	105.242	265.584553	59.59116
BPTF_S817	80.8966032	81.5815008	188.7356424	123.05975	464.694369	208.60992
MYH9_Y754	49.5360376	80.105406	49.253136	69.5093	418.14535	72.11928
EML4_S151	210.335576	250.332942	454.1922	316.2322	2726.788	1219.4928
RBL2_T404	149.465942	130.3704	110.7162	368.309	972.79907	222.7188
PRKD2_T714	126.178958	17.068707	29.035612	38.011	121.111048	88.8858
VIM_Y61	1386.1179138	861.4904076	164.34803788	188.330809	14597.679508	259.4899284
PDXDC1_S779	736.828975	1333.554786	751.541032	887.0636	1551.085045	1184.88108
TARS_Y298	409.122914	328.7133	791.674828	274.9193	2150.170396	277.96884
GAREM_Y271	47.56686	114.78774	282.46116	7.72774	89.891209	30.77088
SPTA1_S1284	594.7846	0	24.261284	16.9903	124.86329	27.83424
INF2_S433	1566.945372	1563.329652	1520.538208	1165.4225	3997.770091	3987.4476
TBC1D2_T290	1000.00016	483.53271	283.934244	329.5086	1234.076273	509.62512
HSPA2_T268	NaN	NaN	NaN	NaN	NaN	NaN
ETV3_S250	NaN	NaN	NaN	NaN	NaN	NaN
SEPT9_T235	258.271424	529.77738	546.12568	892.915	1535.15616	1897.1004
ABI2_S196	25.330968	90.412602	91.755304	165.168	1061.73823	203.6376
SRRM1_T718	3.6573462	21.40407	11.3528388	22.7835	811.47981	12.89388
DDX42_S705	155.632038	122.220084	210.519932	140.6429	1158.240321	330.64128
EML4_Y226	546.9933014	9397.381608	25669.248732	293.614526	1754.545713019	474.42928332
ALDH1A1_Y481	18.62982	0	0	.132338	283.50119	0
ATP13A3_Y129	33.577326	323.21964	0	100.705	225.623425	738.228
INCENP_S94	12.1344284	23.858148	14.524012	35.9555	266.83133	62.5218
XRCC6_T455	1179.1943516	2638.15893	4178.247616	2801.5944	35079.35479	5990.1684
RGPD4_S128	NaN	NaN	NaN	NaN	NaN	NaN
TXNDC17_Y99	20.896904	33.419898	82.398512	202.655	367.84769	106.38144
CRK_Y239	163.5239774	202.9335318	300.624672	180.5585	402.825311	89.071284
SRRT_T544	71.760794	163.63389	208.50768	169.8208	1249.42789	330.45
PRKDC_T2620	13.2838202	45.722664	76.559304	36.116	296.32906	54.96384
TPR_T2116	NaN	NaN	NaN	NaN	NaN	NaN
PML_S527	NaN	NaN	NaN	NaN	NaN	NaN
SMG1_S3556	196.0954328	340.140546	387.25208	216.2479	934.012699	434.3982
CLASRP_S669	NaN	NaN	NaN	NaN	NaN	NaN
WWTR1_T67	NaN	NaN	NaN	NaN	NaN	NaN
CDH1_Y797	599.271626	20.506349412	102.707328	628.58	173.3331932	315.49272
CTR9_S1085	NaN	NaN	NaN	NaN	NaN	NaN
DTD1_T187	0	231.140814	8.7992264	89.717	1281.65407	122.0316
HIST1H2BJ_Y43	NaN	NaN	NaN	NaN	NaN	NaN
CCDC104_S201	58.3217932	72.2578398	48.5637828	102.8143	836.679054	157.41732
CAPN7_S190	39.190134	13.099284	20.6156012	22.15678	34.5125103	51.22044
PSMC2_T426	21.117676	88.746948	85.610204	157.188	792.56625	114.49716
HNRNPL_Y48	14.2476122	140.072028	248.872084	212.5846	1113.46244	410.15844
CDK1_Y19	195.14169	84.958956	75.716912	285.092	500.132918	470.34
CCDC9_T83	111.3488414	356.228796	404.953332	331.9154	4802.14679	954.4068
PDLIM5_S228	1919.977648	1724.142954	580.414004	1368.77799	699.780668	1132.77408
HSPA7_T228	NaN	NaN	NaN	NaN	NaN	NaN
ZCCHC8_S658	970.183524	661.174578	1185.920548	902.0635	4243.02229	1392.07764
DCBLD1_Y665	14.2478838	26.922582	38.636932	172.557	157.731279	48.93216
PEAK1_Y531	27.3467444	42.980166	6.425008	33.4487	48.950055	47.43036
PRKD1_T422	28.22021	25.330458	405.86892	21.86	1109.29913	86.07252
DDX43_S95	NaN	NaN	NaN	NaN	NaN	NaN
WBP11_Y236	160.044956	260.501856	253.636204	316.4655	1978.8326	599.6844
ILF3_T486	NaN	NaN	NaN	NaN	NaN	NaN
TNS3_Y780	0	166.793172	31.3805984	42.18927	273.600102	21.836124
HIVEP1_S537	264.381648	388.688472	216.886012	234.7233	2017.160536	528.2748
PHF10_T352	109.918072	696.59586	140.261516	472.125	1808.38619	207.7926
YWHAE_Y131	503.67056	19.932786	161.18548	94.7058	720.9756	103.12104
HNRNPA1L2_Y128	NaN	NaN	NaN	NaN	NaN	NaN
PRPF38B_S475	446.2873	40.85076	131.10088	74.711	287.00524	117.74364
HNRNPA1L2_Y124	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T2104	NaN	NaN	NaN	NaN	NaN	NaN
HDAC3_S424	23.952404	133.33668	193.57616	119.016	538.40213	389.4732
PPP1R14B_Y29	51.243548	44.665998	68.889616	108.1029	196.839524	97.8942
BCLAF1_S264	177.7824536	167.853714	132.2172176	176.8787	1599.99355	320.31888
FRK_Y53	NaN	NaN	NaN	NaN	NaN	NaN
SHC1_Y349	NaN	NaN	NaN	NaN	NaN	NaN
MAP1B_Y1938	510.38587	9155.69112	88.379588	303.9186	2688.62294	540.2304
FLNB_T21	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPA1_Y347	NaN	NaN	NaN	NaN	NaN	NaN
RSRC2_S104	1003.4047048	2996.523744	2265.861176	2240.2203	7197.386565	4848.72084
NES_T338	5229.530736	1318.741284	907.043556	415.831818	24729.99492	1022.94966
ACTG1_Y218	NaN	NaN	NaN	NaN	NaN	NaN
MAP2_T1605	NaN	NaN	NaN	NaN	NaN	NaN
MED26_S314	NaN	NaN	NaN	NaN	NaN	NaN
MAP2K1_S218	1088.882424	638.810058	597.607292	629.4918	1626.54954	799.82916
NOP58_T34	320.11489144	1120.97739	500.025424	863.9774	12026.29017	1591.1508
SARG_T63	1275.3087028	83.9919054	178.3633284	209.5852	1023.428022	313.80768
TP53BP1_S1216	552.3609128	387.7039224	335.018208	632.2644	9581.31366	565.87848
FAM21B_T331	728.222068	123.4083972	315.48114	1074.9478	7844.31314	284.464812
TSC22D4_S49	72.11174	50.421744	64.312952	100.627	731.93649	239.4156
ALDH3A1_S446	NaN	NaN	NaN	NaN	NaN	NaN
RB1_S795	556.0711822	219.3008994	1712.092372	385.07207	14496.77284	377.64774
HIPK2_Y361	NaN	NaN	NaN	NaN	NaN	NaN
TCF20_S1792	2.8354652	3.208986	18.56986	5.59421	69.494868	15.26436
MPRIP_T542	329.417238	379.15203	794.799172	1246.691	1542.832107	522.92592
KIAA1522_S161	92.2389296	102.342702	183.38498	88.3669	114.265547	378.7872
GPATCH8_S914	NaN	NaN	NaN	NaN	NaN	NaN
TOP2A_S1469	136.0939488	273.69747	109.641924	351.544	5961.34747	1305.35352
HSP90AB3P_Y171	NaN	NaN	NaN	NaN	NaN	NaN
RIPK1_Y384	72.1502102	93.738267	95.7567588	247.2118	629.3309533	125.205444
HDLBP_Y437	125.666992	1380.861708	730.824244	470.0803	329.087357	147.450228
CCDC6_S351	NaN	NaN	NaN	NaN	NaN	NaN
SLC12A8_T485	610.298586	496.410606	631.942712	800.393	616.07847	434.32704
HAUS6_T584	1217.448552	807.381174	1082.154372	1238.017	6949.21811	2132.0196
ST5_Y501	NaN	NaN	NaN	NaN	NaN	NaN
ZFP91_Y76	11.3988968	123.459378	105.18532	219.6549	953.74147	114.56976
EIF3C_Y898	10.2750548	37.723284	49.260212	131.853	215.236202	52.96416
HNRNPA2B1_Y336	NaN	NaN	NaN	NaN	NaN	NaN
POTEF_Y791	NaN	NaN	NaN	NaN	NaN	NaN
PAG1_Y227	4.8944066	52.961778	26.408038	15.63558	1127.552599	6.6486348
FRK_Y46	149.9685184	61.6577322	430.986284	205.543	478.9378198	407.6682
KRT8_Y282	318.05427	129.6921456	1299.81248	580.7424	235.2826089	1452.8424
MED13L_T1053	259.099416	381.836502	386.088136	303.8562	4256.24904	1251.1356
AUP1_S354	4385.101116	6397.785222	5280.603504	4806.7982	20398.78968	9329.79348
PSIP1_S275	NaN	NaN	NaN	NaN	NaN	NaN
IWS1_S420	NaN	NaN	NaN	NaN	NaN	NaN
MDH2_Y80	0	2.6616606	17.873048	15.6953	63.803072	31.13484
H2BFS_Y41	NaN	NaN	NaN	NaN	NaN	NaN
MLLT4_Y1656	10.7618396	77.6055342	78.0309264	223.8463	625.278194	120.45072
ACAD9_Y611	3.9647586	25.10622	49.939044	178.8847	489.999427	81.83484
LMNA_S307	2088.780346	297.944643	748.46796	614.9601	1342.8625384	883.1931
ZNF280C_S80	274.95232	284.663586	293.795984	112.1408	3698.88903	343.929
