	DMS53	H526	H69	H82	H446	
PCBP1_phospho_S50	nan	nan	nan	nan	nan	
EPS8L1_phospho_S182	nan	nan	nan	nan	nan	
RPS6_phospho_T241	nan	nan	nan	nan	nan	
ABLIM3_phospho_S504	-4.68698867152	-3.34190073594	-4.418079368	-5.52565906723	-4.81257138742	
PCNXL3_phospho_T129	1.37649426566	0.158047517027	-1.015541607	-1.91426059101	0.449013338642	
SCIN_phospho_T337	nan	nan	nan	nan	nan	
SEC16A_phospho_S164	2.79976958499	0.513773791814	1.81070820599	-1.08709245089	1.93121730922	
QSOX1_phospho_S426	-100	-6.44061062363	-5.32006140965	-12.6659142508	-4.3474247845	
RBM15_phospho_T480	0.687188312469	4.88004134412	4.55111040814	4.72037929138	-100	
PPFIA4_phospho_S1120	nan	nan	nan	nan	nan	
CBX8_phospho_S311	0.534648378615	1.9876077779	-9.28473501688	-0.536896139913	-1.29660397873	
MYEF2_phospho_T566	-0.90410609339	1.54934760431	1.33024630672	0.212136449555	-1.30742680731	
EIF4B_phospho_S406	0.224787358951	0.424238640862	-4.45073111354	-3.96947317836	-0.79335439479	
MYO9A_phospho_S1733	-2.87984373231	-1.15824559179	-2.26628290673	-2.2270110755	-4.11778105809	
FAM117B_phospho_S213	-1.05073438296	-0.318437740977	-2.78245493448	-2.28768431629	-1.16013714769	
E2F2_phospho_S123	2.38624453844	3.13199666887	5.29507752016	3.53257462795	3.31673850537	
SRSF1_phospho_S199	-0.0891005120307	0.25942836545	1.17432351483	0.105109475003	-0.583959097623	
IWS1_phospho_S422	nan	nan	nan	nan	nan	
THRAP3_phospho_S444	-1.09415481425	-2.95314221862	-4.37778737259	-2.53163339483	-3.66585305086	
CCM2_phospho_S384	-2.04146868959	-2.59542944078	-6.09251015587	-5.85530364291	-2.16567641945	
ERN1_phospho_T973	-0.881767319764	-0.837557436562	-1.05898230832	-2.67129556861	-1.24782385753	
AP1M2_phospho_T223	2.77127618239	-0.715763100359	-1.47492444263	-3.13167476289	-1.66520835077	
NCAM1_phospho_T798	11.0842667876	12.152850676	10.6028590033	-100	13.1355907432	
DPYSL3_phospho_T85	3.0831757678	1.47047373287	0.852871849244	-3.06387363446	4.4610398766	
PLS3_phospho_S339	-3.93761588218	-3.06031534381	-2.07948772455	-5.83850298187	-3.93787488151	
AFAP1L1_phospho_S747	-4.18283266316	-4.19610474483	-5.29583847191	-5.55067807106	-4.24095680558	
FOXK2_phospho_T389	-1.24784257618	0.569831317008	-0.203977215327	-1.32999567879	-0.406639938483	
COPA_phospho_T286	-0.0435436158735	-0.402853708871	-1.02054543498	-1.42213345876	-0.373047622846	
AKAP8_phospho_S328	-4.753617759	-2.52849023734	-1.23662843869	-0.632688042131	-1.04666673617	
IRS2_phospho_S384	nan	nan	nan	nan	nan	
SPEN_phospho_T1140	0.729472018541	-0.696654605467	-2.26789253294	-3.0800125899	-0.0783218252372	
HM13_phospho_T356	-1.67074972785	-2.18051805994	-2.64986182656	-3.40176176479	-1.78966906161	
PUF60_phospho_T314	nan	nan	nan	nan	nan	
RTN4_phospho_S107	-3.94995601292	-7.62951712297	-8.91436949886	-10.2095976259	-6.75672504835	
EIF3CL_phospho_T912	nan	nan	nan	nan	nan	
BDP1_phospho_T218	1.34458187641	0.594247775912	2.02096081628	-0.945026585058	0.592370728772	
HNRNPH3_phospho_T17	0.561920441539	3.1892752993	1.30423733314	3.82530109204	-0.0533383510508	
TBCB_phospho_T33	-2.00006652869	3.61655276291	3.86109367392	1.35986940112	-1.44803531914	
ARHGEF12_phospho_T1293	-2.23436316295	-2.85542469542	-5.33331106052	-6.9681361634	-2.82657094801	
MATR3_phospho_S11	0.934414908866	1.95214944023	1.02319037398	0.652342990373	-0.906768224557	
ZNF318_phospho_S1888	0.111201055795	-0.265925284851	-0.49551079938	-1.21230755864	-0.175078452272	
ZC3HAV1_phospho_T393	1.61571109272	-1.35150831047	-1.02788586285	-2.41794873921	-0.151773872942	
CLASP1_phospho_S1196	1.13500339608	0.738488599106	-4.60648775952	-8.41752284596	1.10323539229	
KIAA1211_phospho_S878	1.10728758274	0.247789028637	-2.44689446744	-2.53641223772	0.56935330893	
NES_phospho_S1175	-0.0126269911417	-2.53488453675	-4.33451640496	-4.11399187065	-2.65899789996	
PPFIA3_phospho_S786	-0.909542771512	2.55719509226	4.09569715718	-0.724683678024	0.0301979058853	
FLNA_phospho_S2158	-9.66483555418	-5.87530186623	-8.03763155266	-8.46604289558	-5.46124962626	
ZC3H7A_phospho_T210	0.0157180510718	-1.04446124086	-0.7311152007	-2.62841579106	-0.930082876523	
FAM193B_phospho_T669	-4.63690504298	-0.766301323969	-5.96129381682	-6.18320183935	-4.36413795563	
SRRM2_phospho_S864	nan	nan	nan	nan	nan	
HIVEP2_phospho_S1089	-2.56185144871	-3.44232275756	-6.71210395013	-9.39498172069	-1.46998337164	
CTDP1_phospho_T391	2.37936690569	-2.62800126066	-0.00459213241747	-1.11380568018	0.0697001421825	
PDHA1_phospho_S293	nan	nan	nan	nan	nan	
MYH9_phospho_T391	-0.687595095404	-2.78116105807	2.85116946628	-5.65090825625	-1.0310425929	
ZNF337_phospho_S148	-2.24186644321	-0.401932117851	-1.72211763478	-3.39249512437	-1.89460965267	
PDPK1_phospho_S241	-1.90497106741	-2.50170707587	-3.10174086464	-5.27370590866	-2.27293791138	
HAX1_phospho_S192	-2.56607214105	0.18571183851	-0.680768257246	-2.50621695278	-2.4557864757	
MCM7_phospho_S401	-2.18115245648	0.249432895772	0.370915755786	-1.29990430868	-1.32210436052	
STIM1_phospho_S512	0.102025383965	-0.427291327328	-4.4802719345	-4.61956404816	-1.09946653328	
EPB41_phospho_S95	1.96007250366	-6.09697435078	-3.34049031453	-3.31090738838	1.52813345339	
ZNF629_phospho_S496	-1.83009020479	-1.75290559191	-2.4964387158	-3.80982023275	-2.31189303115	
SRRM2_phospho_S994	nan	nan	nan	nan	nan	
NCK1_phospho_S85	-5.12909346919	-3.40625098665	-6.66967131971	-8.18305731403	-3.04866205433	
MSANTD3_phospho_S274	-0.992462270223	-1.0737597858	-0.284993641068	-1.82182053383	-1.08753844256	
SPEN_phospho_T3236	3.65063272903	-0.445586927964	1.68715340512	-0.356060875188	2.78401521585	
LSM14A_phospho_S183	nan	nan	nan	nan	nan	
SON_phospho_S1952	-0.867470911255	0.942128244509	1.83581173785	1.52070361655	-1.54234066526	
HMOX1_phospho_T252	-2.73478479372	-1.99848920882	1.49659041466	-100	-1.93845227942	
CASC3_phospho_S66	2.00509363603	-1.61698768507	-3.10543481052	-3.09562278035	1.97952349467	
HNRNPC_phospho_Y105	-0.752486043092	1.82863864591	0.501096489938	0.454759786644	-0.706218947936	
TMEM163_phospho_S12	-4.60432184828	-4.63443947099	-5.48391498977	-5.375171583	-5.23410562992	
CD46_phospho_Y387	nan	nan	nan	nan	nan	
INCENP_phospho_S263	nan	nan	nan	nan	nan	
SLK_phospho_T193	-0.899772631287	-2.79833569068	-2.75900265687	-3.43491939609	-1.71262159776	
PHLDB2_phospho_T574	-1.63116447012	-3.50874953128	-4.19750227435	-4.24333458809	-3.89735694616	
PIK3R1_phospho_Y467	nan	nan	nan	nan	nan	
TBL2_phospho_T113	-0.431856678666	1.53862189412	0.499782794829	0.621600284271	-1.01535815894	
GNB2L1_phospho_Y52	0.89629465744	0.433345236153	-0.0192464492511	2.99642787849	-5.60823172421	
BCLAF1_phospho_S259	nan	nan	nan	nan	nan	
FAT1_phospho_T152	3.92915153869	4.60375995312	5.91176016049	5.1557027834	1.8311369896	
BAZ1A_phospho_T1367	-0.41250251926	-0.228420787874	-0.52062710425	-1.50907505847	-0.814443078797	
RGPD5_phospho_S128	nan	nan	nan	nan	nan	
ACTR8_phospho_Y424	2.47761860736	1.09195926319	2.58671380007	1.14725076752	3.48556045842	
EPN1_phospho_S473	-0.42179088966	-1.13848396074	-4.85262380251	-100	0.689172435454	
NAV1_phospho_S1190	-1.47577901261	-2.18090657195	-3.26285746379	-5.45989140858	-0.683861638491	
OXSR1_phospho_T189	0.386546067599	-5.41421145591	-4.81023028786	-7.20531279569	-2.83942062499	
UCHL1_phospho_T205	-1.58142137476	-1.75239588255	-1.01014568441	-2.18818460076	-2.52570501392	
ZSWIM8_phospho_S1092	0.887378466251	-1.50612531041	-2.19867489828	-2.69728577192	-1.09492170792	
SCARF2_phospho_T840	-2.20382040967	-1.0868462299	-1.75801334416	-5.39541442942	-1.40017498799	
OCLN_phospho_S341	-4.51402298127	-3.61387673901	-5.87083171017	-7.32390218132	-6.28911012705	
HGH1_phospho_T223	-0.942458297814	3.62328966478	1.71911471116	2.04082972059	-0.605942897227	
EZH2_phospho_T487	0.325887322412	-0.142756160207	-0.280043807794	-1.61268519428	0.369510710416	
PHACTR4_phospho_T358	nan	nan	nan	nan	nan	
FGD1_phospho_T711	nan	nan	nan	nan	nan	
GTSE1_phospho_S435	7.0511037057	4.95756784131	4.50042788885	3.26170051719	6.51209590101	
FAM21C_phospho_T437	2.72157227035	1.00185458881	-0.121643608866	-2.41535916008	1.16094383997	
EIF2B4_phospho_T86	1.69517830441	0.206644188613	-1.07262993507	-2.00341185894	1.65257778464	
UTRN_phospho_S1415	-6.97776159186	-3.3562742617	-3.41898223202	-4.54268710925	-5.72919057955	
NCAPH_phospho_T49	0.408698337066	-0.607500773309	-0.47102663734	-1.60514662745	0.306485083985	
YLPM1_phospho_T1043	-0.0844187805732	-1.85262623306	-3.41363739373	-4.49786906482	-0.93974466884	
SIN3B_phospho_T262	2.82037199909	1.09085021686	1.49957397423	-1.88117753667	3.83841205207	
PRKCA_phospho_T501	-0.221224981732	1.08763933411	0.960949226781	-3.14896070705	-2.29043430452	
TUBGCP6_phospho_S789	-2.42396584187	-2.08626865383	-0.49794028882	-3.34189790691	-5.04119059403	
GNB2L1_phospho_T50	1.36473775309	-0.313727917144	-0.115986022475	2.52291673589	-2.50887127559	
ZNF420_phospho_S656	-1.93870776322	0.597398421436	-0.240990559856	-0.943709914821	-1.60373830356	
TBC1D5_phospho_S730	-5.09103346692	-3.78574888568	-5.91243694466	-8.18306822519	-4.7653687047	
PPP1R16A_phospho_S60	0.432318802337	0.251390632104	-5.88994365057	-4.46884036635	-2.50021982529	
PNKP_phospho_T122	nan	nan	nan	nan	nan	
ACTG1_phospho_T318	nan	nan	nan	nan	nan	
MADD_phospho_S599	-3.02485143099	-1.79981078045	-1.52860527596	-4.68993394355	-4.72236990266	
TERF2IP_phospho_S203	-1.342488161	-1.52603530025	-2.66841738523	-3.00265862403	-0.909684266509	
MAGED2_phospho_S190	nan	nan	nan	nan	nan	
EXOC5_phospho_T122	-1.78871186081	-1.81159157992	-1.65576162947	-2.02914201531	-2.11619794592	
TRIM2_phospho_S375	-1.60056102797	-0.0720274426286	-2.16924447367	-2.75609584823	-1.07173459155	
STXBP5_phospho_T703	-3.89866644155	-3.16893501633	-6.36710915861	-100	-3.86192510549	
EPN1_phospho_T470	-1.57802405102	-1.72268943341	-4.15471336018	-5.10494983134	-0.658143420144	
ERBB2IP_phospho_S1239	0.393309220458	-2.24641029999	-2.04751711076	-2.99027897668	-2.29261011443	
EPB41_phospho_T859	-0.770591614445	-0.451188657068	-3.62604742228	-2.15670364463	-4.14085753131	
HNRPLL_phospho_S61	-1.66724924861	-0.966573052556	-2.57805479655	-1.57140998587	-1.29361271186	
NACAD_phospho_S1303	-1.4621088288	-1.31793550236	-3.86297828847	-3.44953344763	0.265909837159	
BRIP1_phospho_S116	0.531038321218	0.486374392938	-0.663144501417	-1.45891949387	0.677213736586	
XKR7_phospho_T558	0.377730946722	1.72335132199	0.516940165026	-0.604989821898	0.0553169105814	
TBC1D16_phospho_S102	nan	nan	nan	nan	nan	
GAGE7_phospho_S115	nan	nan	nan	nan	nan	
NVL_phospho_T150	nan	nan	nan	nan	nan	
PRPH_phospho_S75	-100	-0.248054934589	-100	1.98943247478	-100	
KMT2A_phospho_S2098	-1.01742187842	0.779564889897	-0.175409694278	-1.55222259158	-1.19392166244	
SYNPO2_phospho_Y622	nan	nan	nan	nan	nan	
BBX_phospho_T506	-0.613690561516	0.476257075967	-0.677413309246	-0.279132295844	-0.400047797986	
KIFC1_phospho_S26	1.40455001643	2.29919087914	-2.66212504439	-3.01210204491	1.2170552913	
MAP2K6_phospho_S207	nan	nan	nan	nan	nan	
RNF19B_phospho_T698	1.53604305319	-0.0208963879131	0.377396842291	-1.1995368871	0.281743010208	
LMNB1_phospho_S23	-1.83698698656	-3.19352493666	-3.42456698837	-11.2398938906	-1.36942352328	
SRRM2_phospho_S377	nan	nan	nan	nan	nan	
LMNB1_phospho_T575	0.278375081999	-0.617952858087	-0.517031764377	-2.02988106237	0.824595478916	
BAZ1B_phospho_T28	-100	3.05245497667	3.38128682891	2.45152347483	-1.73549576658	
VPS41_phospho_S249	1.30750060827	-0.758716949039	-3.19105728244	-3.93060466105	-0.0338777163765	
RBM14_phospho_T206	-2.10605283766	-2.90811129506	-3.29145506876	-3.83476872133	-3.10358572853	
RRAGD_phospho_T391	nan	nan	nan	nan	nan	
CNNM3_phospho_S673	-0.829303676547	-1.49579285537	-3.56803678095	-4.52751778353	-2.09845352638	
BCL11A_phospho_T208	nan	nan	nan	nan	nan	
RAD23A_phospho_T14	nan	nan	nan	nan	nan	
MFF_phospho_Y148	-6.65650174908	-3.64968662004	-7.06921911609	-6.60627383734	-6.9818017493	
TRA2B_phospho_S95	nan	nan	nan	nan	nan	
NPM1_phospho_S222	nan	nan	nan	nan	nan	
BARD1_phospho_T299	3.22431268246	2.22281867501	2.16333957808	1.12232570379	3.75355176747	
KHNYN_phospho_T413	-0.640929961019	0.137996307227	1.126386001	-2.11402470314	-1.17180931584	
REPIN1_phospho_T510	1.12556994242	-2.0189743663	-2.82282677075	-4.61156825989	-1.37390931632	
TPR_phospho_T2133	-0.62888485953	-1.67934447506	-1.84208652713	-2.76229156756	-1.08034018038	
RPL11_phospho_T73	1.07179479045	1.65953389807	1.56582507211	0.589464965915	0.417621827954	
FZD6_phospho_S606	-2.38756674443	1.1069169767	-2.55078452403	-6.05322912171	-1.85857566323	
TOE1_phospho_S425	-1.37272093997	-1.97413496115	-1.76039236179	-2.30040748693	-1.89820668426	
POGZ_phospho_S1364	nan	nan	nan	nan	nan	
RPS6KA6_phospho_Y239	nan	nan	nan	nan	nan	
JMJD1C_phospho_S655	1.15043001916	-0.972270975547	-0.359068115	-2.79494847811	1.8326743638	
ABLIM1_phospho_S458	-5.45129685497	-4.62945981326	-5.64489496441	-6.16913039591	-4.91865116785	
RABEP1_phospho_S407	-2.08390866886	-2.04994248274	-4.61303337783	-3.02383294852	-1.11943579945	
ARHGAP12_phospho_S240	nan	nan	nan	nan	nan	
DMTN_phospho_S152	-8.14239637273	-8.48083975433	-6.97068322697	-100	-17.635796962	
TLE3_phospho_S263	nan	nan	nan	nan	nan	
TMPO_phospho_T357	-0.444293390689	1.10538430137	-1.04241219102	-2.21672405315	0.102764691036	
MAP4K4_phospho_S649	0.0856639092692	-0.781460020395	-0.790235806075	-1.59889029271	-1.16274840152	
TCOF1_phospho_T974	1.27422472827	0.667547337001	-1.27405452946	-0.994898706479	0.828401956935	
DYSF_phospho_T184	-100	-6.41679693089	-7.57241459965	-7.99238153355	-6.6789574751	
ZNF420_phospho_S376	-1.79546333251	0.458067491985	-0.758807994612	-1.35263039698	-2.01777675449	
NUCKS1_phospho_S19	-7.11406449287	-7.50962791588	-9.1127194667	-10.7157062994	-7.65699268924	
MFAP1_phospho_S132	nan	nan	nan	nan	nan	
IQSEC2_phospho_S383	-2.37840305197	-5.45944999683	-7.74214141215	-5.43003390911	-2.20920252253	
SH3GLB1_phospho_S190	0.27419562284	1.73501435702	1.15829285142	0.878471505082	-0.754202209781	
BUD13_phospho_S236	nan	nan	nan	nan	nan	
DNAJC11_phospho_T232	5.76803110323	5.43824495907	4.12740129532	4.7941719688	6.05284630393	
TNKS1BP1_phospho_S851	-1.25433597196	-5.30985606978	-5.94409221428	-8.8279129158	-1.26439883371	
KRT79_phospho_S218	nan	nan	nan	nan	nan	
TAGLN_phospho_S186	-5.72740687862	-4.20264962182	-5.33874909352	-4.2946471841	-4.789743971	
TCEAL3_phospho_S65	-1.03745588688	-1.7957176298	-4.96417354773	-4.09376803485	-1.89613362777	
PRKAA1_phospho_T382	0.233491062012	-0.521891611218	-0.459620568447	-2.01739698348	-0.212893206829	
CTTN_phospho_S113	-1.29962939103	-0.608771757632	-3.21089790014	-3.55820821399	-2.44090226685	
ANKZF1_phospho_T364	0.749262704267	1.20361766782	-0.372874994295	-0.38460240348	0.146687453298	
STK3_phospho_T336	0.900579434839	1.30166588951	-3.72834811535	-2.36765952817	-0.316355628771	
HSP90B1_phospho_S64	-2.5514352674	-0.302796372996	-1.1546079372	-3.50380600519	-3.6877506722	
COPG1_phospho_T594	1.25813573162	-0.286816449108	-0.469901304909	-2.54503741301	0.469440719199	
DBF4B_phospho_S501	-0.597327057766	-1.34843779456	-2.29357401704	0.299295286145	-1.82647763765	
USP6NL_phospho_S617	-0.927236990792	-4.28674352295	-3.90566226687	-4.58524004173	-2.71009739586	
CHCHD3_phospho_S113	-0.266524579478	0.310812532173	2.15007775771	-1.31647693927	-1.63289067695	
TLK1_phospho_S700	-1.45833554601	1.44468362991	0.352233113239	-0.414343167481	-0.979459518376	
RSRC2_phospho_S27	nan	nan	nan	nan	nan	
RABEP1_phospho_S416	-2.30359126566	-1.77016788626	-6.00777717486	-4.58390153073	-1.19148105745	
CDK11B_phospho_Y594	nan	nan	nan	nan	nan	
HOXA10_phospho_S272	-4.08687289984	-1.18034433754	-1.04150040565	-4.98156300207	-3.76659876691	
NOS3_phospho_S633	-0.968394362864	-6.06785836478	-3.57556669657	-5.54495328357	-6.01568528732	
TANC2_phospho_S1740	-2.18334123342	-2.62171508069	-6.51045969179	-4.98752746876	-3.83898543453	
U2AF2_phospho_S79	0.661879850376	-0.86334832768	-1.77686717675	-2.84791888683	0.0592105952074	
ARHGEF2_phospho_T679	-2.24771548435	-2.76646968254	-0.698644515309	-3.57394493323	-2.13886744464	
USP3_phospho_S210	-3.11154790427	-1.0118048826	0.444050059412	-2.11539379986	-3.12012390015	
EPRS_phospho_T898	1.51847016456	-0.187993392915	-0.311099404397	-1.68218456031	1.04452588899	
PDE4B_phospho_S46	nan	nan	nan	nan	nan	
TNKS1BP1_phospho_S221	-4.10301695747	-4.99634794954	-6.82334420522	-6.67649867311	-3.30802448981	
SEC16A_phospho_T415	nan	nan	nan	nan	nan	
CHD6_phospho_S1714	-1.01106155015	2.09747485178	0.0630027782253	0.34140350205	-1.69326054667	
DSP_phospho_S1926	-0.892379553149	-0.493048809112	0.0286916635136	-3.34770692206	-2.91745883251	
PPP1R1B_phospho_S137	-5.73449288663	2.89520298879	-0.6598356706	-5.0928058341	-13.1978189344	
WAC_phospho_Y25	-0.588659594613	-1.31289272967	-3.53418598718	-2.92083689217	-1.87722153046	
GOLGA3_phospho_S983	-2.45648407758	-0.858534558306	-1.05371551229	-2.30536308053	-1.8944881164	
RFX3_phospho_T390	-0.390884306005	0.421360191973	0.377401658555	-2.15067547657	-0.62749918492	
RGPD1_phospho_S119	nan	nan	nan	nan	nan	
NUP188_phospho_S907	nan	nan	nan	nan	nan	
PRKCA_phospho_Y504	-1.40393794644	0.0321126854672	-0.113202942494	-4.67600566898	-3.66845470332	
RAD51C_phospho_S20	0.157379749889	-0.507188255217	0.564229495026	-1.78075006048	-0.18692092499	
PRRC2B_phospho_S1470	nan	nan	nan	nan	nan	
PBK_phospho_S32	nan	nan	nan	nan	nan	
MYL6_phospho_S30	-2.46952457762	-1.86629464145	-1.26598833378	-3.01926963058	-2.01623019255	
MTCL1_phospho_S1421	nan	nan	nan	nan	nan	
RCSD1_phospho_S351	-5.44359752581	-4.72618224997	-5.83436321431	-6.3453369644	-4.43152119317	
RRAGC_phospho_T394	4.23779395242	1.03719109656	-1.66594346548	-3.21296900238	2.33455777253	
LASP1_phospho_S146	-6.12159165261	-5.53511201262	-7.20036529345	-7.01012081578	-4.91205235517	
U2SURP_phospho_T931	nan	nan	nan	nan	nan	
RHOG_phospho_T125	-2.4346164485	-1.25677130568	-1.43239793587	-3.2011100023	-2.3614204004	
ABLIM1_phospho_T451	nan	nan	nan	nan	nan	
H1F0_phospho_S66	-4.166553328	0.097318237101	-1.4490402642	-3.74716336356	-4.31491022056	
CIT_phospho_T1299	1.4177645013	-0.290726248794	-0.465704130754	-1.02208831559	0.54675573337	
NUMA1_phospho_S991	-1.92970342146	-0.227236772668	-1.37800662043	-1.35245729023	-2.29160604277	
EPB41L5_phospho_S420	-5.665886996	-3.14763249771	-3.6104979705	-3.47625477761	-4.67326418648	
NCOA5_phospho_S162	2.54255505098	-1.21622575425	-2.10313210259	-2.55203829295	-0.211839476973	
PAPOLA_phospho_S552	-1.43481887151	-0.7343354159	-0.270930633087	-1.33949345403	-1.30769304956	
KSR1_phospho_S406	-1.27800991448	-0.496707779151	-3.46753079153	-1.37765285311	-2.85954752601	
CTR9_phospho_S941	-1.03679015665	1.30385465039	2.21828884748	1.81735733868	-1.04449250743	
PSMC1_phospho_Y439	1.60779504386	0.233257302843	0.36512900559	-0.845170231929	0.792815498449	
TMPO_phospho_S159	-3.37866620917	-2.77747035694	-4.19146870592	-5.91449468692	-3.65136600381	
ANKLE2_phospho_S528	0.0903921783991	0.0666685369133	1.59768087841	-0.677858165362	-0.231785769606	
HSPA1L_phospho_T228	nan	nan	nan	nan	nan	
ANK2_phospho_T3079	2.14286120914	2.67135541959	1.29733135447	-0.400035339786	-0.293601817087	
CTR9_phospho_S1091	nan	nan	nan	nan	nan	
LIG1_phospho_T233	4.2625535817	-0.504627995628	-0.476569756558	-2.57640362809	3.70886984639	
EPRS_phospho_S335	-0.82531953259	-0.317790066179	2.02873448404	-1.43983140288	-1.45735493092	
L3MBTL2_phospho_T76	-0.764998692162	1.21892517929	-0.791927056023	-1.07119929628	-1.90636879473	
UTP18_phospho_S210	-2.33549381813	-0.167661417809	1.09438871235	-0.492289729991	-3.30986110593	
HEYL_phospho_T256	-3.00244038836	-0.0651663881134	-5.48527940565	-1.51178340267	-2.86396291213	
PPFIA1_phospho_S1139	-0.42872924897	-2.09329136317	-2.61311367613	-5.26811921463	-2.18852518246	
ZNF358_phospho_S484	nan	nan	nan	nan	nan	
RSRC2_phospho_S30	0.583968293949	0.650653352223	0.324160818534	-0.428830035638	0.499603285697	
RANBP2_phospho_S21	nan	nan	nan	nan	nan	
RBM10_phospho_S22	0.677836152689	0.701698558547	-0.653462212991	0.0390216060615	0.447979636017	
MARCKSL1_phospho_T148	0.591046407084	-0.691951226993	-1.71032807193	-4.86964075193	1.40756866479	
RANBP2_phospho_T1396	0.104871046026	-0.0704358693049	0.189322322915	-0.162858189254	0.0385638661591	
GP1BA_phospho_S629	nan	nan	nan	nan	nan	
NEK6_phospho_Y212	nan	nan	nan	nan	nan	
CCND2_phospho_S279	1.16486993392	-3.69456087988	-2.38082906745	-3.04030304091	-1.07000978557	
STX12_phospho_S218	-12.6493334701	-7.07197655758	-7.71535105193	-7.39436900524	-100	
PRKCQ_phospho_T538	-4.56914616649	0.200033005508	-5.18197947495	-1.86496281826	-4.94057026439	
LMO7_phospho_T913	0.15009392426	-2.3218993271	-3.07534707255	-3.66536144189	-2.04646920174	
DHX38_phospho_T1217	3.18552152718	0.990292951201	0.77741084562	0.0633116343532	2.33167385337	
MYLK_phospho_T1624	-5.84885263356	-5.13875915985	-6.07343852391	-5.49261818526	-4.88182145134	
ACTC1_phospho_S35	nan	nan	nan	nan	nan	
LDB1_phospho_S410	-0.779345112715	-0.688592110811	0.0873706537581	-0.593501416265	-0.0803741914565	
ACTA1_phospho_T320	nan	nan	nan	nan	nan	
IGF2BP1_phospho_T446	-0.0283692983039	-0.741698181267	-3.89920575616	3.32705853237	-1.5320005758	
IRS2_phospho_T527	1.4160755991	1.60693674932	-2.29207822194	-2.41956805063	-1.07726102839	
RNF213_phospho_T303	0.490990280052	-1.7382498099	-1.80577721277	-3.27261291617	-1.26221894562	
VPS13C_phospho_S2071	-0.19409950586	-0.242782902929	0.277867404962	-1.65983856118	-0.817713670139	
HOMEZ_phospho_T451	-0.828353070467	-1.01287530318	-1.14494073484	-1.14649655349	-1.33997326222	
KIAA1522_phospho_T185	8.03907514802	1.93098090616	1.22632919938	0.382867012449	4.71205441661	
SSH2_phospho_T870	-4.33548252649	-2.80078074826	-4.28956352999	-5.53545367439	-3.25729413105	
TCOF1_phospho_S1350	1.46599492863	0.111182695822	-2.94770607295	-3.78285110669	-0.954351366402	
RBM14_phospho_S620	-2.37381274635	-2.76572758327	-3.90824797074	-4.40604389115	-4.39146519552	
SRRM1_phospho_T872	nan	nan	nan	nan	nan	
PLCB2_phospho_S964	nan	nan	nan	nan	nan	
CLDN4_phospho_Y208	nan	nan	nan	nan	nan	
PML_phospho_S527	nan	nan	nan	nan	nan	
SLC2A1_phospho_S490	-10.7275127449	-4.56915033252	-7.3838119283	-8.08413871117	-8.64337875207	
RBM12B_phospho_S575	0.232779500492	-0.103450050794	-0.829109524155	-1.27575946996	-0.261302243304	
CCDC6_phospho_S254	0.473601355334	-0.28618939742	-1.003348224	0.0625545898821	-0.588125266468	
GAGE12B_phospho_S115	nan	nan	nan	nan	nan	
MGA_phospho_S449	-0.09671177926	-0.920203361917	-1.96963677792	-2.39703392079	-0.536678398185	
MAP2_phospho_S1653	nan	nan	nan	nan	nan	
MACF1_phospho_T7273	nan	nan	nan	nan	nan	
RPS6_phospho_S236	nan	nan	nan	nan	nan	
BUD13_phospho_S151	nan	nan	nan	nan	nan	
EIF4G1_phospho_T207	1.04077485459	-0.540763402287	-2.13947017565	-2.75020818658	0.145766421087	
AKAP11_phospho_S1103	nan	nan	nan	nan	nan	
PKN2_phospho_T814	-0.794224129787	-0.0543186813193	-0.999521765884	0.824400142917	-4.24922531681	
CACNB1_phospho_S507	-3.64849468177	-0.839054062561	-4.08487224474	-3.94544473842	-2.71510144179	
ENAH_phospho_S125	-4.03114236268	-4.21326963498	-5.83963384678	-5.93555292207	-4.96001081131	
SPECC1L_phospho_S868	-2.36335411347	-3.58786598648	-4.41888319252	-5.07859848593	-2.17334353515	
CTDSPL2_phospho_T116	-0.86496053074	-0.148858091221	-6.06117054994	-7.7079109368	0.295988403304	
BMX_phospho_T165	-1.458352418	2.00513321656	-4.61680509726	-4.22621259219	-2.95625565156	
TCF4_phospho_T487	1.24102348531	-1.25760435755	1.97689646758	-0.15494632007	2.23097884757	
CTDP1_phospho_T843	1.66535125663	-100	-4.78095779424	-100	-1.70121104108	
EIF4G1_phospho_S704	2.18685593355	-0.177945979409	-0.61723352696	-6.65316370017	2.41816335093	
RIC1_phospho_S1004	nan	nan	nan	nan	nan	
MAGED1_phospho_S457	-0.87098993828	1.45730004197	-0.132602035661	1.53134463662	-1.36169504655	
USP34_phospho_S3406	0.376047456239	-0.73975493839	-1.76312420042	-1.97341180082	-0.15461017718	
ZNF318_phospho_S1896	0.469491918841	0.223245789426	-0.228557131126	-0.84498552218	0.352935462989	
HSF1_phospho_T367	nan	nan	nan	nan	nan	
UTP11L_phospho_T90	-0.499248148044	0.172876007834	0.0507436531195	-1.02299517341	-0.712650358374	
SRRM1_phospho_S402	nan	nan	nan	nan	nan	
MRE11A_phospho_T597	0.994546615524	1.3932532013	-2.40592979434	-2.24732090826	-0.108364587514	
PRKAR1A_phospho_T209	-2.93782725923	-2.84569445568	-1.16708626607	-3.91687965796	-2.71153311177	
MAPK8IP3_phospho_S1143	nan	nan	nan	nan	nan	
PSMD1_phospho_T311	0.564813318889	-0.960324087133	-1.58099828239	-2.16269719649	0.165563524079	
