ptm	Channel 126: Normal Pool	Channel 127: DMS53	Channel 128: H526	Channel 129: H69	Channel 130: H82	Channel 131: H446
SON_S1859	.0190824606	3.7277175	276.516114	837.549168	1083.7954	99.5478352
EPS8L2_S240	1960.98084	131.30793	48.67023	0	.0901599	0
SP2_T63	266.587524	212.96067	163.986879	89.817796	71.0056	162.585323
LSR_S464	138.524904	284.8833	193.4667	99.732908	12.017	39.40382
DENND4A_S1199	305.557056	1407.4671	25.8135528	139.105792	25.17	313.605979
SCRIB_S1285	1432.815804	621.00337	1008.9345	108.46402	147.1059	220.208889
ZNF24_S317	175.2328242	156.600925	278.111211	577.320768	125.0116	136.0910637
UTRN_S2482	498.55932	4.352387	18.909786	7.3116736	2.15291	5.6893398
STAT6_Y641	NaN	NaN	NaN	NaN	NaN	NaN
SEC16A_S414	NaN	NaN	NaN	NaN	NaN	NaN
YWHAZ_T232	298.6675146	135.4460263	291.2380905	120.8656504	185.29468	114.3247813
GP1BA_S632	NaN	NaN	NaN	NaN	NaN	NaN
SLC4A7_S412	NaN	NaN	NaN	NaN	NaN	NaN
TAGLN2_T190	9177.991578	338.21099	1180.47321	225.0246908	160.54732	295.784487
NUP210_T1844	392.83807626	959.34891	2000.535936	1685.867704	229.93114	1724.935872
GAGE2C_S114	NaN	NaN	NaN	NaN	NaN	NaN
IRS2_S523	379.325646	490.2625	353.338902	66.342332	42.2149	163.019636
RPL11_T47	203.213934	167.36694	364.48062	903.815872	278.4817	158.013213
EPB41L3_S760	69.991236	88.63738	126.652701	250.64762	11.62466	5.4363597
UBXN4_T489	525.182238	28.98402	64.413636	6.2585056	2.620119	48.60154
CD2AP_S510	NaN	NaN	NaN	NaN	NaN	NaN
MICAL3_S1221	315.617148	603.0817	249.395055	86.665988	36.05978	931.25203
PRPF4B_S32	NaN	NaN	NaN	NaN	NaN	NaN
TOPBP1_T1105	0	109.51642	27.770358	28.8896296	39.12846	118.202793
SRRM2_S2209	30.9796704	14.10942	22.062936	13.186726	10.7692	8.6849118
RANBP2_S1400	1220.4286794	1175.187052	1476.62529	1312.709828	2283.0265	833.708583
NCBP1_S7	375.6625614	1171.15349	466.815552	263.5342908	100.36441	406.846528
CTDSPL2_S104	5949.942642	1908.92325	2779.533477	66.51860444	22.30571	2652.58243
FOXK1_T436	2025.050706	1005.09812	2892.780366	1173.61484	1659.6846	1047.04208
PHPT1_S29	50.838732	2.917824	42.335706	286.06624	62.9	14.491331
MAPRE2_T33	44.599464	88.38596	316.26903	473.63256	155.42	16.803601
LMAN1_S88	77.403816	16.54042	175.71057	339.55196	55.387	8.3213258
CTTN_S405	NaN	NaN	NaN	NaN	NaN	NaN
DPYSL3_T64	0	154.8274	88.812696	23.596084	0	876.09139
SYNPO2L_S264	1669.48614	0	15.741936	1.8292652	3.26878	6.7277213
CCDC6_S374	NaN	NaN	NaN	NaN	NaN	NaN
KANK1_T1334	259.388892	846.30611	1244.5461	47.976716	187.6839	178.529072
PANK2_S189	2485.87164	1233.28556	759.823449	78.3484916	72.8549	686.172168
VPRBP_T706	64.5613794	1026.1069	460.43193	183.856552	219.1451	988.36435
ZNF292_S820	99.079092	45.37585	450.0258	1820.4	197.3989	53.50749
USP8_T577	312.888366	570.8027	310.047108	65.600556	28.2262	220.718102
STIP1_S481	50.531796	396.3778	105.459417	209.96464	36.9076	243.10293
KLC4_S598	106.496208	23.2479	22.650789	0	0	12.883335
CHD8_Y2516	684.1557324	944.81127	919.499112	812.04418	331.675	1347.323777
KDM1A_S611	415.1513898	278.06428	1597.591443	1332.742072	811.48	367.990013
LRRC16A_T1228	210.367206	1365.143	69.7225851	164.3281	10.5071	1804.49722
MYC_T58	947.10168	516.7149	742.06482	864.43988	433.45	298.7333
LBH_S63	NaN	NaN	NaN	NaN	NaN	NaN
EPB41L4A_S452	NaN	NaN	NaN	NaN	NaN	NaN
MLST8_S43	42.886368	12.872691	75.617535	39.675396	24.8631	12.757289
RANBP2_S2454	NaN	NaN	NaN	NaN	NaN	NaN
RB1CC1_S644	88.6221	233.20349	30.4227966	10.7578388	4.12188	33.502984
MAF1_S85	238.520268	2361.9154	0	62.753036	10.4061	347.700459
UBQLN4_T101	545.7493314	320.19325	365.676612	51.18691	49.78117	257.945756
TNKS1BP1_S1631	1456.11648	0	39.52095	11.241044	14.9375	3.3044061
KIAA1614_S1057	NaN	NaN	NaN	NaN	NaN	NaN
SMC1A_S360	399.8284794	3541.25265	999.589857	718.437584	2119.2634	1817.22166
PRPF38B_T479	1505.9000628	2688.7471	6130.20429	1097.071312	4540.827	2557.337664
NCF2_S215	4930.466814	37.052418	47.33501724	9.7341642104	3.39042	17.8454409647
FOXK2_S392	444.881808	174.07182	629.00712	374.13512	170.7775	317.12446
PAFAH1B2_S2	93.891798	63.13879	32.501994	33.7847	15.03286	35.393246
AMBRA1_S1191	58.679964	10.287342	19.886013	11.6115472	13.1338	13.034633
LMO7_S1197	702.381834	103.062609	29.82924	36.691473428	18.9928	14.5085938771
RAD18_S471	319.4439822	1480.02361	476.227962	762.318992	238.125	1729.64002
FANCD2_S319	166.958064	219.6948	607.445601	90.524496	38.86294	220.920439
DPYSL3_S56	32.8891374	21.99405	103.468743	19.11124	5.19739	25.427373
RB1_T778	NaN	NaN	NaN	NaN	NaN	NaN
JMJD1C_S652	462.377916	1130.3448	194.068224	375.604908	64.6898	1528.45969
DARS_T52	118.346886	107.61673	437.80422	613.6006	196.1642	165.262677
SPEN_T3139	1005.7234698	925.97245	617.761326	216.3611852	177.80276	724.661352
ATP1A1_S653	1726.810596	809.386461	1399.133211	1167.382412	382.7263	246.0817565
PLEKHG2_T1257	NaN	NaN	NaN	NaN	NaN	NaN
GANAB_S190	186.111702	72.9781	172.277973	361.12888	19.87395	77.500207
AHCTF1_S1900	207.102798	705.952	132.762756	271.123124	60.1559	884.68242
RSRC2_S32	56.823228	74.15161	53.436264	43.9597	20.7552	78.181262
FRS2_S226	868.558572	1197.0192	64.5762033	91.665872	13.42171	443.94835
MAP1B_T1853	570.58399188	6089.45558	356.76296124	3809.396864	65.172767	4472.751298
VWA5A_S92	108.43308	81.92119	25.549482	8.1711244	6.72788	22.607067
YRDC_S37	135.5569992	366.08962	194.048673	30.818114	47.5992	82.237311
MLLT4_S1805	7412.30028	1915.251	69.535116	68.60392	40.42075	1281.70806
RECQL_S608	1.49506182	559.195871	76.202301	128.919248	115.33627	28.573494
ABLIM3_S503	NaN	NaN	NaN	NaN	NaN	NaN
RHBDF2_S113	1436.625288	436.60656	266.266245	91.2055772	62.006	61.3126371
PML_S408	833.79996	24.98886	87.442656	52.452976	39.3679	50.077391
AKAP10_S52	55.48662	1739.2167	216.33696	113.008952	311.519	477.8834
APBB3_T463	39.18159	155.5749	145.930722	56.816608	96.6853	156.43186
SRSF9_S216	NaN	NaN	NaN	NaN	NaN	NaN
SATB1_S637	505.652679	167.930815	2034.091038	2140.120404	12.715681	31.7626397
AAK1_T389	1568.372652	1049.98153	390.154758	171.3648044	201.83803	638.644052
RPS20_S93	198.08901	160.85277	483.18312	1357.96808	113.5903	886.39549
PEA15_S104	69119.98758	0	2493.2911815	648.5846772	395.38981	809.5971602
USP15_T226	134.60202	201.2426	188.84502	523.20368	53.4759	94.119661
NUMA1_S2003	365.526378	1005.7463	369.89169	155.079284	90.0284	725.59375
RANBP2_T779	NaN	NaN	NaN	NaN	NaN	NaN
LMO7_T1588	993.252078	575.79093	241.482927	98.5066244	82.67229	562.102993
BRPF3_S525	63.4220496	108.46862	43.6332015	32.6328012	28.20585	58.619201
ZNF185_S519	141.63282	21.4916	26.938926	6.9468832	2.35681	24.704267
CDK11B_S589	NaN	NaN	NaN	NaN	NaN	NaN
NONO_T15	489.7671912	1789.29686	1774.043334	203.2645024	2154.7869	1892.1190064
KANSL2_S135	598.682448	896.411776	1505.020692	1638.393152	598.2612	1074.8881773
FOXO1_S256	795.01905	355.61422	98.19159	16.031100334	0	3206.41978
ATXN2L_S559	3732.533784	3934.0392	1897.98609	868.4492	483.78096	2907.437063
TCF4_T398	NaN	NaN	NaN	NaN	NaN	NaN
HIST2H2BF_S65	NaN	NaN	NaN	NaN	NaN	NaN
PCM1_S121	587.038536	496.381964	694.013313	946.366316	132.26752	936.566934
PSMD14_T266	83.003886	147.29	58.945824	160.22332	80.0064	104.883754
LSM14A_S182	NaN	NaN	NaN	NaN	NaN	NaN
MCM3_S672	NaN	NaN	NaN	NaN	NaN	NaN
DNMBP_T1462	32.4976428	564.5614	273.84483	96.994464	118.422	261.01794
VCL_S288	974.996568	9.8532135	89.6908593	93.206848	.869412	127.937653
NAV1_S1518	8.2964952	2.9978	18.236379	80.19824	28.6497	1.4606463
BMX_S325	1235.064505626	290.4815966	19916.78892	402.6662492	210.0841683	194.5697951
GPS1_S468	521.966592	188.434142	268.192533	563.471668	272.3451	145.286526
RB1_T252	201.7831662	1986.3831	23.071209	149.598992	55.77903	381.493306
SLC7A2_T467	164.758104	187.2754	39.35484	26.299156	36.8184	13.410203
PAPOLG_S708	515.534922	609.56974	66.8062668	158.503708	42.10493	70.7047333
RAB3GAP1_S927	2660.729904	142.052846	845.685855	368.62508	352.4751	185.1058698
NEBL_S949	15780.077586	1080.365299	1092.835485	449.43224232	134.22105	609.717183331
F11R_Y280	NaN	NaN	NaN	NaN	NaN	NaN
PDE4D_S59	118.783098	150.3164	50.32692	180.2714	28.9564	259.45788
KANK2_T168	743.653764	182.35789	172.187862	108.884636	82.6358	147.423958
TACC2_S2389	628.485102	4019.9614	293.920032	214.4865136	130.1893	1005.728845
TNKS1BP1_S1545	9380.201166	1351.64601	1236.9496398	224.65599616	317.42276	1223.679606
RCL_S123	6.7172868	7.817095	35.531076	83.078172	0	8.939743
MKI67IP_T223	255.9797856	2083.3917	209.1337395	149.574202	914.0379	1187.356744
AQP4_S285	18042.41817	18.1168858	55.58393106	155.2268252	14.41402	20.7070385108
UMPS_S172	125.3414358	15.817035	727.436115	1107.099348	374.5945	49.5088893
DLG1_S448	NaN	NaN	NaN	NaN	NaN	NaN
PRKD1_S205	32.4056754	9.981712	19.869255	15.666096	.586908	51.127596
AURKC_Y205	NaN	NaN	NaN	NaN	NaN	NaN
CENPF_T3045	42.859908	80.34559	73.873821	12.7710236	0	291.78579
MAP4_T917	595.997514	568.4133	437.78658	18.9885036	11.6508	662.83718
RBM12B_S710	1466.18073	1929.7421	981.776544	732.753328	446.61376	1387.244835
ZBTB5_T218	73.090458	48.85478	44.611854	64.600224	36.7109	38.88701
PRKAA1_S498	792.36171	5.25993	56.794773	58.8899696	32.371386	41.854441
RPS6KA3_Y234	11140.43112	10348.34827	1401.9246969	555.0879712	704.75456	2101.0172357
HUWE1_T2889	1841.976234	1526.73092	1013.038005	314.74568	321.4394	685.599076
PLEC_S4389	NaN	NaN	NaN	NaN	NaN	NaN
ARL2BP_S157	87.999912	51.58036	69.070743	30.773344	37.3802	28.621858
UBXN1_T229	84.073626	32.749249	201.837909	265.405884	91.0037	24.8602944
ARFGEF1_T1072	94.374882	58.68356	144.821019	40.308984	57.8779	50.082099
HIST1H2BJ_S65	NaN	NaN	NaN	NaN	NaN	NaN
RBL1_T369	306.515286	1003.68515	587.709822	375.765192	172.3678	787.064608
APMAP_T19	494.558568	270.51115	128.857554	40.8028156	64.88522	126.915268
ANKS1A_S887	61.342974	24.87693	10.6167222	9.327626	2.70144	6.6094542
TFAP4_T37	200.936484	112.25097	71.934744	62.87854	55.6358	85.723371
PRPF4B_S257	NaN	NaN	NaN	NaN	NaN	NaN
SASH3_S7	9033.90894	32.422	20.8728975	16.4259724	4.14798	9.3836967
SORBS3_S545	1962.32652	20.777081	232.004808	27.7242924	25.19108	136.640712
PRKCI_T416	197.6249016	124.170982	90.389271	238.138216	78.49776	136.9597325
GTSE1_S243	217.6871382	528.9141	136.427907	274.72056	103.9502	554.96299
MID1_T518	69.739866	874.159	146.744955	42.775848	71.486	251.0327
ATAD2_S1190	75.8233224	26.071812	583.98543	340.504784	96.0942	19.762258
KDM1A_T59	2798.6958972	2197.8411	2766.1072614	905.73010844	517.525006	2465.59672
RAPGEF1_S371	350.773416	73.45546	46.048779	24.479644	12.0238	45.684613
EIF4EBP1_S112	767.464362	1033.81096	1499.340024	326.2514516	252.1413	608.825934
CLASP2_S529	127.78668	51.23573	41.747706	10.595986	7.92735	42.389334
CUL5_S34	3115.561806	1135.84965	4966.22448	117.1475352	26.35252	2506.31343
ACLY_S451	2725.8714	465.99046	630.326445	238.8165	126.24219	1258.859387
ABCC5_S64	NaN	NaN	NaN	NaN	NaN	NaN
PRRC2A_T1533	18.9261954	407.2523	37.481178	21.22912	.932782	291.00255
RRP12_S1284	212.220162	1408.017	505.838025	23.5202044	44.99037	291.867752
RITA1_T93	368.052174	661.1306	279.106695	109.49484	66.562	300.49131
RGPD1_S1471	NaN	NaN	NaN	NaN	NaN	NaN
RBM33_T946	159.886818	237.5295	163.3464	128.4159	46.1188	117.72782
HIST3H2BB_S65	NaN	NaN	NaN	NaN	NaN	NaN
MEX3D_T510	0	260.47021	77.5590816	198.445504	21.74984	539.663595
CNTRL_S831	845.35164	183.32756	179.162571	368.84856	206.7533	136.60048
ABLIM1_S706	2720.85156	190.48302	663.47127	2.9364532	3.26062	170.144552
PDS5B_S1358	NaN	NaN	NaN	NaN	NaN	NaN
TRIM9_T41	794.35755	382.90226	298.566555	153.135156	64.2946	549.99284
ZC3H18_T796	1268.743392	2886.53872	1669.296867	372.4014184	285.02093	2213.680093
GAK_S73	180.437922	202.0928	482.96703	503.0446	35.5473	52.212469
CCDC130_S40	39.682818	87.97334	59.353014	73.426796	34.3902	45.704194
CASKIN2_T848	163.052568	103.28565	23.863098	7.8141484	4.02124	94.264646
DYNC1H1_T1885	204.405768	21.235994	110.961627	285.399648	20.05807	85.052909
DARS2_S242	192.972402	513.0645	196.61103	154.147032	64.6391	259.816972
HNRPDL_Y295	NaN	NaN	NaN	NaN	NaN	NaN
OGFR_S420	NaN	NaN	NaN	NaN	NaN	NaN
SMC1A_S358	210.176316	121.42715	143.533593	38.5577	124.9132	99.8417749
HIPK1_Y352	228.5240958	506.909	1465.631601	217.9218156	361.1959	342.612395
ACTA2_T320	NaN	NaN	NaN	NaN	NaN	NaN
DCP1A_S525	333.162396	268.23433	321.840918	148.64084	86.9779	191.600299
PI4KA_S1479	865.644192	487.336551	880.396524	3711.221064	1689.35	1393.014703
RB1_S788	NaN	NaN	NaN	NaN	NaN	NaN
PCM1_S119	NaN	NaN	NaN	NaN	NaN	NaN
RB1_S794	107.10819	130.6773	41.351541	29.61776	21.0612	50.65594
ACTB_S33	3252.700206	10.2831924	176.100267	548.000636	234.6777	199.237103
CDC5L_T438	NaN	NaN	NaN	NaN	NaN	NaN
ZC3HC1_S24	483.7015764	5231.05882	430.78156695	1655.395096	923.6292	3367.630688
NDNL2_S57	55.2434148	54.405208	88.161633	70.01436	71.6705	74.5100492
ZNF638_T483	44.4266424	954.1038	566.97018	95.06558	107.0297	471.81329
RNF34_T176	214.844238	47.8257	263.97819	87.645304	16.1585	23.322576
ARHGEF12_T736	1139.757696	1895.62061	751.829589	145.4412724	84.6668	505.31285
POU2F1_S322	55.9944252	26.103298	278.434905	10.0468912	18.58904	9.3205774
TUBB3_S115	NaN	NaN	NaN	NaN	NaN	NaN
GTF2I_S674	571.0219956	504.07214	5500.877151	4520.220736	3246.7001	876.217222
EXO1_T475	263.43348822	1720.63125	767.376162	1365.279724	315.54756	1269.326876
KIF23_S912	NaN	NaN	NaN	NaN	NaN	NaN
MATR3_T49	18.8923644	35.95046	347.79465	327.24132	315.719	48.246942
CNN3_S215	175.532238	123.74999	40.002669	21.6481524	5.70744	169.950454
TPR_T653	1408.563324	1973.24465	388.6771875	269.4051252	85.77994	1400.945222
NUP35_T280	382.584762	605.3632	406.18305	437.007	186.8205	282.99788
NUMA1_T2015	8761.50891	8041.53025	8521.899876	881.7192648	343.299651	6419.462646
CLASP2_S455	607.886748	261.55168	332.092845	41.2996664	21.43082	334.10857
GATAD2A_T20	2536.03602	184.23561	154.180509	35.1611	41.1739	474.54607
PLEKHG2_S1261	NaN	NaN	NaN	NaN	NaN	NaN
STMN1_S16	NaN	NaN	NaN	NaN	NaN	NaN
SF3B2_T201	113.136912	34.26891	52.976595	51.189796	29.6224	28.036675
FUBP1_T153	1231.368642	3130.1192	932.936382	293.91912	221.1764	1944.40721
NEURL4_S907	159.099066	310.362	163.547055	145.1991	68.3061	167.710088
MAPK10_Y223	NaN	NaN	NaN	NaN	NaN	NaN
MFAP1_S133	470.1508056	154.241308	331.8916461	217.6527812	640.8227	94.39770692
GPRC5C_S398	121.38714	108.83483	37.84809	20.557792	4.38845	20.653247
TNK2_Y827	NaN	NaN	NaN	NaN	NaN	NaN
TANK_T213	489.259008	1459.8831	312.950064	302.94934	115.5363	600.70977
SEMA4B_S825	782.958582	184.847845	136.146402	18.0150484	7.77285	50.239924
PINX1_S163	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_S425	245.6513136	758.17612	264.098289	18.94047316	13.273035	268.95734
PELP1_S1033	323.543052	422.11884	276.563154	280.045304	88.918	322.096536
BCL11B_T406	NaN	NaN	NaN	NaN	NaN	NaN
NCAPH2_S492	290.0335788	123.794632	600.1607073	1299.822284	155.81487	103.9478143
HSPA8_T265	NaN	NaN	NaN	NaN	NaN	NaN
KRT6B_S237	NaN	NaN	NaN	NaN	NaN	NaN
IRF2BP1_T377	125.4619422	1752.01026	290.590923	230.8617072	67.55486	548.744043
CCDC9_S80	NaN	NaN	NaN	NaN	NaN	NaN
SLC45A4_S424	338.566284	1005.0183	202.047531	43.705732	50.9104	189.681254
KIAA1217_T1633	66.0137688	523.96409	156.741102	14.18808364	17.39671	73.213573
DARS_S192	195.15195	38.51965	749.21637	61.015664	72.4731	46.573355
PLXNC1_S978	15635.90574	22.102379	100.2268785	383.203376	2.700361	50.2510734
TCOF1_S1410	1939.569408	13044.0427	2367.661821	2229.9308	1858.2069	4229.360324
TJP2_Y269	305.433828	207.3435	115.87569	73.71436	38.7979	35.753408
CSRP2BP_T485	155.646036	161.98	73.856769	113.22592	43.289	157.35848
HNRNPK_Y280	329.051646	679.9247	360.56307	115.35712	36.0293	470.76148
POLA2_T127	NaN	NaN	NaN	NaN	NaN	NaN
TBC1D1_S237	6195.337218	4962.06685	2631.456849	493.4195532	78.670117	2538.338423
STK11_Y36	261.631188	8.485971	353.61144	60.331608	21.9703	11.050425
SNX29_T641	211.343202	32.57319	34.472088	65.11482	22.642	22.7509713
RB1_S249	NaN	NaN	NaN	NaN	NaN	NaN
PTPRN2_S230	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_S33	NaN	NaN	NaN	NaN	NaN	NaN
SEC16A_S304	1916.6301	7.850219	78.716148	85.284408	39.3191	16.1707923
MYO10_T1888	0	14.027	130.474113	32.545052	8.8223	30.832478
MAP2K4_S257	6450.198426	9.975771	246.6936213	49.4656108	367.852	107.0448544
SPEN_S727	NaN	NaN	NaN	NaN	NaN	NaN
YAF2_S149	242.4196026	542.74545	173.6501739	192.699182	889.074	146.8964908
YARS_S436	NaN	NaN	NaN	NaN	NaN	NaN
SRSF12_S167	NaN	NaN	NaN	NaN	NaN	NaN
SYNJ1_S1223	1269.954882	413.6977	292.611879	147.833056	143.8396	793.80732
C18orf25_S69	621.2918754	1542.481655	2445.037476	424.2747524	286.74502	310.8177302
RBM14_S623	3914.485596	1115.48983	346.887219	204.861748	111.1182	386.719614
GAGE2E_T39	NaN	NaN	NaN	NaN	NaN	NaN
SEC23A_S713	230.367564	56.20927	137.951268	250.072492	167.6291	68.926832
RSF1_T1305	2310.3270792	4009.547347	2672.806773	218.93681588	366.402742	2184.285909
CLINT1_T462	597.271752	359.5176	367.18542	185.345284	43.5216	546.80424
PRKAB1_T19	0	655.5458	30.312282	28.34718	9.13319	218.91558
CCDC61_S381	NaN	NaN	NaN	NaN	NaN	NaN
AHNAK_S216	10141.054686	85.9910506	737.194170657	45.25973644	44.74097119	47.15918
RSRC1_S5	166.3617312	83.58727	746.68062	48.6513148	360.8204	194.564199
HP1BP3_T85	3114.089118	68.153085	144.956406	75.7701244	47.78202	162.623629
LSR_S401	244.29762	301.8756	146.205759	88.422304	28.40566	53.2991289
UNG_T60	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BM_S65	NaN	NaN	NaN	NaN	NaN	NaN
DISP2_S1252	430.2831456	2434.42173	520.8535311	406.1637852	54.748051	2535.19594
SUPT5H_S804	129.355002	62.38154	107.148741	55.065472	45.8664	55.612715
SMARCC1_T335	NaN	NaN	NaN	NaN	NaN	NaN
TNS1_Y1345	NaN	NaN	NaN	NaN	NaN	NaN
SRRM1_S756	161.731458	183.54557	180.361356	117.7125252	212.5042	102.5873521
DBN1_T346	1756.15398	1241.174389	393.33835317	657.7445896	156.60905	2265.27774
PPFIA2_S731	54.3708774	996.29673	22.605072	846.408596	41.4626	588.372991
TRA2B_S99	NaN	NaN	NaN	NaN	NaN	NaN
THOC5_T30	20.99050254	1664.6929	0	59.363836	4.51408	495.03443
NDNL2_S49	120.616776	1.801397	38.133417	15.306752	38.4681	1.3307697
EPS8_T317	1111.16502	859.2506	104.702661	45.102704	34.0705	45.573012
CENPV_S47	6359.004414	323.105939	2310.148071	134.30426796	53.92176	1486.0707626
POF1B_S480	39.578112	47.2342	212.99712	341.59584	0	16.346497
SMARCA5_S629	NaN	NaN	NaN	NaN	NaN	NaN
THRAP3_S243	2580.40566	2846.15721	1399.021491	171.6772546	217.29239	1901.467468
HIST1H2BC_S65	NaN	NaN	NaN	NaN	NaN	NaN
NUP35_S279	327.030858	402.68059	276.394986	234.611968	112.247	257.761181
SSBP2_T333	345.4839108	433.797	193.8432993	43.6992644	30.24593	593.535527
ZNF318_S709	114.333282	261.3754	87.237003	87.656848	39.8518	119.56608
MAP4K5_Y31	NaN	NaN	NaN	NaN	NaN	NaN
SIPA1L2_S1478	836.431974	548.59246	337.119657	1383.00968	78.9425	1568.96561
TANC1_S1503	747.048204	1648.1361	611.370942	137.96301	24.5041859	1205.21269
MKRN2_T369	304.30323	262.363543	1539.38988	1155.91256	894.404	388.9463482
ARFGEF3_S1066	NaN	NaN	NaN	NaN	NaN	NaN
DISP2_S1263	NaN	NaN	NaN	NaN	NaN	NaN
SRRM1_S655	794.906028	395.87015	906.99	465.00268	790.097	190.043984
MYCN_T58	NaN	NaN	NaN	NaN	NaN	NaN
SCRT1_S218	NaN	NaN	NaN	NaN	NaN	NaN
MED14_S1128	NaN	NaN	NaN	NaN	NaN	NaN
UNG_S63	NaN	NaN	NaN	NaN	NaN	NaN
SRSF9_Y214	NaN	NaN	NaN	NaN	NaN	NaN
BASP1_T190	320.166378	54.66162	1126.42572	62.776124	4.0853	1428.92294
MEX3C_T455	NaN	NaN	NaN	NaN	NaN	NaN
ISY1_S227	NaN	NaN	NaN	NaN	NaN	NaN
NCOA4_S237	383.16348	59.52544	8.607585	68.221932	.979242	34.429497
XRCC6_S319	149.4457398	71.98503	97.115991	171.41212	69.0923	68.5199431
PLA2G4A_S412	324.3797928	53.006785	4125.446955	30.348089532	93.89715	61.1871582
EIF4G1_T301	450.948708	552.0411	510.97053	274.3883	111.4444	141.492627
EIF4G1_T211	576.8022582	1696.09362	446.410335	55.6916304	33.1796	769.113646
TJP2_S325	680.973426	663.39832	1315.41186	52.395404	61.09949	1.6600301
MARCKSL1_S151	2756.6422254	4255.42338	1995.440328	812.8366016	144.35692	7797.422021
EPB41L5_S436	NaN	NaN	NaN	NaN	NaN	NaN
MKI67_S2261	57.152844	457.4141	259.90188	10.5581572	8.97663	98.526884
CIC_T1408	NaN	NaN	NaN	NaN	NaN	NaN
FXYD3_T76	1115.575524	177.018959	193.617522	542.360652	36.33171	152.5167193
PSMC1_T434	39.36114	186.8477	78.500499	94.162484	43.5604	100.952574
HIST1H2BO_S65	NaN	NaN	NaN	NaN	NaN	NaN
EPRS_T467	321.8706666	2821.1482	941.466351	195.955404	48.09521	584.260981
PANK2_S203	544.85676	25.86896	20.502825	10.7522888	2.10531	19.743212
MED1_T1440	48.52575	310.4439	31.017882	42.805152	3.74462	223.10356
PRKAA1_T490	NaN	NaN	NaN	NaN	NaN	NaN
MME_S6	9322.02054	0	293.394066	46.0059184	72.82917	53.1446423
ZNF106_S1328	69.170598	71.21595	124.492536	43.894876	60.9134	66.206999
GTF3C1_S746	197.1567486	32.6136239	863.678361	284.525708	524.5746	11.69744865
SART1_S448	554.167278	526.43188	6.1372647	33.1072004	.50819	213.881123
RNF34_S169	450.181368	120.48712	710.64504	226.278236	38.347	77.08387
SMC1A_S964	0	48.16708	75.533451	77.001588	181.9639	19.8444554
PRKDC_T2609	1306.5843294	748.7197094	1539.537615	1094.3980472	1108.57851	231.884168106
CIR1_S394	189.821394	138.27138	341.877165	366.708776	665.15	45.449641
MYO1F_S734	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_T420	NaN	NaN	NaN	NaN	NaN	NaN
PARP1_S874	13.5131541678	7.367048	197.076138	326.935552	187.3813	6.23086787
TRPM7_S1477	309.977388	43.16637	153.47976	7.290554	13.46802	23.8085593
PRKACG_T198	NaN	NaN	NaN	NaN	NaN	NaN
ERF_T526	3523.81428	1656.63563	941.047107	211.9438292	156.50486	2276.09758
SURF2_T190	216.294624	933.3363	71.608404	48.043168	15.4477	284.284341
LMNB2_T34	4705.700832	50.1764731	132.38085	136.82156	1.13706	402.178332
KIF18B_S645	325.496934	542.32243	226.505391	123.262836	64.23436	338.164084
PCBP1_S50	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_S182	NaN	NaN	NaN	NaN	NaN	NaN
RPS6_T241	NaN	NaN	NaN	NaN	NaN	NaN
ABLIM3_S504	1333.827432	51.7816	131.5489182	62.391472	28.95413	47.4647613
PCNXL3_T129	378.03024	981.5052	421.797096	186.98986	100.2944	516.051477
SCIN_T337	NaN	NaN	NaN	NaN	NaN	NaN
SEC16A_S164	178.8127866	1245.1257	255.305337	627.301108	84.1688	681.95059
QSOX1_S426	3642.11694	0	41.931162	91.170812	.560446	178.91577
RBM15_T480	13.8006288	22.220978	406.385028	323.533772	363.81	0
PPFIA4_S1120	NaN	NaN	NaN	NaN	NaN	NaN
CBX8_S311	206.288208	298.82684	818.095425	.330743	142.1846	83.976489
MYEF2_T566	262.461654	140.24998	768.18525	659.94828	304.0362	106.045239
EIF4B_S406	2268.7941024	2651.324117	3044.413512	103.75081496	144.832021	1309.0963578
MYO9A_S1733	6145.72056	834.936531	2753.633547	1277.478724	1312.7308	353.995055
FAM117B_S213	86.617944	41.81242	69.462204	12.5894128	17.7397	38.758931
E2F2_S123	94.565961	494.38584	829.010028	3712.88932	1094.3236	942.264042
SRSF1_S199	58.659174	55.146	70.215285	132.386148	63.0924	39.133324
IWS1_S422	NaN	NaN	NaN	NaN	NaN	NaN
THRAP3_S444	4408.39476	2064.9382	569.240889	212.04848	762.4	347.335161
CCM2_S384	710.53794	172.60126	117.566925	10.41259476	12.27341	158.362996
ERN1_T973	101.626434	55.15289	56.869155	48.777692	15.95389	42.793152
AP1M2_T223	110.95056	757.4723	67.555908	39.914712	12.65906	34.98258
NCAM1_T798	.262149426	569.17484	1193.7723	407.687608	0	2359.15098
DPYSL3_T85	211.112218296	1789.12942	585.019134	381.2882116	25.24617	4649.649155
PLS3_S339	760.38858	49.62438	91.156758	179.906728	13.28835	49.615472
AFAP1L1_S747	1856.203776	102.20392	101.268006	47.2519156	39.6009	98.168113
FOXK2_T389	355.7754522	149.80901	528.095295	308.86786	141.5166	268.389277
COPA_T286	143.334198	139.0727	108.412353	70.65372	53.4866	110.67545
AKAP8_S328	47.192166	1.749397	8.1793446	20.02662	30.4377	22.845035
